STT,Best Cost,Best Solution,Best Tree,Time
1,"[2, 16, 13, 0, 19, 5, 3, 23, 1, 2, 26, 12, 16, 6, 4, 22, 4, 27, 10, 12, 25, 29, 15, 15, 29, 22, 17, 24]",75825.07819941598,"[(0, 11), (0, 19), (1, 14), (1, 2), (2, 7), (2, 26), (3, 5), (3, 23), (4, 6), (4, 21), (4, 27), (5, 13), (6, 16), (8, 16), (9, 13), (10, 23), (10, 12), (12, 18), (12, 25), (15, 26), (15, 27), (15, 29), (16, 19), (17, 22), (17, 24), (20, 22), (22, 28), (24, 29), (25, 29)]",1.230315923690796
2,"[13, 4, 27, 10, 14, 11, 18, 23, 13, 21, 1, 3, 9, 26, 26, 0, 16, 20, 27, 29, 17, 21, 7, 2, 22, 15, 12, 15]",75107.34685224356,"[(0, 25), (0, 16), (1, 23), (1, 3), (2, 7), (2, 22), (3, 9), (4, 6), (4, 27), (5, 13), (7, 21), (8, 10), (9, 26), (10, 14), (11, 14), (11, 18), (12, 28), (12, 15), (13, 19), (13, 21), (15, 22), (15, 29), (16, 20), (17, 27), (17, 21), (18, 23), (20, 27), (24, 26), (26, 29)]",1.2163035869598389
3,"[19, 27, 21, 3, 25, 17, 20, 12, 23, 1, 17, 24, 7, 11, 15, 13, 1, 7, 16, 11, 18, 16, 9, 20, 24, 12, 8, 15]",71891.48470359718,"[(0, 19), (1, 21), (1, 13), (1, 7), (2, 27), (3, 5), (3, 25), (4, 21), (6, 17), (7, 23), (7, 16), (8, 12), (8, 15), (9, 16), (9, 20), (10, 20), (11, 25), (11, 28), (11, 18), (12, 14), (12, 24), (13, 27), (15, 26), (15, 29), (16, 18), (17, 22), (17, 24), (19, 23), (20, 24)]",1.2162840366363525
4,"[29, 3, 25, 8, 1, 15, 24, 0, 20, 7, 27, 8, 14, 15, 2, 4, 10, 26, 16, 24, 23, 16, 0, 28, 11, 5, 20, 26]",70650.96286465562,"[(0, 18), (0, 16), (0, 28), (1, 13), (1, 15), (2, 15), (2, 4), (3, 9), (3, 25), (4, 10), (5, 11), (5, 20), (6, 29), (7, 21), (7, 27), (8, 12), (8, 22), (8, 14), (10, 26), (11, 28), (14, 15), (16, 25), (16, 23), (17, 24), (19, 20), (20, 26), (23, 24), (24, 27), (26, 29)]",1.20131516456604
5,"[25, 5, 6, 13, 21, 12, 20, 2, 1, 8, 3, 26, 14, 27, 19, 22, 1, 24, 16, 14, 20, 8, 29, 24, 17, 3, 27, 17]",73667.47387284371,"[(0, 25), (1, 2), (1, 22), (1, 24), (2, 11), (3, 13), (3, 28), (3, 27), (4, 5), (5, 6), (6, 13), (7, 21), (8, 12), (8, 20), (8, 29), (9, 12), (10, 20), (14, 18), (14, 16), (14, 20), (15, 26), (16, 25), (17, 24), (17, 27), (17, 29), (19, 23), (19, 22), (21, 27), (24, 26)]",1.3332569599151611
6,"[3, 13, 3, 9, 1, 2, 24, 26, 8, 10, 27, 7, 14, 23, 13, 4, 6, 4, 17, 12, 14, 10, 23, 19, 28, 25, 9, 26]",66619.06460407165,"[(0, 3), (1, 15), (1, 2), (2, 24), (3, 11), (3, 9), (4, 13), (4, 6), (4, 17), (5, 13), (6, 27), (7, 21), (7, 14), (8, 18), (8, 10), (9, 25), (9, 26), (10, 14), (10, 23), (12, 17), (12, 14), (13, 24), (16, 26), (19, 23), (19, 28), (20, 27), (22, 23), (25, 28), (26, 29)]",1.6003637313842773
7,"[25, 26, 6, 6, 13, 20, 14, 2, 21, 4, 15, 18, 9, 16, 9, 8, 26, 15, 29, 10, 19, 3, 22, 4, 2, 8, 20, 13]",81135.54089762743,"[(0, 25), (1, 26), (2, 14), (2, 4), (2, 8), (3, 19), (3, 22), (4, 21), (4, 22), (5, 6), (6, 7), (6, 13), (8, 9), (8, 20), (9, 18), (9, 16), (10, 28), (10, 19), (11, 20), (12, 14), (13, 20), (13, 29), (15, 23), (15, 26), (15, 29), (16, 25), (17, 21), (18, 24), (26, 27)]",1.1973168849945068
8,"[26, 21, 16, 3, 5, 6, 23, 2, 4, 13, 28, 16, 0, 18, 25, 15, 15, 14, 23, 12, 25, 8, 29, 8, 20, 10, 22, 21]",71504.47954161852,"[(0, 16), (0, 18), (1, 26), (2, 17), (2, 4), (3, 11), (3, 5), (4, 13), (5, 6), (6, 23), (7, 21), (8, 25), (8, 28), (8, 20), (9, 16), (10, 20), (10, 22), (12, 23), (12, 25), (13, 28), (14, 15), (14, 23), (15, 24), (15, 26), (16, 19), (18, 25), (21, 22), (21, 29), (27, 29)]",1.2622809410095215
9,"[22, 20, 28, 1, 22, 29, 16, 8, 12, 6, 16, 25, 3, 9, 21, 8, 21, 7, 7, 2, 29, 9, 14, 0, 12, 26, 13, 4]",76088.95110651969,"[(0, 14), (0, 12), (1, 15), (1, 22), (2, 7), (2, 29), (3, 23), (3, 9), (4, 13), (4, 29), (5, 22), (6, 22), (6, 16), (7, 21), (7, 27), (8, 19), (8, 25), (8, 21), (9, 28), (9, 14), (10, 20), (11, 28), (12, 20), (12, 26), (13, 26), (16, 18), (16, 25), (17, 29), (21, 24)]",1.2453062534332275
10,"[3, 0, 18, 29, 1, 10, 14, 8, 25, 4, 21, 7, 26, 8, 24, 2, 22, 6, 5, 13, 27, 18, 26, 19, 11, 28, 27, 17]",71887.1340102306,"[(0, 3), (0, 18), (1, 15), (1, 10), (2, 24), (2, 22), (3, 9), (4, 20), (4, 21), (5, 6), (5, 13), (6, 22), (7, 21), (7, 26), (8, 14), (8, 23), (8, 24), (10, 14), (11, 19), (11, 28), (12, 29), (13, 27), (16, 25), (17, 27), (17, 29), (18, 25), (18, 26), (19, 26), (27, 28)]",1.1703095436096191
