city,latitude,longitude
0,60150.0,22266.6667
1,63266.6667,22750.0
2,62200.0,26350.0
3,61283.3333,29200.0
4,61550.0,29500.0
5,59983.3333,23300.0
6,65750.0,27050.0
7,64266.6667,24583.3333
8,60850.0,26516.6667
9,64833.3333,27966.6667
10,62200.0,30066.6667
11,62050.0,24300.0
12,61033.3333,26083.3333
13,61683.3333,22700.0
14,60850.0,23050.0
15,65150.0,25700.0
16,62583.3333,26200.0
17,65850.0,25416.6667
18,60766.6667,27200.0
19,61050.0,23116.6667
20,64783.3333,28733.3333
21,60966.6667,26016.6667
22,60950.0,25333.3333
23,64033.3333,28166.6667
24,61333.3333,28950.0
25,60066.6667,23000.0
26,62366.6667,29183.3333
27,60181.6667,24818.6111
28,62916.6667,27800.0
29,60900.0,22233.3333
30,60366.6667,23966.6667
31,66816.6667,27466.6667
32,61783.3333,29683.3333
33,61800.0,22250.0
34,62633.3333,30516.6667
35,63283.3333,28350.0
36,64300.0,28816.6667
37,62283.3333,23983.3333
38,61116.6667,26616.6667
39,62650.0,24933.3333
40,62200.0,22500.0
41,65200.0,29516.6667
42,60666.6667,22650.0
43,60416.6667,22333.3333
44,59933.3333,20966.6667
45,64950.0,27066.6667
46,65650.0,27666.6667
47,63166.6667,30016.6667
48,64900.0,27166.6667
49,63700.0,22933.3333
50,62750.0,21783.3333
51,61450.0,23983.3333
52,65483.3333,27500.0
53,61916.6667,27750.0
54,64050.0,24566.6667
55,63550.0,25383.3333
56,61816.6667,21566.6667
57,60333.3333,22166.6667
58,63233.3333,28383.3333
59,64016.6667,28266.6667
60,64183.3333,28600.0
61,59966.6667,22983.3333
62,61366.6667,29216.6667
63,63083.3333,22066.6667
64,60950.0,22850.0
65,64233.3333,26966.6667
66,64450.0,25716.6667
67,59866.6667,23400.0
68,61550.0,25950.0
69,68900.0,28316.6667
70,60016.6667,23333.3333
71,66650.0,27533.3333
72,60650.0,25600.0
73,61083.3333,21600.0
74,64016.6667,26600.0
75,60733.3333,22800.0
76,62333.3333,30883.3333
77,64616.6667,29133.3333
78,61383.3333,27233.3333
79,61433.3333,29066.6667
80,63350.0,23583.3333
81,59983.3333,23783.3333
82,61216.6667,27300.0
83,61033.3333,25950.0
84,64466.6667,28300.0
85,62733.3333,21250.0
86,64050.0,24650.0
87,60600.0,21700.0
88,61400.0,23983.3333
89,61666.6667,22166.6667
