city,latitude,longitude
0,64700.0,27100.0
1,64166.6667,28166.6667
2,61033.3333,21583.3333
3,63583.3333,26883.3333
4,64183.3333,23750.0
5,61300.0,25083.3333
6,60016.6667,23200.0
7,69100.0,27200.0
8,65133.3333,25350.0
9,63383.3333,27616.6667
10,64066.6667,29833.3333
11,60683.3333,27016.6667
12,60300.0,25050.0
13,60200.0,22550.0
14,62933.3333,30183.3333
15,61133.3333,21950.0
16,62383.3333,25683.3333
17,61900.0,28916.6667
18,63083.3333,22050.0
19,61400.0,27350.0
20,60900.0,28150.0
21,64033.3333,28600.0
22,60033.3333,24416.6667
23,66600.0,28500.0
24,61600.0,25316.6667
25,61000.0,21300.0
26,62300.0,22733.3333
27,62350.0,27300.0
28,61683.3333,22566.6667
29,62050.0,26383.3333
30,60210.5556,25161.1111
31,60816.6667,25383.3333
32,60200.0,20083.3333
33,60177.2222,24435.2778
34,64383.3333,25083.3333
35,61350.0,25800.0
36,65200.0,25400.0
37,61366.6667,24050.0
38,66616.6667,27400.0
39,63800.0,28550.0
40,62366.6667,30333.3333
41,60866.6667,23550.0
42,62783.3333,22566.6667
43,62750.0,30166.6667
44,62100.0,29400.0
45,60850.0,22900.0
46,64050.0,28533.3333
47,62633.3333,23650.0
48,60650.0,27300.0
49,64233.3333,27733.3333
50,64450.0,26600.0
51,61083.3333,27466.6667
52,61066.6667,22733.3333
53,61266.6667,27666.6667
54,62600.0,21633.3333
55,61733.3333,29100.0
56,67333.3333,23800.0
57,67633.3333,26166.6667
58,63366.6667,23216.6667
59,60600.0,21500.0
60,64900.0,27716.6667
61,62766.6667,26183.3333
62,61416.6667,21933.3333
63,60500.0,27633.3333
64,63733.3333,23483.3333
65,62000.0,27450.0
66,62950.0,22700.0
67,61533.3333,26533.3333
68,60633.3333,27566.6667
69,65900.0,29350.0
70,63116.6667,24016.6667
71,63666.6667,27516.6667
72,66116.6667,24983.3333
73,62600.0,25116.6667
74,65150.0,27683.3333
75,61516.6667,23783.3333
76,61683.3333,24616.6667
77,62250.0,25200.0
78,61283.3333,25350.0
79,66366.6667,27883.3333
80,61366.6667,26416.6667
81,61683.3333,23850.0
82,62816.6667,27200.0
83,61166.6667,23783.3333
84,63516.6667,22516.6667
85,60200.0,21316.6667
86,64250.0,26966.6667
87,64283.3333,25833.3333
88,60650.0,27766.6667
89,61683.3333,24050.0
