city,latitude,longitude
0,66666.6667,27416.6667
1,65583.3333,25183.3333
2,65400.0,26733.3333
3,60983.3333,22683.3333
4,60233.3333,24400.0
5,60433.3333,23566.6667
6,62433.3333,30016.6667
7,63800.0,23366.6667
8,61516.6667,22916.6667
9,66266.6667,24116.6667
10,63850.0,25000.0
11,62033.3333,26133.3333
12,64516.6667,27216.6667
13,64233.3333,26950.0
14,62183.3333,21916.6667
15,60266.6667,19933.3333
16,63433.3333,22616.6667
17,64250.0,28516.6667
18,60433.3333,23950.0
19,60616.6667,27183.3333
20,61400.0,22516.6667
21,65200.0,27650.0
22,60266.6667,23916.6667
23,61600.0,26716.6667
24,60150.0,21633.3333
25,62483.3333,21733.3333
26,62666.6667,22650.0
27,60616.6667,26016.6667
28,61600.0,24366.6667
29,60283.3333,19916.6667
30,64166.6667,28583.3333
31,60900.0,21366.6667
32,62916.6667,29566.6667
33,63566.6667,26816.6667
34,64016.6667,27400.0
35,62600.0,23033.3333
36,60950.0,27500.0
37,66100.0,28150.0
38,62516.6667,22466.6667
39,60450.0,23550.0
40,60266.6667,24100.0
41,63633.3333,27216.6667
42,63816.6667,23066.6667
43,62966.6667,22833.3333
44,60550.0,21333.3333
45,60833.3333,27750.0
46,65683.3333,29283.3333
47,61183.3333,28133.3333
48,64333.3333,26033.3333
49,64116.6667,25483.3333
50,62766.6667,26250.0
51,62850.0,21333.3333
52,62950.0,29150.0
53,66900.0,27466.6667
54,61466.6667,23183.3333
55,61433.3333,29083.3333
56,65433.3333,27850.0
57,63250.0,30100.0
58,62216.6667,29750.0
59,61333.3333,23100.0
60,64283.3333,25833.3333
61,61616.6667,23083.3333
62,62700.0,23650.0
63,60516.6667,22200.0
64,63883.3333,23116.6667
65,60650.0,22600.0
66,62166.6667,29200.0
67,60600.0,21433.3333
68,60916.6667,22166.6667
69,62150.0,23166.6667
70,64683.3333,28950.0
71,62066.6667,25316.6667
72,60850.0,22900.0
73,63316.6667,23133.3333
74,61650.0,24700.0
75,63200.0,27366.6667
76,63050.0,28100.0
77,61833.3333,22600.0
78,61066.6667,27633.3333
79,62683.3333,30683.3333
80,65316.6667,25500.0
81,60566.6667,26483.3333
82,62183.3333,26650.0
83,64200.0,28733.3333
84,60800.0,22700.0
85,63333.3333,26050.0
86,66616.6667,27400.0
87,60250.0,25333.3333
88,60600.0,27133.3333
89,61566.6667,21966.6667
