city,latitude,longitude
0,61050.0,27516.6667
1,62116.6667,27216.6667
2,61216.6667,21833.3333
3,61916.6667,21933.3333
4,62866.6667,24983.3333
5,59900.0,23483.3333
6,65166.6667,26083.3333
7,63083.3333,24750.0
8,65366.6667,26916.6667
9,64450.0,29050.0
10,60766.6667,27016.6667
11,60983.3333,22833.3333
12,62466.6667,24850.0
13,61666.6667,22083.3333
14,68100.0,26583.3333
15,60616.6667,27433.3333
16,63500.0,22516.6667
17,60050.0,23400.0
18,62300.0,27133.3333
19,64883.3333,25566.6667
20,60983.3333,26350.0
21,60116.6667,22566.6667
22,63350.0,25966.6667
23,60450.0,22683.3333
24,64333.3333,27383.3333
25,62883.3333,23666.6667
26,60416.6667,23950.0
27,62433.3333,26200.0
28,60183.3333,19933.3333
29,65333.3333,28883.3333
30,62133.3333,24733.3333
31,63333.3333,24583.3333
32,64166.6667,28200.0
33,63200.0,22300.0
34,62933.3333,26416.6667
35,61866.6667,24833.3333
36,61466.6667,22166.6667
37,62933.3333,23000.0
38,69616.6667,25983.3333
39,61466.6667,24000.0
40,61966.6667,28283.3333
41,60133.3333,19900.0
42,63650.0,23200.0
43,63100.0,29016.6667
44,61766.6667,23283.3333
45,61733.3333,24800.0
46,64283.3333,26583.3333
47,60216.6667,23550.0
48,66833.3333,25416.6667
49,60266.6667,24933.3333
50,60800.0,28166.6667
51,63233.3333,27100.0
52,61150.0,22950.0
53,64166.6667,24266.6667
54,63083.3333,21900.0
55,64250.0,24833.3333
56,63416.6667,22350.0
57,61166.6667,27816.6667
58,61233.3333,26716.6667
59,63466.6667,24116.6667
60,60466.6667,23566.6667
61,63383.3333,22700.0
62,60833.3333,22883.3333
63,61300.0,26516.6667
64,63966.6667,25633.3333
65,63200.0,21600.0
66,60683.3333,27183.0556
67,63766.6667,26766.6667
68,63800.0,26933.3333
69,61550.0,27050.0
70,62683.3333,28083.3333
71,62450.0,28133.3333
72,60300.0,22783.3333
73,64616.6667,29500.0
74,60950.0,22850.0
75,62133.3333,25666.6667
76,62800.0,21300.0
77,61116.6667,25083.3333
78,61450.0,25000.0
79,69050.0,27000.0
80,64716.6667,26850.0
81,61266.6667,29150.0
82,63333.3333,22566.6667
83,67433.3333,24216.6667
84,61150.0,26316.6667
85,60983.3333,23016.6667
86,60583.0556,26983.0556
87,64950.0,27066.6667
88,63133.3333,23200.0
89,64933.3333,27183.3333
