city,latitude,longitude
0,63916.6667,28250.0
1,60400.0,26150.0
2,62133.3333,26283.3333
3,61416.6667,28900.0
4,64166.6667,25433.3333
5,63250.0,23166.6667
6,62983.3333,22450.0
7,65983.3333,24466.6667
8,61533.3333,24050.0
9,60050.0,23983.3333
10,63233.3333,26216.6667
11,64416.6667,25133.3333
12,67000.0,27566.6667
13,60666.6667,22133.3333
14,61300.0,28816.6667
15,62766.6667,21433.3333
16,61000.0,22083.3333
17,63133.3333,23183.3333
18,62333.3333,27966.6667
19,63700.0,29216.6667
20,60416.6667,24183.3333
21,62600.0,26283.3333
22,67900.0,24216.6667
23,62416.6667,30500.0
24,62900.0,30683.3333
25,60450.0,24250.0
26,62350.0,28866.6667
27,63550.0,26083.3333
28,64150.0,25316.6667
29,60450.0,21850.0
30,65150.0,28066.6667
31,60833.3333,22883.3333
32,60300.0,25366.6667
33,60416.6667,22466.6667
34,63266.6667,26850.0
35,60416.6667,23216.6667
36,63150.0,23383.3333
37,60383.3333,22650.0
38,61016.6667,23300.0
39,61116.6667,27333.3333
40,64250.0,25400.0
41,62966.6667,22700.0
42,63533.3333,27966.6667
43,62050.0,21466.6667
44,62766.6667,27966.6667
45,62083.3333,21600.0
46,60150.0,24750.0
47,62350.0,24916.6667
48,61433.3333,21883.3333
49,62166.6667,21633.3333
50,62850.0,24200.0
51,61750.0,29800.0
52,63450.0,23116.6667
53,62600.0,29583.3333
54,60216.6667,24666.6667
55,60366.6667,22750.0
56,63050.0,24716.6667
57,64083.3333,25333.3333
58,61916.6667,27750.0
59,64366.6667,24600.0
60,59933.3333,23766.6667
61,60250.0,20100.0
62,61650.0,29633.3333
63,65216.6667,29616.6667
64,61516.6667,24033.3333
65,62850.0,30650.0
66,60533.3333,24750.0
67,66900.0,26966.6667
68,61283.3333,22216.6667
69,64100.0,29533.3333
70,60483.3333,24450.0
71,62466.6667,23116.6667
72,61533.3333,23933.3333
73,64050.0,29300.0
74,63066.6667,24800.0
75,63533.3333,23500.0
76,64966.6667,26300.0
77,62750.0,24016.6667
78,62416.6667,28666.6667
79,60916.6667,27333.3333
80,64233.3333,27700.0
81,61050.0,28000.0
82,60750.0,23216.6667
83,59866.6667,22483.3333
84,65900.0,29383.3333
85,65633.3333,24950.0
86,62416.6667,30716.6667
87,60966.6667,27250.0
88,61666.6667,24533.3333
89,65800.0,24533.3333
