city,latitude,longitude
0,61366.6667,23766.6667
1,63300.0,22383.3333
2,63400.0,26183.3333
3,60800.0,28000.0
4,60549.7222,27233.0556
5,61483.3333,23116.6667
6,61433.3333,23283.3333
7,64300.0,26550.0
8,60683.3333,25166.6667
9,68750.0,27600.0
10,61050.0,21950.0
11,61900.0,23050.0
12,64366.6667,26316.6667
13,61600.0,23533.3333
14,64266.6667,25600.0
15,61983.3333,30266.6667
16,60750.0,23866.6667
17,60350.0,23450.0
18,62450.0,26416.6667
19,60966.6667,22500.0
20,61050.0,23716.6667
21,60800.0,23283.3333
22,61766.6667,28766.6667
23,65766.6667,24566.6667
24,66483.3333,27350.0
25,60716.6667,27200.0
26,66583.3333,25616.6667
27,66966.6667,25350.0
28,60850.0,25033.3333
29,62783.3333,22566.6667
30,63566.6667,29050.0
31,64216.6667,26316.6667
32,65883.3333,24216.6667
33,60316.6667,23283.3333
34,64766.6667,28800.0
35,65233.3333,25366.6667
36,65200.0,27650.0
37,65800.0,27450.0
38,60210.5556,25161.1111
39,63516.6667,23733.3333
40,64566.6667,26300.0
41,63350.0,23183.3333
42,61500.0,23100.0
43,60900.0,28133.3333
44,64050.0,24516.6667
45,62200.0,25616.6667
46,62250.0,29683.3333
47,63100.0,27383.3333
48,62800.0,30416.6667
49,66533.3333,24500.0
50,60150.0,21766.6667
51,66916.6667,27500.0
52,62800.0,30133.3333
53,68166.6667,24166.6667
54,62416.6667,27300.0
55,61600.0,23000.0
56,62733.3333,29933.3333
57,61283.3333,22950.0
58,60616.6667,26550.0
59,60233.3333,23483.3333
60,62466.6667,28833.3333
61,61316.6667,23616.6667
62,60350.0,24850.0
63,63233.3333,26833.3333
64,64233.3333,28100.0
65,63500.0,26583.3333
66,60816.6667,23550.0
67,64950.0,25533.3333
68,66216.6667,27883.3333
69,60483.3333,21733.3333
70,65100.0,29366.6667
71,61333.3333,23550.0
72,60233.3333,24816.6667
73,60183.3333,23750.0
74,64166.6667,29250.0
75,61983.3333,30150.0
76,61000.0,24833.3333
77,63233.3333,27800.0
78,64150.0,27983.3333
79,59966.6667,23433.3333
80,61750.0,21633.3333
81,62633.3333,29600.0
82,62783.3333,29166.6667
83,61683.3333,24050.0
84,62816.6667,23916.6667
85,60550.0,23183.3333
86,61616.6667,23850.0
87,61100.0,26883.3333
88,61916.6667,28533.3333
89,64100.0,28466.6667
