city,latitude,longitude
0,61366.6667,23366.6667
1,61866.6667,30166.6667
2,61433.3333,24183.3333
3,64016.6667,27400.0
4,61433.3333,28950.0
5,63383.3333,26550.0
6,61083.3333,25116.6667
7,64816.6667,24750.0
8,61000.0,25666.6667
9,61983.3333,23383.3333
10,65583.3333,25166.6667
11,63633.3333,30083.3333
12,60683.3333,27566.6667
13,63033.3333,21533.3333
14,61416.6667,28083.3333
15,61316.6667,27233.3333
16,62183.3333,30533.3333
17,62250.0,23200.0
18,65366.6667,26916.6667
19,62350.0,29950.0
20,62166.6667,21433.3333
21,60883.3333,25050.0
22,62466.6667,24000.0
23,65200.0,25400.0
24,61366.6667,26200.0
25,60566.6667,22850.0
26,62033.3333,23266.6667
27,62550.0,29433.3333
28,60816.6667,25383.3333
29,63366.6667,23966.6667
30,63633.3333,27566.6667
31,60283.3333,22433.3333
32,62433.3333,21350.0
33,62500.0,22283.3333
34,63666.6667,22900.0
35,62700.0,21300.0
36,62833.3333,30183.3333
37,62483.3333,26750.0
38,62133.3333,23300.0
39,63033.3333,28633.3333
40,61766.6667,28766.6667
41,63483.3333,27550.0
42,64166.6667,27883.3333
43,62633.3333,29150.0
44,61683.3333,28600.0
45,61016.6667,22516.6667
46,60400.0,23950.0
47,62666.6667,30500.0
48,62783.3333,29966.6667
49,61333.3333,23550.0
50,63016.6667,22283.3333
51,65600.0,27633.3333
52,64866.6667,25133.3333
53,64283.3333,24883.3333
54,64333.3333,26916.6667
55,62700.0,28533.3333
56,64550.0,29150.0
57,64900.0,29083.3333
58,60216.1111,24300.8333
59,61383.3333,22366.6667
60,62616.6667,30233.3333
61,61000.0,25500.0
62,61133.3333,27516.6667
63,62816.6667,26350.0
64,64466.6667,28216.6667
65,60800.0,26583.3333
66,61833.3333,23783.3333
67,61666.6667,22550.0
68,60833.3333,22466.6667
69,60216.6667,19566.6667
70,61583.3333,22850.0
71,62050.0,26383.3333
72,62833.3333,27616.6667
73,63183.3333,26116.6667
74,62266.6667,23383.3333
75,60933.3333,24066.6667
76,64283.3333,27583.3333
77,62283.3333,30533.3333
78,60416.6667,24033.3333
79,62400.0,29116.6667
80,60516.6667,27600.0
81,62316.6667,24016.6667
82,61833.3333,28300.0
83,60950.0,23666.6667
84,60183.3333,23883.3333
85,61083.3333,23150.0
86,63250.0,29050.0
87,60650.0,23166.6667
88,60883.3333,26683.3333
89,63683.3333,28950.0
