city,latitude,longitude
0,63800.0,22716.6667
1,63816.6667,29016.6667
2,62800.0,25033.3333
3,62633.3333,27616.6667
4,67866.6667,25333.3333
5,62583.3333,25383.3333
6,64066.6667,29833.3333
7,60240.8333,24980.8333
8,60633.3333,21933.3333
9,62083.3333,22266.6667
10,60683.3333,23166.6667
11,60250.0,25333.3333
12,64750.0,29383.3333
13,61016.6667,25300.0
14,60433.3333,24383.3333
15,60850.0,21400.0
16,62016.6667,25683.3333
17,61166.6667,27716.6667
18,63266.6667,23033.3333
19,61566.6667,22783.3333
20,63983.3333,26333.3333
21,62716.6667,23916.6667
22,66383.3333,27766.6667
23,60650.0,26566.6667
24,62900.0,27150.0
25,60700.0,26850.0
26,62533.3333,22400.0
27,60233.3333,22550.0
28,62150.0,26900.0
29,66350.0,23700.0
30,64950.0,26300.0
31,61533.3333,23700.0
32,62700.0,26666.6667
33,64116.6667,28300.0
34,60750.0,26766.6667
35,61833.3333,27550.0
36,63966.6667,25350.0
37,60160.8333,24711.6667
38,59950.0,22716.6667
39,61400.0,24400.0
40,61216.6667,23950.0
41,61716.6667,22833.3333
42,61100.0,24616.6667
43,60516.6667,27550.0
44,60966.6667,25416.6667
45,60333.3333,20766.6667
46,63366.6667,23616.6667
47,61333.3333,29000.0
48,64233.3333,29216.6667
49,60816.6667,21566.6667
50,60433.3333,22533.3333
51,64266.6667,29850.0
52,61816.6667,24916.6667
53,63100.0,30383.3333
54,64033.3333,27016.6667
55,61083.3333,26800.0
56,64050.0,30400.0
57,61866.6667,27916.6667
58,63050.0,26466.6667
59,64983.3333,27516.6667
60,62483.3333,21733.3333
61,60050.0,24366.6667
62,61666.6667,26016.6667
63,60716.6667,26983.0556
64,64200.0,26516.6667
65,60866.6667,21966.6667
66,61033.3333,27450.0
67,62466.6667,21850.0
68,64066.6667,28566.6667
69,64166.6667,24300.0
70,60616.6667,22983.3333
71,61066.6667,27433.3333
72,61433.3333,23050.0
73,63150.0,28216.6667
74,60583.3333,27100.0
75,61366.6667,26166.6667
76,61016.6667,24933.3333
77,63133.3333,23216.6667
78,63050.0,24133.3333
79,65333.3333,27100.0
80,62850.0,23516.6667
81,64950.0,26533.3333
82,63566.6667,27750.0
83,64166.6667,24266.6667
84,61033.3333,23250.0
85,66400.0,24500.0
86,61550.0,21600.0
87,60216.6667,21350.0
88,64666.6667,24500.0
89,60850.0,21416.6667
