city,latitude,longitude
0,61966.6667,22050.0
1,65933.3333,24700.0
2,61766.6667,26816.6667
3,61766.6667,29000.0
4,60166.6667,21533.3333
5,62083.3333,30233.3333
6,61250.0,24216.6667
7,63266.6667,27366.6667
8,61600.0,24500.0
9,61100.0,22883.3333
10,63150.0,21966.6667
11,67400.0,24183.3333
12,60150.0,24600.0
13,61683.3333,24683.3333
14,63366.6667,29750.0
15,60783.3333,23400.0
16,62016.6667,26666.6667
17,63050.0,24566.6667
18,62983.3333,25250.0
19,60766.6667,21700.0
20,64350.0,28083.3333
21,60000.0,23033.3333
22,63366.6667,27083.3333
23,60800.0,23766.6667
24,64550.0,28316.6667
25,63533.3333,22533.3333
26,63700.0,23116.6667
27,60783.3333,25700.0
28,61700.0,23550.0
29,63600.0,22766.6667
30,62100.0,25650.0
31,63166.6667,21700.0
32,63816.6667,23133.3333
33,62733.3333,25000.0
34,63450.0,22866.6667
35,63050.0,24266.6667
36,60616.6667,21716.6667
37,60933.3333,22900.0
38,60127.5,24387.7778
39,61700.0,28750.0
40,65333.3333,26150.0
41,60950.0,24500.0
42,64066.6667,24666.6667
43,65600.0,27116.6667
44,66266.6667,25200.0
45,62483.3333,30483.3333
46,60400.0,25433.3333
47,60300.0,24866.6667
48,63116.6667,29233.3333
49,65100.0,29366.6667
50,63266.6667,28266.6667
51,61450.0,24383.3333
52,66600.0,28500.0
53,61683.3333,24750.0
54,61366.6667,26416.6667
55,60383.3333,24766.6667
56,63033.3333,28933.3333
57,60350.0,21100.0
58,60483.3333,23566.6667
59,64333.3333,27383.3333
60,62916.6667,26283.3333
61,62333.3333,29250.0
62,62516.6667,26183.3333
63,64083.3333,28816.6667
64,63583.3333,27583.3333
65,60300.0,23366.6667
66,64050.0,24666.6667
67,65016.6667,25483.3333
68,63666.6667,26900.0
69,61650.0,25900.0
70,65483.3333,25983.3333
71,61183.3333,25633.3333
72,62450.0,24966.6667
73,62683.3333,22966.6667
74,61433.3333,28383.3333
75,61983.3333,22216.6667
76,63450.0,23800.0
77,62000.0,24333.3333
78,62316.6667,29083.3333
79,61800.0,23116.6667
80,62166.6667,21866.6667
81,63333.3333,26933.3333
82,63916.6667,24583.3333
83,60583.0556,27683.0556
84,60076.6667,24418.0556
85,61366.6667,22900.0
86,62116.6667,28216.6667
87,62383.3333,28633.3333
88,62650.0,23100.0
89,62766.6667,23066.6667
