city,latitude,longitude
0,60233.3333,22833.3333
1,60600.0,27183.3333
2,60900.0,23500.0
3,62066.6667,28966.6667
4,61616.6667,22250.0
5,69083.3333,27550.0
6,63083.3333,27183.3333
7,61150.0,24550.0
8,62783.3333,22566.6667
9,60916.6667,23866.6667
10,61233.3333,25500.0
11,67350.0,26850.0
12,64300.0,27683.3333
13,62950.0,21533.3333
14,62683.3333,26150.0
15,64466.6667,28300.0
16,60400.0,26150.0
17,64766.6667,30116.6667
18,62566.6667,29383.3333
19,63316.6667,22800.0
20,62966.6667,22750.0
21,64333.3333,24083.3333
22,64100.0,29250.0
23,62666.6667,30766.6667
24,60150.0,24600.0
25,61500.0,27283.3333
26,61316.6667,22883.3333
27,61483.3333,21783.3333
28,64716.6667,29500.0
29,61066.6667,26833.3333
30,61800.0,26933.3333
31,60733.3333,25033.3333
32,60650.0,24833.3333
33,60983.3333,25150.0
34,61050.0,22350.0
35,61133.3333,28400.0
36,63433.3333,23016.6667
37,61066.6667,22733.3333
38,62683.3333,28600.0
39,61116.6667,25000.0
40,59933.3333,20900.0
41,61716.6667,24000.0
42,62650.0,30133.3333
43,60133.3333,22833.3333
44,65266.6667,27316.6667
45,60483.3333,22700.0
46,64250.0,24950.0
47,63100.0,30233.3333
48,62583.3333,25383.3333
49,62683.3333,25400.0
50,60833.3333,25983.3333
51,62916.6667,27633.3333
52,64016.6667,28500.0
53,65800.0,24183.3333
54,62183.3333,30383.3333
55,62216.6667,25750.0
56,61966.6667,28600.0
57,61783.3333,28383.3333
58,64616.6667,24616.6667
59,61883.3333,23633.3333
60,61966.6667,24783.3333
61,61200.0,27700.0
62,60033.3333,24000.0
63,60183.3333,22966.6667
64,62200.0,27300.0
65,64816.6667,25083.3333
66,61266.6667,23950.0
67,63333.3333,30750.0
68,60250.0,23333.3333
69,59983.3333,23200.0
70,65133.3333,25283.3333
71,61366.6667,22000.0
72,65333.3333,26150.0
73,62783.3333,21666.6667
74,62100.0,23366.6667
75,64033.3333,27783.3333
76,64550.0,28966.6667
77,61716.6667,23250.0
78,60133.3333,22600.0
79,62600.0,23033.3333
80,60500.0,26816.6667
81,64900.0,27750.0
82,65133.3333,25333.3333
83,63766.6667,23333.3333
84,61966.6667,29066.6667
85,61400.0,28833.3333
86,61083.3333,26166.6667
87,62216.6667,25400.0
88,60616.6667,26650.0
89,64166.6667,29466.6667
