city,latitude,longitude
0,61833.3333,28600.0
1,60933.3333,26633.3333
2,62866.6667,29066.6667
3,64950.0,29300.0
4,60433.3333,26883.3333
5,63383.3333,22400.0
6,65400.0,26816.6667
7,60766.6667,22450.0
8,63400.0,29083.3333
9,61050.0,27383.3333
10,65833.3333,24166.6667
11,64250.0,27583.3333
12,60916.6667,22950.0
13,62933.3333,28366.6667
14,60666.6667,27533.3333
15,63266.6667,22866.6667
16,63116.6667,21716.6667
17,62033.3333,21850.0
18,60150.0,21566.6667
19,62033.3333,23566.6667
20,60300.0,25066.6667
21,60950.0,25683.3333
22,62950.0,22450.0
23,60066.6667,22450.0
24,64066.6667,26950.0
25,61550.0,22950.0
26,61000.0,24833.3333
27,63750.0,22733.3333
28,60000.0,20383.3333
29,60250.0,24083.3333
30,62516.6667,31050.0
31,65150.0,28950.0
32,61116.6667,22383.3333
33,60683.3333,27033.3333
34,67416.6667,24500.0
35,64833.3333,24733.3333
36,63200.0,28250.0
37,61433.3333,21883.3333
38,61900.0,24116.6667
39,60850.0,21450.0
40,60166.6667,24616.6667
41,62466.6667,21700.0
42,60350.0,25850.0
43,63150.0,22500.0
44,61050.0,26733.3333
45,62450.0,27350.0
46,64416.6667,24300.0
47,65616.6667,28200.0
48,60333.3333,20050.0
49,61566.6667,22466.6667
50,62416.6667,24783.3333
51,61183.3333,28133.3333
52,62100.0,25650.0
53,60700.0,25650.0
54,60766.6667,27133.3333
55,62066.6667,23433.3333
56,60283.3333,25700.0
57,61250.0,24550.0
58,61966.6667,23050.0
59,64400.0,27933.3333
60,65900.0,26716.6667
61,64266.6667,25866.6667
62,62633.3333,22966.6667
63,64250.0,26650.0
64,61383.3333,28966.6667
65,65816.6667,24550.0
66,63016.6667,23650.0
67,60166.6667,22833.3333
68,62816.6667,29450.0
69,62983.3333,23000.0
70,61250.0,23200.0
71,61833.3333,29283.3333
72,62633.3333,26833.3333
73,62066.6667,30300.0
74,61216.6667,21666.6667
75,60583.3333,26233.3333
76,65666.6667,24750.0
77,62550.0,22666.6667
78,64100.0,24183.3333
79,60200.0,20300.0
80,63050.0,24716.6667
81,64600.0,29150.0
82,63333.3333,22766.6667
83,60950.0,23750.0
84,62550.0,29166.6667
85,61400.0,24400.0
86,61100.0,25950.0
87,63383.3333,22500.0
88,62583.3333,23616.6667
89,65483.3333,28800.0
