city,latitude,longitude
0,60766.6667,25450.0
1,61233.3333,27833.3333
2,61266.6667,28816.6667
3,62950.0,25000.0
4,60800.0,26550.0
5,63716.6667,23083.3333
6,63516.6667,22966.6667
7,62000.0,24400.0
8,62516.6667,23116.6667
9,62016.6667,25550.0
10,61333.3333,25733.3333
11,61166.6667,25050.0
12,60933.3333,25150.0
13,62350.0,24916.6667
14,60550.0,22466.6667
15,65816.6667,25583.3333
16,60983.3333,25766.6667
17,61033.3333,26083.3333
18,64216.6667,27750.0
19,62133.3333,30283.3333
20,61866.6667,22300.0
21,60100.0,22450.0
22,63950.0,25283.3333
23,63133.3333,21666.6667
24,60900.0,21816.6667
25,63400.0,23783.3333
26,62633.3333,23133.3333
27,62183.3333,23083.3333
28,61533.3333,24050.0
29,61983.3333,26633.3333
30,65100.0,25416.6667
31,60016.6667,23166.6667
32,60883.3333,21683.3333
33,63483.3333,22533.3333
34,60883.3333,27116.6667
35,60433.3333,23950.0
36,66366.6667,24200.0
37,60750.0,24566.6667
38,62166.6667,24583.3333
39,60566.6667,22683.3333
40,61766.6667,21583.3333
41,64166.6667,25966.6667
42,63750.0,25333.3333
43,60983.3333,26950.0
44,60106.3889,24299.1667
45,65033.3333,29066.6667
46,60300.0,22250.0
47,59883.3333,23700.0
48,61550.0,26516.6667
49,61116.6667,27433.3333
50,64750.0,29450.0
51,61783.3333,22850.0
52,63350.0,28466.6667
53,62666.6667,23566.6667
54,60266.6667,25500.0
55,60400.0,26250.0
56,67166.6667,26233.3333
57,64266.6667,23916.6667
58,61700.0,22566.6667
59,60383.3333,23300.0
60,61950.0,22533.3333
61,60350.0,25100.0
62,60466.6667,22233.3333
63,64250.0,29100.0
64,65850.0,29883.3333
65,61083.3333,23150.0
66,60616.6667,22000.0
67,63383.3333,29833.3333
68,61883.3333,26433.3333
69,60213.6111,24024.1667
70,60966.6667,23516.6667
71,60066.6667,23350.0
72,65800.0,25683.3333
73,62850.0,24250.0
74,63466.6667,26716.6667
75,63716.6667,27516.6667
76,60833.3333,24083.3333
77,63616.6667,22916.6667
78,59950.0,23950.0
79,61666.6667,21633.3333
80,61800.0,27600.0
81,60166.6667,19883.3333
82,60933.3333,25250.0
83,62883.3333,23933.3333
84,62933.3333,23100.0
85,64683.3333,28216.6667
86,60866.6667,26366.6667
87,60450.0,24166.6667
88,66516.6667,25800.0
89,61566.6667,23816.6667
