city,latitude,longitude
0,63133.3333,22033.3333
1,61516.6667,21800.0
2,59983.3333,23883.3333
3,62716.6667,21300.0
4,63416.6667,22333.3333
5,64083.3333,24433.3333
6,62116.6667,24333.3333
7,60416.6667,22283.3333
8,60085.0,24436.9444
9,63533.3333,23700.0
10,61200.0,24266.6667
11,61100.0,21500.0
12,62750.0,23766.6667
13,64683.3333,28950.0
14,63116.6667,26266.6667
15,64050.0,24650.0
16,61350.0,25800.0
17,64483.3333,27400.0
18,60583.0556,27166.6667
19,62850.0,21333.3333
20,60083.3333,22400.0
21,63966.6667,28650.0
22,61800.0,24800.0
23,61650.0,23650.0
24,60400.0,25033.3333
25,60900.0,26150.0
26,65650.0,27666.6667
27,64383.3333,24016.6667
28,61950.0,22866.6667
29,63066.6667,25983.3333
30,61400.0,28366.6667
31,60783.3333,28200.0
32,60033.3333,24000.0
33,65800.0,24183.3333
34,63166.6667,21700.0
35,63283.3333,23333.3333
36,60466.6667,24800.0
37,65600.0,27633.3333
38,60233.3333,20083.3333
39,60816.6667,25300.0
40,65916.6667,29816.6667
41,64400.0,27666.6667
42,60816.6667,21550.0
43,65250.0,27500.0
44,60108.3333,24570.8333
45,63383.3333,22700.0
46,60616.6667,25233.3333
47,61616.6667,27550.0
48,62883.3333,29166.6667
49,61750.0,29400.0
50,63950.0,25900.0
51,65116.6667,25433.3333
52,60200.0,23166.6667
53,63033.3333,27250.0
54,62333.3333,22000.0
55,63516.6667,23200.0
56,64166.6667,29150.0
57,60916.6667,26016.6667
58,60500.0,25100.0
59,62033.3333,22966.6667
60,62983.3333,24050.0
61,60683.3333,25883.3333
62,62050.0,28433.3333
63,66866.6667,27466.6667
64,60783.3333,26150.0
65,62950.0,22516.6667
66,61816.6667,29200.0
67,61366.6667,22000.0
68,63833.3333,23883.3333
69,60050.0,24066.6667
70,60283.3333,22166.6667
71,62350.0,28866.6667
72,64550.0,25500.0
73,63266.6667,22666.6667
74,63150.0,23383.3333
75,62800.0,30216.6667
76,60683.3333,21666.6667
77,62383.3333,30166.6667
78,60221.3889,24962.5
79,65316.6667,25366.6667
80,62966.6667,22500.0
81,60300.0,24850.0
82,61783.3333,29016.6667
83,62783.3333,29366.6667
84,60516.6667,21250.0
85,61150.0,24550.0
86,62566.6667,24100.0
87,65183.3333,25350.0
88,60666.6667,23466.6667
89,61366.6667,26200.0
