city,latitude,longitude
0,62083.3333,21600.0
1,65900.0,26716.6667
2,62583.3333,28100.0
3,60150.0,21300.0
4,60900.0,22233.3333
5,61900.0,22050.0
6,61433.3333,29366.6667
7,65400.0,26733.3333
8,61900.0,27933.3333
9,67000.0,27566.6667
10,61716.6667,29416.6667
11,64133.3333,24750.0
12,65000.0,25450.0
13,63900.0,27500.0
14,65916.6667,29516.6667
15,60016.6667,23083.3333
16,62383.3333,27433.3333
17,61433.3333,24416.6667
18,60033.3333,23066.6667
19,60150.0,23750.0
20,62450.0,22783.3333
21,62383.3333,23250.0
22,60533.0556,27483.0556
23,63116.6667,25100.0
24,61316.6667,22133.3333
25,60150.0,22116.6667
26,61600.0,29483.3333
27,61416.6667,23250.0
28,61550.0,28100.0
29,62283.3333,30650.0
30,62633.3333,31000.0
31,60533.3333,23900.0
32,60416.6667,25033.3333
33,62833.3333,27616.6667
34,62933.3333,23000.0
35,64283.3333,27616.6667
36,61600.0,24366.6667
37,60866.6667,22800.0
38,65716.6667,27950.0
39,60350.0,23700.0
40,60583.3333,21583.3333
41,60333.3333,23433.3333
42,63100.0,22916.6667
43,60066.6667,22900.0
44,60800.0,23000.0
45,60316.6667,25083.3333
46,63533.3333,23183.3333
47,64516.6667,28433.3333
48,62216.6667,23650.0
49,61250.0,27700.0
50,60175.5556,25048.6111
51,61066.6667,27433.3333
52,64166.6667,27800.0
53,60583.3333,25416.6667
54,60783.3333,25000.0
55,62566.6667,22300.0
56,61050.0,23250.0
57,65333.3333,29550.0
58,63583.3333,22616.6667
59,61133.3333,27783.3333
60,63133.3333,29700.0
61,61283.3333,27550.0
62,62916.6667,23500.0
63,62266.6667,25733.3333
64,61266.6667,22450.0
65,60083.3333,24350.0
66,60883.3333,26900.0
67,62666.6667,27900.0
68,60616.6667,22333.3333
69,63800.0,23566.6667
70,62933.3333,24166.6667
71,60500.0,27600.0
72,63066.6667,24416.6667
73,60200.0,24300.0
74,60466.6667,22183.3333
75,61450.0,28550.0
76,64050.0,28533.3333
77,60350.0,23566.6667
78,60200.0,20383.3333
79,60201.6667,24677.7778
80,60150.0,24750.0
81,61483.3333,28816.6667
82,61200.0,21616.6667
83,62866.6667,28850.0
84,62783.3333,29333.3333
85,61400.0,25116.6667
86,61166.6667,22316.6667
87,63216.6667,22883.3333
88,63833.3333,26883.3333
89,62066.6667,30166.6667
