city,latitude,longitude
0,61566.6667,26850.0
1,60716.6667,27983.3333
2,61850.0,21500.0
3,62733.3333,22900.0
4,63016.6667,22116.6667
5,62566.6667,22033.3333
6,67116.6667,27500.0
7,66850.0,24883.3333
8,61600.0,27550.0
9,62566.6667,28850.0
10,64233.3333,27616.6667
11,67083.3333,25083.3333
12,61350.0,23783.3333
13,60916.6667,24633.3333
14,61350.0,25800.0
15,61516.6667,23783.3333
16,64900.0,25133.3333
17,61183.3333,28133.3333
18,65266.6667,29500.0
19,62966.6667,22833.3333
20,63500.0,28916.6667
21,60433.3333,21033.3333
22,63400.0,28133.3333
23,63416.6667,28433.3333
24,60233.3333,25450.0
25,60200.0,20300.0
26,67400.0,24183.3333
27,60833.3333,23916.6667
28,61533.3333,27783.3333
29,61033.3333,25400.0
30,61933.3333,29766.6667
31,64983.3333,27500.0
32,61533.3333,26100.0
33,60649.7222,27066.6667
34,62316.6667,24333.3333
35,60966.6667,27200.0
36,60666.6667,27050.0
37,65500.0,27933.3333
38,61850.0,29750.0
39,65083.3333,25400.0
40,63416.6667,29983.3333
41,62566.6667,22800.0
42,61016.6667,28283.3333
43,60400.0,25883.3333
44,59966.6667,22533.3333
45,60700.0,21866.6667
46,62050.0,24300.0
47,60550.0,24200.0
48,68433.3333,27450.0
49,61166.6667,21700.0
50,61983.3333,29400.0
51,63583.3333,22866.6667
52,60950.0,27850.0
53,66466.6667,27333.3333
54,61516.6667,27750.0
55,59966.6667,22983.3333
56,62666.6667,26333.3333
57,64233.3333,27466.6667
58,62966.6667,30500.0
59,69016.6667,27066.6667
60,63633.3333,25866.6667
61,61450.0,27183.3333
62,64383.3333,24016.6667
63,62016.6667,25000.0
64,65416.6667,27866.6667
65,61666.6667,21900.0
66,61166.6667,24666.6667
67,61100.0,27800.0
68,63716.6667,23033.3333
69,64450.0,26550.0
70,65200.0,25316.6667
71,63083.3333,28416.6667
72,64683.3333,28516.6667
73,63000.0,22816.6667
74,61366.6667,23766.6667
75,62333.3333,23816.6667
76,61000.0,23533.3333
77,62183.3333,26650.0
78,61466.6667,24316.6667
79,63383.3333,25566.6667
80,60433.3333,23583.3333
81,62983.3333,25733.3333
82,66316.6667,26950.0
83,63350.0,24950.0
84,61400.0,25116.6667
85,60683.3333,21850.0
86,60433.3333,27050.0
87,65233.3333,27566.6667
88,61916.6667,28533.3333
89,65050.0,25616.6667
