city,latitude,longitude
0,62900.0,28250.0
1,60168.3333,24932.5
2,60200.0,19800.0
3,60466.6667,22650.0
4,60150.0,19966.6667
5,62850.0,30500.0
6,62783.3333,30033.3333
7,61750.0,27550.0
8,60206.6667,24116.3889
9,60616.6667,23950.0
10,63416.6667,29633.3333
11,62700.0,29950.0
12,61783.3333,24550.0
13,61983.3333,26633.3333
14,62716.6667,27950.0
15,61833.3333,28300.0
16,64450.0,29050.0
17,62866.6667,24700.0
18,62283.3333,23600.0
19,64266.6667,25700.0
20,61300.0,28816.6667
21,60616.6667,26466.6667
22,65250.0,27500.0
23,62300.0,29466.6667
24,62100.0,25100.0
25,60883.3333,22866.6667
26,60666.6667,27483.3333
27,62766.6667,21200.0
28,61766.6667,24000.0
29,60500.0,25550.0
30,61666.6667,21633.3333
31,64133.3333,29516.6667
32,62316.6667,29866.6667
33,68916.6667,27066.6667
34,61600.0,26716.6667
35,60766.6667,21400.0
36,65750.0,24166.6667
37,61933.3333,29050.0
38,61150.0,24766.6667
39,63100.0,21600.0
40,60833.3333,22033.3333
41,61333.3333,21933.3333
42,65866.6667,24600.0
43,61766.6667,27416.6667
44,60183.3333,19933.3333
45,60083.3333,19950.0
46,67350.0,26816.6667
47,60233.3333,23916.6667
48,62383.3333,25683.3333
49,60166.6667,20016.6667
50,60400.0,23766.6667
51,65050.0,24883.3333
52,60166.6667,23100.0
53,64933.3333,25416.6667
54,61600.0,24550.0
55,62716.6667,27016.6667
56,61366.6667,28933.3333
57,60266.6667,21416.6667
58,61050.0,27633.3333
59,61066.6667,26633.3333
60,65166.6667,25966.6667
61,61983.3333,30066.6667
62,68883.3333,25950.0
63,60916.6667,23383.3333
64,61700.0,23150.0
65,60950.0,24883.3333
66,65516.6667,25283.3333
67,60766.6667,25600.0
68,60266.6667,25100.0
69,62350.0,25716.6667
70,63983.3333,28766.6667
71,62616.6667,26316.6667
72,63633.3333,27216.6667
73,66066.6667,24833.3333
74,60366.6667,24383.3333
75,60700.0,27933.3333
76,64016.6667,25233.3333
77,62216.6667,29750.0
78,63016.6667,28200.0
79,63150.0,27250.0
80,60173.6111,24956.3889
81,60450.0,26050.0
82,61233.3333,22416.6667
83,60950.0,26083.3333
84,64966.6667,26216.6667
85,61583.3333,21483.3333
86,63833.3333,23883.3333
87,63983.3333,29250.0
88,62966.6667,24716.6667
89,63033.3333,23800.0
