city,latitude,longitude
0,61433.3333,26450.0
1,64083.3333,26216.6667
2,62400.0,29233.3333
3,60178.6111,24705.0
4,62150.0,30166.6667
5,60883.3333,25783.3333
6,63250.0,23183.3333
7,61716.6667,28700.0
8,61300.0,27750.0
9,66083.3333,26450.0
10,66216.6667,23800.0
11,63200.0,23633.3333
12,63016.6667,29233.3333
13,61316.6667,29166.6667
14,62800.0,23500.0
15,60250.0,22316.6667
16,62500.0,23433.3333
17,60549.7222,27000.0
18,62583.3333,22750.0
19,61150.0,24000.0
20,60084.7222,24461.1111
21,60333.3333,25066.6667
22,65166.6667,25366.6667
23,60833.3333,22850.0
24,62683.3333,24650.0
25,63266.6667,26083.3333
26,61550.0,27133.3333
27,62083.3333,22266.6667
28,61100.0,24050.0
29,60650.0,22783.3333
30,61066.6667,24883.3333
31,62583.3333,29250.0
32,62533.3333,28933.3333
33,64233.3333,27700.0
34,62783.3333,22783.3333
35,61866.6667,28050.0
36,60333.3333,22800.0
37,61500.0,23833.3333
38,60033.3333,23683.3333
39,60583.3333,27800.0
40,63800.0,22716.6667
41,64383.3333,24016.6667
42,61683.3333,23166.6667
43,60066.6667,24150.0
44,63066.6667,21983.3333
45,67000.0,27566.6667
46,62766.6667,21850.0
47,60433.3333,21916.6667
48,63900.0,29500.0
49,60583.3333,27733.3333
50,67050.0,23733.3333
51,62716.6667,22516.6667
52,63866.6667,26900.0
53,60733.3333,21516.6667
54,64350.0,28633.3333
55,60516.6667,26666.6667
56,60450.0,24066.6667
57,63466.6667,23300.0
58,59916.6667,23033.3333
59,60400.0,25433.3333
60,60150.0,24766.6667
61,60483.3333,24600.0
62,60733.3333,27133.3333
63,60616.6667,24966.6667
64,61583.3333,22850.0
65,64966.6667,26300.0
66,64183.3333,24200.0
67,61316.6667,26583.3333
68,63100.0,21600.0
69,60700.0,24483.3333
70,66250.0,27950.0
71,60633.3333,21866.6667
72,66016.6667,24100.0
73,64200.0,28633.3333
74,65616.6667,25833.3333
75,61016.6667,22750.0
76,64733.3333,28150.0
77,60133.3333,19900.0
78,63166.6667,30550.0
79,60766.6667,24250.0
80,61116.6667,27633.3333
81,63400.0,28133.3333
82,69750.0,27016.6667
83,63150.0,29533.3333
84,60550.0,26250.0
85,60283.3333,19916.6667
86,61483.3333,24383.3333
87,63916.6667,23700.0
88,61983.3333,25150.0
89,63266.6667,26733.3333
