city,latitude,longitude
0,62566.6667,28716.6667
1,60150.0,19866.6667
2,60083.3333,22500.0
3,60166.6667,21766.6667
4,68483.3333,22033.3333
5,62033.3333,30300.0
6,60850.0,26583.3333
7,63133.3333,27850.0
8,60433.3333,26233.3333
9,62916.6667,23350.0
10,64033.3333,24050.0
11,62766.6667,30116.6667
12,64100.0,27300.0
13,61083.3333,24683.3333
14,66000.0,29283.3333
15,63900.0,25166.6667
16,61316.6667,21666.6667
17,64100.0,28466.6667
18,60916.6667,22866.6667
19,60750.0,27533.3333
20,61416.6667,29233.3333
21,65683.3333,29283.3333
22,61316.6667,29166.6667
23,67300.0,24916.6667
24,63783.3333,27800.0
25,62983.3333,30500.0
26,62900.0,23000.0
27,60833.3333,23150.0
28,60483.3333,25350.0
29,62233.3333,25833.3333
30,62566.6667,29483.3333
31,62733.3333,21716.6667
32,63383.3333,27616.6667
33,60550.0,21400.0
34,64166.6667,28166.6667
35,60400.0,26550.0
36,62850.0,23283.3333
37,60350.0,22500.0
38,61500.0,23800.0
39,66116.6667,24983.3333
40,62333.3333,21833.3333
41,63866.6667,23283.3333
42,60833.3333,22033.3333
43,62316.6667,22266.6667
44,65250.0,25316.6667
45,62833.3333,29850.0
46,62366.6667,29883.3333
47,62983.3333,30366.6667
48,60366.6667,23550.0
49,62833.3333,24033.3333
50,64583.3333,24600.0
51,62750.0,23083.3333
52,60733.3333,27383.3333
53,62466.6667,29200.0
54,63366.6667,22466.6667
55,60433.3333,23216.6667
56,60166.6667,21566.6667
57,65166.6667,29500.0
58,63100.0,30233.3333
59,60400.0,22600.0
60,62383.3333,27866.6667
61,64133.3333,26950.0
62,62533.3333,30050.0
63,60166.6667,22683.3333
64,61150.0,23100.0
65,63033.3333,26450.0
66,61283.3333,22700.0
67,61316.6667,29066.6667
68,62616.6667,24750.0
69,62316.6667,28650.0
70,64633.3333,28966.6667
71,67366.6667,26850.0
72,62666.6667,25116.6667
73,61133.3333,28400.0
74,61783.3333,25700.0
75,60150.0,21633.3333
76,61100.0,23283.3333
77,61483.3333,28816.6667
78,61950.0,28150.0
79,60983.3333,25566.6667
80,63016.6667,21633.3333
81,63266.6667,23633.3333
82,63900.0,25783.3333
83,61800.0,28033.3333
84,62450.0,23950.0
85,64166.6667,25166.6667
86,64150.0,26350.0
87,60064.4444,24157.7778
88,65216.6667,27200.0
89,63250.0,29050.0
