city,latitude,longitude
0,60950.0,26800.0
1,60883.3333,24516.6667
2,60300.0,22900.0
3,63666.6667,22583.3333
4,60983.3333,21416.6667
5,60850.0,25033.3333
6,63900.0,23583.3333
7,63816.6667,22866.6667
8,61783.3333,28383.3333
9,60066.6667,23500.0
10,65483.3333,25483.3333
11,60416.6667,21216.6667
12,60933.3333,21816.6667
13,60833.3333,23583.3333
14,61133.3333,21500.0
15,61650.0,27183.3333
16,61366.6667,22700.0
17,64466.6667,28300.0
18,66716.6667,27483.3333
19,65316.6667,27400.0
20,62550.0,29200.0
21,60300.0,25000.0
22,60733.3333,27633.3333
23,60500.0,26716.6667
24,60450.0,22150.0
25,61250.0,26266.6667
26,61033.3333,27216.6667
27,62366.6667,30750.0
28,62166.6667,22550.0
29,61966.6667,29283.3333
30,62033.3333,30183.3333
31,60213.6111,24024.1667
32,60649.7222,27250.0
33,62000.0,22950.0
34,63183.3333,22216.6667
35,62516.6667,23383.3333
36,64150.0,27933.3333
37,60266.6667,24783.3333
38,61800.0,22416.6667
39,63050.0,30133.3333
40,61566.6667,25183.3333
41,61650.0,27983.3333
42,59983.3333,23300.0
43,62950.0,23733.3333
44,64250.0,29500.0
45,64883.3333,29066.6667
46,65833.3333,28833.3333
47,60198.8889,24604.7222
48,60466.6667,24300.0
49,63433.3333,25650.0
50,64166.6667,27966.6667
51,62083.3333,25533.3333
52,60600.0,26200.0
53,61033.3333,21683.3333
54,60783.3333,21916.6667
55,60866.6667,25966.6667
56,60283.3333,22633.3333
57,61300.0,28633.3333
58,62666.6667,21666.6667
59,63616.6667,24416.6667
60,60916.6667,22050.0
61,62633.3333,26833.3333
62,66316.6667,26933.3333
63,63683.3333,23366.6667
64,60200.0,23383.3333
65,62066.6667,25200.0
66,63216.6667,24416.6667
67,62766.6667,30683.3333
68,60916.6667,24533.3333
69,61816.6667,28683.3333
70,63983.3333,26333.3333
71,63033.3333,29383.3333
72,60516.6667,21250.0
73,61033.3333,25266.6667
74,60350.0,20333.3333
75,60666.6667,23300.0
76,62183.3333,28083.3333
77,62750.0,29350.0
78,64366.6667,25033.3333
79,62283.3333,22250.0
80,61283.3333,28783.3333
81,60916.6667,26766.6667
82,63866.6667,26900.0
83,63883.3333,23433.3333
84,61750.0,21883.3333
85,62133.3333,28800.0
86,62450.0,24416.6667
87,60700.0,27016.6667
88,64116.6667,27400.0
89,62900.0,21733.3333
