STT,Best Cost,Best Solution,Best Tree,Time
1,"[0.793716797474791, 0.02028491042122771, 0.3184595080371527, 0.29414578880437736, 0.016667403006638715, 0.15226462606924518, 0.2724262919527971, 0.5311014447098332, 0.10198092836983297, 0.6445180318606407, 0.23169421599144568, 0.039768770669017184, 0.39834788385186937, 0.22422233199739017, 0.45291499793241385, 0.9540784139479801, 0.6593051333128215, 0.6894636837423732, 0.8828310427209516, 0.07974071884664424, 0.33220308108886265, 0.791425491275169, 0.7563537641329187, 0.5951995003177771, 0.5567423930787523, 0.5327731168528874, 0.35217149070423404, 0.8293955771810465, 0.2026876134229384, 0.4616647864252289, 0.3920398769300584, 0.4775224948571596, 0.9807111662758339, 0.5725687193952765, 0.8357350559544374, 0.8481111691640136, 0.8884241858042143, 0.8002135069277959, 0.9567315601997127, 0.10502205513335161, 0.8080988600233805, 0.42736237035379754, 0.4771602940258457, 0.07725335403498745, 0.2836526481373194, 0.6632531963075985, 0.33079751216308895, 0.7623382416547072, 0.6998546543318336, 0.7159358759364922, 0.7108913510878877, 0.06480301819789003, 0.53389247812419, 0.9753521912332577, 0.12315523712921961, 0.12503389227454498, 0.3172381466445333, 0.7852372048716276, 0.19229113586035607, 0.924495535710338, 0.6821862691417296, 0.6084872889028538, 0.5935807908268164, 0.08211222053845035, 0.3842260602912442, 0.3315857703270181, 0.4402464047812207, 0.6075815607769346, 0.8599550246731121, 0.12570240317532544, 0.1776738584259897, 0.8009349579632085, 0.7575139015265255, 0.027119234215049137, 0.5576649448959573, 0.8267370338985157, 0.8584188187714911, 0.9440254655481396, 0.9739678793891866, 0.022725758183230194, 0.567358190264126, 0.3348102973733449, 0.009287691894881989, 0.9558273821432642, 0.5536548064399487, 0.2657436974467072, 0.2317741851723938, 0.5882782316130004, 0.7660525581686758, 0.4595081943000541, 0.6978735805177141, 0.09393610000856445, 0.1390702377822619, 0.37024248880529453, 0.9794654832362788, 0.04009054345198326, 0.36907497258298394, 0.22370762008118172, 0.3127637333796095, 0.2510102912358315, 0.6593460230765946, 0.959245143714034, 0.4459416331832583, 0.12768025583885922, 0.5151416251124217]",43075.154132710726,"[(0, 1), (1, 3), (1, 6), (2, 8), (2, 14), (2, 12), (3, 5), (3, 10), (4, 8), (6, 13), (6, 9), (7, 9), (9, 14), (11, 14)]",18.64336347579956
2,"[0.9621404597052922, 0.31369687508769184, 0.32680895230479523, 0.6128408401812717, 0.1465531234519718, 0.765383598281488, 0.5401562306766452, 0.45135350220750114, 0.7215384371088319, 0.6943701860469709, 0.08888518858925998, 0.164242132996113, 0.1788997594763655, 0.712485187329401, 0.6198648776980958, 0.6676187045914678, 0.5116524308877846, 0.07250166245837375, 0.8151627710435548, 0.6119063931708817, 0.4961286580909011, 0.3952348393246562, 0.8889050403890859, 0.857327641111681, 0.9019219702543596, 0.5332387735462591, 0.746904444189729, 0.5920434535306801, 0.5848470336750743, 0.2949800614461916, 0.7464343425481179, 0.44692137004905697, 0.9701820126893752, 0.17427305676586757, 0.5385281106290665, 0.22458177640287946, 0.8737608711093304, 0.6292448886989863, 0.190167726705599, 0.03373615659252838, 0.586836491415257, 0.1764089445593211, 0.05601023672669314, 0.3500086095967302, 0.5546645623749307, 0.7372941087058329, 0.6476601786140807, 0.6154937981732035, 0.6084375936885077, 0.5099863039030537, 0.46666178995741403, 0.9772484368296913, 0.7641029407255306, 0.6234049183359827, 0.7845779215251001, 0.5635650087682841, 0.8824947636026903, 0.791625451191746, 0.9649381966531847, 0.47497468268681176, 0.9197769303949169, 0.8918149985630734, 0.6378494191029421, 0.49368860451279073, 0.7458696690741036, 0.6329376945137073, 0.32623747968344785, 0.8489552262089427, 0.6905027694478714, 0.41882274708821143, 0.14215882569427063, 0.3042102408800099, 0.7164776147672318, 0.4302204845119981, 0.7358468375080749, 0.6924498656406971, 0.29003041372425686, 0.5396688341839607, 0.8443157942063214, 0.6893783750417555, 0.31631902234665144, 0.025378673871772284, 0.37751383039885744, 0.5512213103009208, 0.5961322626537032, 0.33912214910918914, 0.3649926291565132, 0.8826472940554874, 0.6065177408587483, 0.7593373858593938, 0.7001169039995946, 0.2882103919619824, 0.5251649660213333, 0.1407783396973743, 0.12088000863262316, 0.7924096230553573, 0.7928425580906046, 0.9294330343196647, 0.4381814233841148, 0.8308163882837499, 0.6237572465801678, 0.357564016309583, 0.827489579465799, 0.6042034521907029, 0.10446409434883597]",30316.378643834767,"[(0, 1), (1, 12), (1, 10), (2, 8), (3, 10), (4, 6), (4, 13), (4, 11), (5, 6), (5, 7), (7, 9), (8, 12), (8, 14), (10, 13)]",18.05867862701416
3,"[0.26055849227230565, 0.43464176972404356, 0.9019053934336123, 0.12711161185243758, 0.07027671750450348, 0.5361046386509375, 0.38928502712971225, 0.3721887912688091, 0.5466328879768384, 0.4211045485097895, 0.6404956977956218, 0.4591274678580709, 0.23962611047750615, 0.04819000468547252, 0.36169931140625644, 0.9984284880519176, 0.5371203502335168, 0.4136027957307663, 0.8556897765264088, 0.7796730752721351, 0.09079885990967318, 0.3765684705034511, 0.22875959685380332, 0.1351785588806178, 0.1682141028288896, 0.03588612225090049, 0.2593504342074828, 0.6111058507454932, 0.76443956569961, 0.0041163245053970066, 0.8315278244114531, 0.7275969870481902, 0.9204749771011955, 0.6306132056239713, 0.2938002565471567, 0.973038550279591, 0.08018707992904228, 0.02571806917908659, 0.95581392304555, 0.7068640943626914, 0.8860379572837461, 0.13316863950250024, 0.39047192413879994, 0.10794540960415389, 0.7044810284343099, 0.5390133266149689, 0.3346976691369129, 0.4420528579488122, 0.74885934062514, 0.4317194615070509, 0.4732432672026259, 0.2367162060399054, 0.5292751697449395, 0.983328099834004, 0.8590623111319372, 0.028306181381390072, 0.763906514138276, 0.2934231129612488, 0.23764493358203986, 0.2221182787707926, 0.8738624604854084, 0.36389989021587676, 0.6459714945436454, 0.8377211680259188, 0.178072616738281, 0.5927690231757461, 0.49290230137019675, 0.09929506051052528, 0.5341700992162347, 0.09793881765621526, 0.17437646995194955, 0.11894028970086712, 0.9704292059449668, 0.9159789924031052, 0.06283758868841771, 0.8895294634452989, 0.4451825704508242, 0.5854689829532662, 0.8887571964973463, 0.8751858097332763, 0.9851067520151973, 0.5685244501733545, 0.46120385014717624, 0.4876564904212778, 0.8781946053159209, 0.10394454182663115, 0.12267984675849397, 0.038251845277856966, 0.1151229646035129, 0.27247425793463287, 0.7827320285977667, 0.33650596881081996, 0.0411333048518836, 0.37327423355656064, 0.6610426543628763, 0.3821373374804016, 0.2452587248086192, 0.15633135933361397, 0.669140597561094, 0.48320143777739655, 0.5533387390116392, 0.5893988776814293, 0.3560139232714977, 0.9613833395386192, 0.12786457928534045]",36292.28682621648,"[(0, 3), (1, 3), (2, 11), (2, 14), (2, 8), (3, 5), (4, 8), (5, 9), (6, 10), (6, 11), (6, 13), (7, 11), (7, 9), (12, 14)]",19.695720195770264
4,"[0.9772149904754179, 0.7344258521446777, 0.219862066668585, 0.9405825123264069, 0.27205319828657615, 0.4307320748626492, 0.4451690984488018, 0.491644439544487, 0.2713374237032077, 0.7495432976542992, 0.033785477559514665, 0.6573501521302707, 0.727150504767333, 0.7997246612934382, 0.6004996722779201, 0.15543468282283512, 0.9786754038114749, 0.5797433040246565, 0.9235134107264515, 0.010149828604613997, 0.6538848618933825, 0.0253940448429113, 0.8569461631909522, 0.8169551158046777, 0.4849413741339821, 0.37215188041157343, 0.057165755785785755, 0.4992177404342012, 0.941678448493477, 0.587647547561736, 0.8232875214814099, 0.6321699178271244, 0.864429507981095, 0.25100061678872854, 0.1115696963113183, 0.4586409320166587, 0.29093485964749566, 0.10533486939303549, 0.8921502341734602, 0.2104692124288735, 0.6329026454416754, 0.9692614256969461, 0.7173244486302945, 0.28930875997756367, 0.15919935981395272, 0.8977542969271641, 0.08705836873066009, 0.4574174262324382, 0.20085586916123555, 0.7370808592732612, 0.8835981869467674, 0.9944938741554918, 0.2325958888657339, 0.36944504337332995, 0.5463692449678187, 0.2748526391690387, 0.4870873532531239, 0.03727821031771106, 0.7187655633168739, 0.5513354658550953, 0.8502599364747084, 0.029678098218962945, 0.8411940376335448, 0.9780700614805472, 0.892969853809577, 0.4770336486860277, 0.28840294520424115, 0.8418138257983356, 0.06022473474132306, 0.5553014320043299, 0.8083745755738293, 0.7884954111778231, 0.4904522116324693, 0.6811026362460665, 0.4167877937690986, 0.7357376299749742, 0.9652451602075608, 0.5751577654618256, 0.8567801614040579, 0.4978754537073309, 0.04579727503143216, 0.2686230494306371, 0.7576114434773351, 0.052654560847089416, 0.4785365595081501, 0.5191127487134978, 0.5183082463102667, 0.7701567297226856, 0.545195566370594, 0.7949323945047365, 0.6908724754606577, 0.1515813747242134, 0.290874426920677, 0.23905232474873894, 0.5263930319181288, 0.3753825271693365, 0.021413362264630198, 0.5788152845542336, 0.34727463972771755, 0.5871039656763201, 0.6622258566535113, 0.8556284813217082, 0.2342813262005825, 0.5812162007038177, 0.6266392290312991]",32478.102712179214,"[(0, 1), (1, 4), (2, 4), (2, 8), (3, 6), (3, 10), (4, 6), (5, 9), (5, 10), (5, 13), (6, 14), (7, 9), (8, 12), (11, 14)]",19.763704299926758
5,"[0.21757292769735415, 0.5135722762438769, 0.5224238648723986, 0.25181383091579335, 0.16047571114921844, 0.32177681202773445, 0.2612033052851098, 0.1364170824601535, 0.25046669575085934, 0.8195025387119552, 0.47583830359293144, 0.4061408086403864, 0.9657439225200624, 0.19141110916520376, 0.130085432595071, 0.16144173441595044, 0.4689210508264581, 0.4454689959630834, 0.6038605905338894, 0.2838334619957643, 0.21810307191720069, 0.18678323328058133, 0.02948589869485596, 0.25053995375618043, 0.05566959919416825, 0.6989935205440759, 0.4399331403584752, 0.9427141744804902, 0.6060155548001852, 0.3816277944979659, 0.7055548784823542, 0.7794603876471345, 0.9283579178400136, 0.36853606705225483, 0.4891776108690361, 0.5527132186490665, 0.49320791007540454, 0.6544018055773114, 0.5077511153205806, 0.24486893123984432, 0.8788888701010169, 0.2758497041945984, 0.47804914862669956, 0.37355913084245995, 0.797031338759514, 0.9311203636842961, 0.2448606385386386, 0.9029303588334145, 0.4455347734592935, 0.7902415343309017, 0.22600392271962655, 0.4797373776703855, 0.6913751892019993, 0.4079871946949606, 0.4720850793995506, 0.7356972366832332, 0.2106996691757962, 0.8602623701394775, 0.533088318376991, 0.4501704838179482, 0.8447635167205044, 0.8242910770659896, 0.16567101546772955, 0.2672036936694109, 0.6796736752818311, 0.16759890984555026, 0.8198555605343594, 0.725241006420644, 0.7669514856058094, 0.39909566792395357, 0.7092828030835976, 0.21222900789099008, 0.22608938325080497, 0.3973917532579121, 0.610389181394336, 0.6247832058425948, 0.8050876764573612, 0.19897927889024924, 0.7293768460362655, 0.580942847475089, 0.1603826107502938, 0.7421114118280946, 0.41436826738498367, 0.23969723363630113, 0.6566453024264918, 0.09587649237385543, 0.616393322135746, 0.9808353396253652, 0.35443557002589954, 0.8917436608637804, 0.6135607528724027, 0.12761440403178181, 0.2285788702651783, 0.5830070825683329, 0.14515066230616414, 0.35069802941461614, 0.528185577792756, 0.7368818587773293, 0.7286950225694669, 0.7537249646092826, 0.06095084461756506, 0.8843102982160634, 0.9849365851657024, 0.5316277508282126, 0.8567384891337063]",36462.73911408441,"[(0, 13), (1, 13), (2, 3), (2, 8), (3, 10), (3, 5), (4, 12), (5, 6), (5, 7), (7, 9), (8, 12), (8, 14), (11, 14), (12, 13)]",21.260963439941406
6,"[0.7091717201045941, 0.8110956460049626, 0.8007574833582047, 0.34502422005704303, 0.12181421932999381, 0.14391407618915786, 0.010909726426805766, 0.42724975236370855, 0.2764247359761304, 0.7019022255826964, 0.16647304500367066, 0.04246038731917834, 0.8707228448552575, 0.6485988669018942, 0.1212618031026651, 0.9502717342001753, 0.9625471455962822, 0.022959414376875986, 0.4654673872857864, 0.11335669106251456, 0.4863745192277581, 0.029288553528929784, 0.7475250082163459, 0.8371159233174725, 0.6950698394386996, 0.9360472179645472, 0.047317552134612195, 0.4754288552716003, 0.5953049554794418, 0.7312919954725146, 0.6741216612118843, 0.8470456540427803, 0.8875379799908024, 0.5746141437329574, 0.3139042231010518, 0.15421882353763627, 0.9195976615158294, 0.9163554637127608, 0.46270906640134424, 0.0407992263475615, 0.6026589689521762, 0.9623123308033161, 0.7112301304608937, 0.07774749867274411, 0.19089429860739737, 0.09917938886546995, 0.5608211246336994, 0.7175997293224625, 0.6242746202189416, 0.6923563555632465, 0.1889336400211451, 0.8470763303916417, 0.6769139477649025, 0.7508356087760113, 0.8369296536205706, 0.8105075375238361, 0.102432430517296, 0.32175331680618935, 0.7387365116901621, 0.632376189190299, 0.9695447094063394, 0.08803953449252144, 0.1460156106670525, 0.8309194618496148, 0.5898221190845832, 0.0984430293396793, 0.6915652275477222, 0.5141792153994438, 0.2856617030247305, 0.07630223157694782, 0.6338387940477843, 0.40091700899573435, 0.976268877273776, 0.06606002269959366, 0.8160563232443696, 0.8362505734150323, 0.8106043334349069, 0.7377082581201309, 0.9841659860208832, 0.33622644664553925, 0.08796660516592181, 0.27630333748217206, 0.12364678744951141, 0.5030217977000291, 0.21212231113665403, 0.5693585343774359, 0.5198998479156474, 0.7934458497084924, 0.30171321702571197, 0.6857282075990995, 0.33551615519578304, 0.8917795427416387, 0.01589047720961778, 0.5454466431038731, 0.05387887819392245, 0.5928189138678368, 0.353822634984421, 0.8683493618225641, 0.3039992261800909, 0.22012511771466525, 0.888928343755948, 0.268220612383264, 0.8666273754603282, 0.7868583932084228, 0.6881253355038953]",38066.51643141055,"[(0, 3), (1, 4), (1, 3), (1, 13), (2, 12), (2, 13), (2, 8), (3, 6), (5, 6), (6, 10), (7, 9), (9, 11), (11, 13), (12, 14)]",18.482437133789062
7,"[0.5442502032754525, 0.09400859917276416, 0.7341214117777669, 0.6270553670879324, 0.2125556265601154, 0.4686776517780994, 0.45907381882977827, 0.038749535834681215, 0.6788366180696305, 0.8663948335382909, 0.05503486467915164, 0.8225943855925949, 0.39679614100783644, 0.16556017366420595, 0.6498195845240151, 0.21010875502530613, 0.8622338421804681, 0.07884124751423893, 0.8571399356104745, 0.5626376785945103, 0.7645486005628791, 0.9991145480134657, 0.9690647597955587, 0.286030926576601, 0.9621853806534382, 0.4947208567707855, 0.8722964865378112, 0.7546901371291324, 0.33545944965584096, 0.07446046443545096, 0.4664694683517223, 0.4491774674658794, 0.9793689983601193, 0.11987982402493613, 0.15759354182846963, 0.7386701359165516, 0.2593939000267024, 0.76731280614684, 0.12235634953396157, 0.12005026295970678, 0.22514842982799788, 0.8029040135412095, 0.5238116993726116, 0.1902041727405266, 0.45832955180622015, 0.6547571674939703, 0.4622695497977647, 0.16266286338272096, 0.8332478413018451, 0.7821620406387952, 0.9869009702327782, 0.7558188983680109, 0.12578614380484177, 0.8073186394813114, 0.045246763711027094, 0.1699701820000592, 0.6682209498299245, 0.04716109320541639, 0.06573510265762139, 0.908343130892943, 0.7415733807620295, 0.08443921406252164, 0.71341608775333, 0.0715899206156001, 0.7045506683516396, 0.5470538025921269, 0.44158183960922315, 0.36600373537332265, 0.8340737137683805, 0.5156704415407233, 0.5353265827642515, 0.06832983120294467, 0.9346926585359224, 0.7967310399770818, 0.6059329291785122, 0.9565578487093116, 0.4171534858891368, 0.09734238802375428, 0.9632151630449899, 0.7691168195832362, 0.9421242957375527, 0.10603982116358868, 0.7481945777889681, 0.4803278652830928, 0.6379522465157336, 0.3234202047325553, 0.6677761874777105, 0.8238402257004833, 0.30477066948714504, 0.02743313612250431, 0.8337781435692336, 0.09023994112433253, 0.7169624698230906, 0.23558536581649048, 0.6749549992746439, 0.24155062503090952, 0.23869206055527203, 0.10372647095002785, 0.15272774707182524, 0.04915510821216029, 0.8226161163143119, 0.44270317157036476, 0.521781339881191, 0.8022742102942589, 0.5524105208930014]",40896.43391636441,"[(0, 10), (1, 9), (1, 10), (1, 12), (2, 8), (3, 13), (4, 5), (4, 14), (4, 8), (6, 13), (6, 10), (7, 9), (7, 11), (8, 12)]",18.97415518760681
8,"[0.8829557228196687, 0.6588695807175682, 0.4526639572251937, 0.5568741089901209, 0.1532258841766292, 0.2952198886755778, 0.12879680753346356, 0.8629952847270066, 0.7208277964048143, 0.3808332614455233, 0.5716458862423539, 0.8305854067752656, 0.6644245952799852, 0.7710695680810117, 0.6717691327136366, 0.4041816493638809, 0.7070023787104973, 0.880568504615124, 0.16857942954796767, 0.7638495959667082, 0.7028273330899643, 0.22746123511868932, 0.6450807108335764, 0.5992170608007235, 0.40151057938837764, 0.7087648874608249, 0.5909214019964608, 0.8132564714910514, 0.9671322404889883, 0.043188738106041624, 0.4478262956004504, 0.6658196680753385, 0.18182026108236193, 0.6711154545604457, 0.5365130550400415, 0.5495762559499378, 0.4035811226091466, 0.4115849513999533, 0.12073133788946655, 0.3855692883747751, 0.9081952519827997, 0.5845142112110115, 0.7111647173471177, 0.15048242499865183, 0.7504256619377644, 0.939404744958084, 0.15208532739478842, 0.9016030252736784, 0.9815070397160088, 0.07788585687485916, 0.3675798335129863, 0.7808408814506368, 0.458404505586991, 0.9564573862242763, 0.19825375522091826, 0.08156795924232818, 0.8162390126024943, 0.9704888839602247, 0.23972866229917944, 0.7966124372787441, 0.7832139863392232, 0.18694390614818213, 0.2603168002464744, 0.7886555398338091, 0.5958609145551849, 0.06432855689803307, 0.1292835220380525, 0.7112359087681973, 0.7550444191522031, 0.6186998880368721, 0.4000601279041385, 0.061279935704320554, 0.5162079222469654, 0.10847980773797139, 0.17378337612465045, 0.6461260788111683, 0.6116184298396292, 0.7280234049103672, 0.9405508213237412, 0.0461319731246812, 0.524430724377025, 0.11443934601889583, 0.13033406782048018, 0.5988712854897861, 0.5774202307900275, 0.22778721791028178, 0.6799647501706344, 0.915739347196051, 0.785059011634138, 0.0749094122023245, 0.16329350894816175, 0.9889475353424786, 0.6930208949052151, 0.014367591476198815, 0.4537566638318369, 0.11156173939065939, 0.331411170206937, 0.8546704114136962, 0.24899556506272946, 0.6326882316586641, 0.2562065165197188, 0.6058287961041301, 0.9173576736515381, 0.9878809634862141, 0.6590751860779072]",35348.78548759125,"[(0, 1), (1, 5), (2, 4), (3, 13), (3, 10), (3, 5), (4, 12), (4, 8), (5, 9), (6, 13), (7, 9), (9, 11), (12, 14), (12, 13)]",18.693312883377075
9,"[0.7950687679870099, 0.7068931005666999, 0.3550180454336208, 0.5234497326833196, 0.4533209412171294, 0.6637806866176398, 0.6865881278185024, 0.1250980885372177, 0.34903976575699525, 0.5904220693211993, 0.41592805639589625, 0.39654977511764333, 0.5672074536509064, 0.13554619077868757, 0.38604714368014403, 0.42823696820577983, 0.21984510586169814, 0.9759805446678329, 0.9068507153199632, 0.6341409216602298, 0.26838143567150263, 0.2413562913700309, 0.25935053482413506, 0.32851726054806263, 0.5402322315766351, 0.3197189210622521, 0.17489214456648883, 0.06430816240221071, 0.7827205810423664, 0.7346921170513909, 0.8284546639845825, 0.4064962016759561, 0.8905945179820786, 0.29649597452247634, 0.6686159193237822, 0.8011320071151072, 0.979167425648809, 0.19228296092637975, 0.40755385622306994, 0.40910184311893827, 0.28339707300257033, 0.967227791607246, 0.6104063440424949, 0.12261769307165771, 0.1584222646429846, 0.4678902805445534, 0.1854094892801451, 0.8961585603800748, 0.6033994860455647, 0.8786186599757609, 0.22478141668564522, 0.10091283856244648, 0.44976899809944404, 0.719268286772744, 0.5802745711934246, 0.06558140346046004, 0.3657299840718343, 0.9752731895589949, 0.319614694163208, 0.4045232213076162, 0.9999119588465165, 0.911794934040086, 0.1417625529424842, 0.651627824600937, 0.06977738730890615, 0.6461058738249615, 0.24462116867924577, 0.6991733432842804, 0.16913539567727953, 0.8402842055640807, 0.4486922812196117, 0.2386701850209898, 0.9344029591004094, 0.6786951698368243, 0.6205527307539223, 0.0721658348708577, 0.42122685803253457, 0.6385548448378503, 0.9916589580462981, 0.4458867848556294, 0.9631488061917073, 0.03449859073650419, 0.0789410330096596, 0.16613732627332922, 0.3931431116072699, 0.11881767373570562, 0.5988608133579901, 0.3869524605101553, 0.29649597452247634, 0.707294667858505, 0.27576119255279996, 0.06247504695569717, 0.4312585489352916, 0.10211414203117641, 0.44698509234931316, 0.047965246800046324, 0.522309412856876, 0.04218296017534462, 0.013135796930107135, 0.45130484060443365, 0.18489229426658926, 0.903055569579195, 0.5792366303786489, 0.9957442775996277, 0.1442050115097957]",30076.302678794254,"[(0, 1), (1, 5), (2, 12), (2, 8), (3, 6), (3, 13), (4, 12), (5, 6), (5, 7), (6, 10), (7, 9), (7, 11), (11, 14), (12, 14)]",20.75613760948181
10,"[0.8157427388687126, 0.11089021443690084, 0.5691276583260435, 0.02499913910562468, 0.5136195085957186, 0.6000913651962547, 0.553771551602555, 0.8906657415961718, 0.6487405688481904, 0.649234178550578, 0.7271834014916563, 0.34134943372814186, 0.6721048268473956, 0.16081768944129005, 0.27241883242385845, 0.5200358625477326, 0.553221969578412, 0.42858225433952113, 0.8518496810173459, 0.45591097879724674, 0.5522624304831664, 0.14630193162407834, 0.08036790486428236, 0.5680939537567992, 0.0730699412889424, 0.7867413401254174, 0.19238054402329796, 0.8583933398042118, 0.9061769835693971, 0.8330114475271906, 0.5204980406858909, 0.8483834287626902, 0.9985914519004173, 0.7640859111881484, 0.06755567270795426, 0.011848065772415262, 0.5680939537567992, 0.22443965717479586, 0.2843946117599494, 0.10957240746789487, 0.4203421823672415, 0.8808838799910057, 0.7833823408759816, 0.6188753358719328, 0.5576104249497287, 0.9819734624244497, 0.6409294505383851, 0.33671349298396014, 0.9928346450950443, 0.36354905717137176, 0.6609731226794043, 0.7318024140010648, 0.2063620773378606, 0.8216544224558349, 0.3736266473278709, 0.9302613253877572, 0.5533133933278519, 0.7575912511482177, 0.8047882558955133, 0.501547714164772, 0.9930943108704452, 0.7031198397390024, 0.47746525654917593, 0.2844263253582091, 0.26363025765230386, 0.12221513467721434, 0.45606145424423084, 0.12048516735386938, 0.763879624972698, 0.6740512025916907, 0.6634346690062513, 0.8641183280991591, 0.15909411062892032, 0.4517901881041777, 0.5565834189218609, 0.8193290893121713, 0.30626581967118005, 0.8852321127399535, 0.41905630050159914, 0.6368638428458098, 0.4982381385987864, 0.7286324186443158, 0.8780237687523126, 0.5905275089180435, 0.9949063770513129, 0.521300709277919, 0.8952619686805313, 0.9140670440075976, 0.290172420690734, 0.7005492079395255, 0.9309336576201057, 0.17192187968636918, 0.021827649504011948, 0.020457214873736862, 0.03054930359879715, 0.6667388845477248, 0.2208939513677357, 0.85054489730018, 0.2154007485390539, 0.09654421059277474, 0.42858225433952113, 0.9212288099564706, 0.42980583163300623, 0.8028578227856309, 0.48284334082249103]",49376.31877930655,"[(0, 1), (1, 6), (2, 8), (3, 13), (3, 10), (3, 6), (4, 10), (5, 6), (7, 13), (8, 9), (8, 12), (9, 10), (11, 14), (12, 14)]",17.459035396575928
