STT,Best Cost,Best Solution,Best Tree,Time
1,"[0.25902750875096736, 0.6935480211207471, 0.4262583890853958, 0.2489404903809378, 0.9456407073784276, 0.46814732722597796, 0.04790170009149575, 0.5945124573094653, 0.27494907547816716, 0.9994792037492919, 0.40163227811376867, 0.5107113138243818, 0.29737646813282803, 0.952785318807496, 0.720441888763433, 0.44940939713652817, 0.14463049700787545, 0.6673845644174671, 0.2345303552777721, 0.09877118838602772, 0.7331494232447965, 0.09515277718891835, 0.13541442142053195, 0.5639971393756001, 0.8438726430811038, 0.1258686685721262, 0.08089192069745155, 0.2225631792917192, 0.662245106424257, 0.260630193817457, 0.44911330642801517, 0.002062065106011035, 0.11047051546335096, 0.7069195178011037, 0.9713366093143445, 0.6678359820291165, 0.4521220577587587, 0.5812875793648496, 0.5983654916301407, 0.10599607632313013, 0.14574012861972319, 0.013060131182211387, 0.5522226489596207, 0.461608500560587, 0.4101669384955354, 0.7231165121018052, 0.009795242012934469, 0.19635310036038, 0.41015625264334266, 0.7023998612761675, 0.17422822507673674, 0.2707242916063871, 0.751716895844632, 0.7492998979655646, 0.27662788278154427, 0.003051522095306458, 0.8534767727133227, 0.02474768260246407, 0.7329384026071569, 0.9646735878701288, 0.8954782020345012, 0.5592376093830955, 0.31897552242450933, 0.29301282995857403, 0.9472759195198737, 0.33690276624158433, 0.17739949096079255, 0.8569233959288981, 0.17950113009321123, 0.8995561195881798, 0.014398326117350813, 0.7502440807882537, 0.7084331836044598, 0.28841745303081456, 0.5349243934407003, 0.44499824623180106, 0.44344388271408586, 0.7466251032787845, 0.19130528932210944, 0.6108080821570387, 0.2675967590138121, 0.5717044334981208, 0.6115006703941902, 0.9671583966293682, 0.29761069539397034, 0.4101669384955354, 0.018214415437656784, 0.2139751468142157, 0.7873022794506188, 0.03083451218006994, 0.6158069347926435, 0.5438289253456753, 0.5754427192695655, 0.5689119518566796, 0.6263347618263224, 0.7623258737286894, 0.5922661537748513, 0.5847887077022912, 0.11855746045354354, 0.7870258880081651, 0.048170391704460025, 0.30149332975502874, 0.8249068012964113, 0.509377726406469, 0.06831862181463888]",21362.59258373561,"[(0, 10), (0, 14), (1, 12), (2, 10), (3, 7), (4, 14), (4, 11), (5, 10), (5, 13), (6, 7), (6, 9), (7, 14), (8, 13), (12, 13)]",18.809250831604004
2,"[0.5554682225117289, 0.592590796125908, 0.7161857064875654, 0.4696953339431109, 0.5359403407001151, 0.38732997809769265, 0.6152401654646131, 0.76036511105922, 0.6609672594494609, 0.30682045226424703, 0.2899417345645544, 0.4887492320189357, 0.11890291787289275, 0.9517295132967529, 0.23474998055740925, 0.5813739189809048, 0.08854176776057732, 0.480793852040414, 0.863395116199959, 0.570168164695941, 0.08083320906545455, 0.3803656166136148, 0.9012105266449144, 0.5472304525462743, 0.8373989492229921, 0.9294500989500869, 0.643393856729788, 0.7786796641196587, 0.04749985527169054, 0.3181568073163039, 0.8548878535250359, 0.4268685519629306, 0.7361492685809207, 0.16894972747641812, 0.7784350800490312, 0.6074208877178899, 0.2616627967169921, 0.6217292538074378, 0.9729968187387372, 0.8445956864027632, 0.43675397805398897, 0.6992762314313892, 0.27146512518893473, 0.5448398509634564, 0.504264928714332, 0.8764522099006052, 0.9678252138087594, 0.0962452671136027, 0.32584379650338313, 0.5245556277176558, 0.4304236474333193, 0.09760275635478044, 0.5333966429787915, 0.9335725523962406, 0.4067918422204314, 0.7286660093066002, 0.9720278410684455, 0.7826268195322482, 0.5370899306644716, 0.964709474117252, 0.424696069775616, 0.5820328259114562, 0.7329696717298381, 0.036707351002058686, 0.4202462574876342, 0.658947060953148, 0.996784883691121, 0.1502614934036557, 0.9153125421765286, 0.22632631966145533, 0.2710966851146238, 0.6344258322448186, 0.9534130355694993, 0.9821114352034083, 0.3095109300651, 0.44756538333324214, 0.3231374376819741, 0.37537832266404536, 0.19424059183357023, 0.5563420798918416, 0.42336402187645694, 0.21229984897504417, 0.13391410895625722, 0.36914876961069043, 0.90997596477323, 0.3468841120857835, 0.2033065952106624, 0.007666793991748078, 0.010891800106780924, 0.3528433416969168, 0.5698846036461318, 0.6763301158962168, 0.6136165669333625, 0.3432131138318518, 0.39541183481201214, 0.7326675177836846, 0.41361565750472806, 0.4360274154577273, 0.6197139879718552, 0.8648536027750826, 0.9979773993690148, 0.8038694555953925, 0.9225740238235856, 0.6159638918923906, 0.8076260662887458]",24099.238927483,"[(0, 14), (0, 7), (1, 13), (2, 14), (3, 10), (4, 11), (4, 14), (4, 8), (5, 12), (6, 11), (6, 10), (8, 9), (11, 13), (12, 13)]",21.42175316810608
3,"[0.6540102585842762, 0.9920407609523934, 0.0027764185683492038, 0.7194111747817977, 0.41647236656472486, 0.1317272493294499, 0.13799283549921504, 0.7138754705315601, 0.45523496238101624, 0.343876762681835, 0.24075588182471352, 0.8682742629459684, 0.867797822900262, 0.990079598760401, 0.03905872354558859, 0.6670143856663332, 0.6146406906274128, 0.884506263770667, 0.27676618597532165, 0.6476087318433029, 0.7532624119141932, 0.5241705753559099, 0.11245229830409165, 0.13206530123697635, 0.12700098299637064, 0.46464568082017055, 0.7019356805327394, 0.44448899342969506, 0.4082796131601075, 0.05785549472031615, 0.09435361510292561, 0.7658614021912428, 0.06519683207462701, 0.5078136214713371, 0.25977112516579914, 0.8383399118913852, 0.5596711243447843, 0.8661437091769325, 0.08065007414851855, 0.7244959036740809, 0.8574912259494993, 0.0718769787950081, 0.47760900358641745, 0.47307336470288286, 0.1757617734162099, 0.24029628029197703, 0.6912211294610855, 0.8371909460368497, 0.8432025779806872, 0.5006628805937693, 0.06747009202484855, 0.06054428553037261, 0.24307676526391608, 0.0003263719766327666, 0.9736219790968383, 0.6226315136799654, 0.5484358067576387, 0.041956667472851206, 0.5700434246595447, 0.8808072433403545, 0.4474094991856026, 0.8945301018182401, 0.2385636857820922, 0.350581149921273, 0.4693460683464742, 0.6762994668952452, 0.330370606945408, 0.37236096959962406, 0.29360871807788724, 0.11983801961042184, 0.3529809385450572, 0.1154084986695304, 0.8145458458650581, 0.729947959338005, 0.08684203125160128, 0.415373739723051, 0.11920277049161643, 0.018774209876805226, 0.489108052480294, 0.6114488287365794, 0.10585853600189365, 0.39523367237988904, 0.6251962643967959, 0.9657402730156919, 0.9474812319440614, 0.5859519808472885, 0.6471313235307647, 0.818894319822712, 0.9033226087693429, 0.8795596836582825, 0.6793347937734053, 0.3501547413795224, 0.11184323050769962, 0.5125739899900938, 0.36000566535746237, 0.28539884778487523, 0.07171768642843279, 0.25735934115585923, 0.05661685509662351, 0.4844844735756936, 0.8019903433007445, 0.471059872199852, 0.913760425742495, 0.3313975765684073, 0.4241607850748256]",23497.63292660094,"[(0, 2), (0, 14), (1, 5), (2, 11), (3, 5), (4, 9), (4, 14), (5, 7), (6, 10), (6, 11), (7, 14), (8, 9), (8, 13), (12, 13)]",19.56083869934082
4,"[0.37421672940651274, 0.4790011013674085, 0.21195041120275027, 0.6672298056915797, 0.7147328699745259, 0.874823945225836, 0.9727356855788282, 0.10990646547604344, 0.6848699364166632, 0.8250972056379833, 0.8253455785382379, 0.3174248518227002, 0.294775171608904, 0.15833036798776123, 0.4701517833373632, 0.8360422319680015, 0.6021025060112525, 0.836475653926935, 0.27672894333217646, 0.47434215496506915, 0.033197307250999675, 0.5815353273283241, 0.42653830553093497, 0.7791264571736546, 0.9721895593552542, 0.7618594064107955, 0.5568745196295966, 0.7324859782630613, 0.1461194906290546, 0.5096670439325117, 0.5780959469601413, 0.8849877422368729, 0.03148214043488018, 0.3497044615481717, 0.7330344078999755, 0.11925561905196824, 0.524125821009254, 0.7360869538148872, 0.18352151556550733, 0.4142277573494919, 0.17547942993570753, 0.5581694399587865, 0.7919780138295508, 0.39809314088546544, 0.7104322634150008, 0.5542297322251816, 0.2709148829767801, 0.9343762780491733, 0.1876776914574375, 0.9428670781246005, 0.6275790653050051, 0.405224503449518, 0.07092492559541774, 0.5594523005767049, 0.006544914271539359, 0.4601908367982994, 0.615023001175904, 0.5159905444934024, 0.02930220873562539, 0.8397401567986386, 0.5146732093238827, 0.42966484806112104, 0.4638048100042228, 0.20514427957729398, 0.914822307861572, 0.42202832688028935, 0.40866278771684905, 0.9880957520887628, 0.5105574138797344, 0.02724116331484927, 0.23133377774747177, 0.7923249610603927, 0.7805992889951199, 0.949842416199271, 0.4315967327037764, 0.3970700272826595, 0.25371893734747586, 0.854189216059239, 0.18421561592796498, 0.1631585638184373, 0.4529238347908032, 0.6275593716327522, 0.17718033102089514, 0.6004846150109665, 0.17749633815697308, 0.9116642188766293, 0.6314335962004038, 0.644817685793343, 0.966713026524661, 0.6554794132433263, 0.33571356987549716, 0.9510126904083581, 0.1941922542828617, 0.24990549965327147, 0.39753786696500026, 0.9472048946087321, 0.06276961238360945, 0.3409781644145702, 0.9460420654300153, 0.3177310419444216, 0.9104410114437929, 0.265262379984606, 0.7528557465181772, 0.03352653481020573, 0.06534943971394891]",21182.560066893064,"[(0, 7), (0, 6), (1, 12), (2, 7), (3, 14), (3, 12), (4, 14), (5, 13), (5, 10), (6, 11), (8, 13), (9, 11), (10, 11), (10, 14)]",17.321077823638916
5,"[0.3812052519172717, 0.0857730368644336, 0.27348123723907003, 0.47066320682686835, 0.08636346508067838, 0.6800404918195165, 0.664313625675617, 0.3073167921155282, 0.5058142429564902, 0.6632330973594196, 0.7910311754148063, 0.12440489454343673, 0.746114706027346, 0.9258327562570939, 0.5398848813020737, 0.20854623431633212, 0.6242940968571351, 0.37739909127402016, 0.6392836138318677, 0.8751843857543478, 0.9442023618715644, 0.09451856117411228, 0.7842486074762361, 0.2535192143330579, 0.11898956559303553, 0.4015324554506242, 0.5854725212600549, 0.1479946885237856, 0.5767874802318479, 0.40955854994704133, 0.42988584114038764, 0.07943438756629795, 0.39916038289638667, 0.510302676537779, 0.9950828286678688, 0.2801910443742469, 0.07597467482595777, 0.23648925779024177, 0.8357824691401847, 0.12802303304144247, 0.4288945705441234, 0.15564023273267713, 0.3965684409721175, 0.8454220705150822, 0.39129747508644863, 0.43868289310544306, 0.4247301261541715, 0.193476269809861, 0.3006934214165682, 0.2828934390828254, 0.3300128721250949, 0.05624944172939661, 0.08453974823947763, 0.630870047564538, 0.7306896667106288, 0.0017762566145834713, 0.35160794967099607, 0.21450003352521063, 0.6681341656300824, 0.7483272277526676, 0.9115746334028585, 0.3961972733682847, 0.943225769299442, 0.4172869390038866, 0.6371395971662954, 0.9401811810294823, 0.13177596135235592, 0.7515099461810322, 0.36861704341950097, 0.5786562732976603, 0.3381372676097283, 0.06425202247742334, 0.21140673405601174, 0.963493606678559, 0.5308738363118317, 0.4784275108740257, 0.6105816040971779, 0.6302531912361938, 0.8221344165363644, 0.980282382211307, 0.8531917798098264, 0.33407083910978097, 0.27186755638077476, 0.7621405363412079, 0.8560607697922127, 0.7803872854886, 0.6855934959013912, 0.6581029388572041, 0.1479946885237856, 0.7583932790982737, 0.8695513683695189, 0.23320465003070867, 0.5567928265838759, 0.6234726233064575, 0.5902781650921173, 0.973809954977831, 0.13177596135235592, 0.8513113760738553, 0.8246054706379918, 0.37452406410757977, 0.375769770232818, 0.15737216556075995, 0.5782221535896007, 0.03017413875210928, 0.06903426293584636]",27380.71067449596,"[(0, 14), (1, 8), (2, 10), (2, 14), (3, 7), (4, 14), (5, 8), (5, 11), (5, 13), (6, 11), (7, 10), (8, 9), (10, 11), (12, 13)]",23.418012142181396
6,"[0.6051150906485304, 0.794444373486608, 0.592632356891823, 0.29006213773459977, 0.7726484757184501, 0.3906203615645102, 0.9440534467142063, 0.5133843457426909, 0.47559506640032156, 0.7741762135023916, 0.663095364616652, 0.5854204843939318, 0.8557326069576677, 0.9719122678216784, 0.5047607319293361, 0.7538698659529836, 0.35642254272491547, 0.24107093814855318, 0.7793370296603296, 0.4990046524238113, 0.020120537855320086, 0.41522465553072785, 0.6890757450989514, 0.27619351794057667, 0.6082265896963618, 0.29561516831897205, 0.17640975950129234, 0.9041582986725587, 0.9451234333364991, 0.5229674859092164, 0.9447949252312864, 0.24188824222637773, 0.4566317743462992, 0.0060754976950586626, 0.7706271773151647, 0.3599178483213493, 0.7968497895902301, 0.8469304552385564, 0.33468785319096195, 0.36242490979132, 0.1305554988851726, 0.08786014372654927, 0.41025888120064624, 0.9963368949001594, 0.7304728315649556, 0.6506309617243982, 0.250282512373147, 0.26819494837703794, 0.770562038160025, 0.33745408943979927, 0.7958182765004859, 0.2656550178036948, 0.7121633772861806, 0.47840998923737876, 0.9444052664540318, 0.3620544238745196, 0.9750913460458777, 0.5122980879254477, 0.8600228691848507, 0.164032435240959, 0.6091281288911123, 0.6242713436467395, 0.9051324815700783, 0.6350419635678443, 0.7206514066291692, 0.43051010188969674, 0.8790950647807109, 0.31825501421387015, 0.6229429669721035, 0.7285946837542526, 0.5237705518384403, 0.12720125909210844, 0.1790587966036593, 0.2628143770124257, 0.4261212954338972, 0.8634748574408079, 0.9611828493370903, 0.574231214680167, 0.5274072565060645, 0.689587250034204, 0.32708609310182213, 0.5668704333650391, 0.2852878409039853, 0.30190983951485784, 0.7141503186213021, 0.8427387428259725, 0.29722595757179526, 0.16323663797327248, 0.8638604156192633, 0.23147061800510138, 0.5909422552523799, 0.611063553835639, 0.021624928201284477, 0.020942477307813512, 0.8221825058442772, 0.4993042003954765, 0.1484176588076529, 0.6855650517042502, 0.6507072508702024, 0.27029042427647, 0.3090843462300299, 0.7240388471437594, 0.7314817387758545, 0.6166195864175844, 0.0460193458414041]",26427.519177711547,"[(0, 14), (0, 7), (0, 10), (1, 6), (2, 4), (2, 6), (2, 3), (3, 8), (4, 11), (4, 9), (5, 8), (5, 12), (6, 14), (8, 13)]",18.226560831069946
7,"[0.5454589864308169, 0.9426769438333571, 0.24699440310087917, 0.45426298153652056, 0.43083028987826744, 0.6426238143040647, 0.5730310363251534, 0.1223905640502645, 0.17998557426058348, 0.26216652415676045, 0.2816540971497994, 0.7023486760734122, 0.6524142215481753, 0.1845559449560562, 0.7813110802979646, 0.9895499464244497, 0.08549053795879524, 0.8026067289901194, 0.4809049790206996, 0.3928119744189277, 0.4677100814596792, 0.1554737808506449, 0.29547134082261484, 0.23496366509978872, 0.725097961013377, 0.03031274119515892, 0.631484926623782, 0.870195244770517, 0.18088088175436223, 0.07899584926169712, 0.8344582503486472, 0.535472129217948, 0.5244401126080852, 0.9831272026418351, 0.8652919818639296, 0.9298290837759832, 0.5737927949516004, 0.8334221858837325, 0.9781950493439752, 0.2962768604466939, 0.4447163787451557, 0.8569241651089995, 0.249898302881293, 0.16765646666062872, 0.013038629730117601, 0.6422714805331813, 0.04876311084086005, 0.99742578940068, 0.6828039142469272, 0.9586418173074804, 0.44306907959042785, 0.5218087625734475, 0.06651293192045693, 0.3321470905247995, 0.14363369535236947, 0.9732445192485313, 0.7435745631949592, 0.31313282535136033, 0.1885992842504698, 0.6248088047962091, 0.5868359756028872, 0.5747278783468972, 0.33188428441158313, 0.3772602660912785, 0.48020209702324523, 0.37499156163751435, 0.2458406921880958, 0.8705585038543623, 0.5661681869843963, 0.003978130299447602, 0.029231423268556767, 0.15683318031985305, 0.09168302445546295, 0.6721170865986938, 0.23033099023503778, 0.03635071101563747, 0.1818918519484669, 0.7727588469890613, 0.7325812690142616, 0.9285347978794938, 0.8255620164775975, 0.4255002773718781, 0.6997135526133174, 0.009287065811945827, 0.7445553335019605, 0.21616081791662223, 0.17258796911778973, 0.22961537943606558, 0.8455124234778124, 0.4752820898714637, 0.4725105448442998, 0.8336528623833813, 0.53721807748142, 0.5967544174622835, 0.370515697811478, 0.4992233606784606, 0.04286534439168632, 0.2866794947476079, 0.9922645063420809, 0.4700095783686826, 0.19065483572079167, 0.20179753093271857, 0.8792713876913525, 0.7666804355649182, 0.8367914722925636]",25739.776711785427,"[(0, 2), (1, 3), (2, 9), (2, 14), (3, 12), (3, 14), (4, 10), (5, 13), (6, 11), (7, 10), (8, 13), (9, 11), (10, 14), (12, 13)]",19.346962690353394
8,"[0.8830657103894407, 0.10584381881490468, 0.6951428294482497, 0.22818533706207356, 0.5110175247504843, 0.6844544516264811, 0.9359431604783542, 0.471666712137614, 0.4355210412919541, 0.9923372103737339, 0.6065770488398884, 0.4066074819983355, 0.7870370916365406, 0.37906443327521233, 0.6553674750080339, 0.16294333384773163, 0.5133344232842896, 0.9622895197718568, 0.13895365850798702, 0.30168717572985526, 0.4603647814498347, 0.7036312907560928, 0.05539037772938471, 0.7564770645040179, 0.37553868347639574, 0.021618859559867754, 0.7331893752422679, 0.11769777780448953, 0.503100930727242, 0.04540563072800363, 0.9187813599137504, 0.09161262323270802, 0.26538134943225167, 0.7339897727859357, 0.49928091773400474, 0.9609070229436156, 0.8651164102652659, 0.682588741982264, 0.9399837507642537, 0.7339897727859357, 0.277291918060954, 0.6065770488398884, 0.6449215650780487, 0.1800380556538137, 0.23677952269856828, 0.9754550612223547, 0.6479575936534342, 0.865017351104176, 0.9695748807924581, 0.4747748132940758, 0.5540551723220214, 0.004856561440823581, 0.09639838337909223, 0.10531810359028515, 0.13895365850798702, 0.9187813599137504, 0.6922475152331635, 0.8634260704436582, 0.8298239662137156, 0.949532277611078, 0.5564558476099307, 0.8693261857208676, 0.9195837989787132, 0.8748396499160211, 0.5217774582642468, 0.8137489834681788, 0.33016145312492595, 0.9573654841879907, 0.4723013266126449, 0.9614655776086871, 0.4720942329730603, 0.7096437269522611, 0.7977210276733748, 0.7991893481336626, 0.6117868574027484, 0.8193649383484579, 0.41134226468687507, 0.11769777780448953, 0.6458639574313981, 0.5109091516692709, 0.02409171374868846, 0.051211932345277655, 0.4722873742010062, 0.5101126417627885, 0.35081194057910803, 0.803674564315789, 0.6174869219513146, 0.5748057660486402, 0.4228426370213437, 0.8862242382702453, 0.24331040216012434, 0.698214258892697, 0.15115413023424906, 0.3602526328296921, 0.35071268428738345, 0.4575896089206217, 0.4719192698834097, 0.11258503243510154, 0.24511725780447557, 0.2669518149057055, 0.7194001532185393, 0.5400928778350546, 0.9625677413948094, 0.5082812485644059, 0.9151202106788455]",23679.126201810417,"[(0, 10), (0, 7), (1, 5), (2, 11), (2, 14), (2, 6), (3, 10), (3, 13), (4, 14), (5, 13), (5, 8), (6, 7), (6, 9), (12, 13)]",21.0799298286438
9,"[0.5313406455002553, 0.9000227011528679, 0.460208260096706, 0.733896666425863, 0.09490648716211503, 0.40665144957897637, 0.9537699166854487, 0.0865878383352231, 0.4455529734780378, 0.31332657973716993, 0.17274942826298778, 0.29486217991517816, 0.06218682116294372, 0.6188790001455736, 0.7119109961155883, 0.5546005002009802, 0.42798903897860063, 0.6745997887393568, 0.8096381066663666, 0.26899466600068356, 0.18675441155843187, 0.5379982261762717, 0.4625034498248738, 0.6612166656650404, 0.9461178819363537, 0.5209524154281748, 0.23555529149843646, 0.23492643953904102, 0.8808284158763637, 0.7499203203331726, 0.6479929205742988, 0.7475487265950277, 0.42770094266596237, 0.8457020363499403, 0.7332786655053107, 0.9659346082875547, 0.13742012952424087, 0.5831633252512858, 0.45565113544373304, 0.13361025303615603, 0.07064122588972566, 0.38522570391373356, 0.7842514230190069, 0.11527824423084632, 0.21308027328060164, 0.27096637429209236, 0.24987466959370153, 0.46336283741524675, 0.35368068260264374, 0.03877314841994717, 0.3737310180720964, 0.2799461590710194, 0.5464374145190966, 0.6582425188189274, 0.7182974339386365, 0.5691014301627795, 0.5747451523018613, 0.5264511670287122, 0.5766543771741656, 0.08441678589774981, 0.5983551974584149, 0.6565347493431907, 0.8770182453934694, 0.345031335981446, 0.8867954217931281, 0.4055184510856009, 0.921831311737821, 0.24678313219767134, 0.7590068132526792, 0.7963396104282549, 0.35294706275259935, 0.4439517245489064, 0.46602055414727206, 0.0007802293020497952, 0.611538253001921, 0.886816777434834, 0.06977940565261942, 0.06279449881267496, 0.12762516270276103, 0.639003076345962, 0.24109375579726344, 0.8417911017626449, 0.12366270328183815, 0.8763575956793925, 0.3586763116997407, 0.16963214108315394, 0.29194347463686143, 0.4906580856173903, 0.8673291027456554, 0.0380140711787168, 0.23080007693674198, 0.8112274838215054, 0.3763939841426134, 0.17737980132060183, 0.43193473439427765, 0.6576638648642507, 0.19669826199333185, 0.335411517913075, 0.9863965563181697, 0.3839563624974186, 0.7429170372600234, 0.8569328171615855, 0.7161084658526828, 0.20987603159287138, 0.5888324511227201]",22920.410772627954,"[(0, 7), (0, 2), (1, 12), (2, 11), (2, 4), (3, 7), (5, 12), (5, 10), (5, 8), (6, 13), (7, 14), (8, 13), (9, 11), (10, 14)]",16.59553551673889
10,"[0.290347156485237, 0.691371294819275, 0.04689686236140955, 0.7140005035174929, 0.47733911668398454, 0.05563485977603844, 0.8912246961825531, 0.5007018935979354, 0.11110921565773024, 0.4443311620652607, 0.7064610657288577, 0.8143128148668036, 0.6165713669435291, 0.6595694029067743, 0.3814455319312795, 0.0369699411237111, 0.30661360426991113, 0.24685723022126338, 0.7602561777730786, 0.28859050855364154, 0.6399280887596259, 0.4151633554363733, 0.8017220301886295, 0.9535876389457076, 0.9057355646922995, 0.32534493323384284, 0.13694826458523957, 0.44801278070452366, 0.7842455874489703, 0.13808537637211138, 0.588450270185561, 0.42181861721436364, 0.960166991348534, 0.20257589894198647, 0.18335210053866235, 0.906730602510722, 0.27702891453814393, 0.3692239609110528, 0.4991149214150524, 0.8555721920373891, 0.969762950935161, 0.26292976543599555, 0.851869685741703, 0.23370285608687535, 0.6183514588781792, 0.4362606566902182, 0.46569389103947256, 0.3305996573569908, 0.3125458848110758, 0.5914953375365103, 0.8812907893458768, 0.7655349317453647, 0.8917765356512658, 0.6347410273673475, 0.7505884590781471, 0.4904003189347492, 0.8641001879058179, 0.8153795373339158, 0.8215144344607849, 0.9016100670462607, 0.391666023602273, 0.21116966522453273, 0.6259797363043968, 0.3377509271212229, 0.5768976217196675, 0.9826200936686561, 0.27189567167008055, 0.9310940077113257, 0.340369186601417, 0.9059651878045922, 0.24293000465751224, 0.2559984197064976, 0.5730719096284065, 0.9695553328978413, 0.3006527917989281, 0.7332532550252271, 0.9439183474528988, 0.00999920896308193, 0.1579334578708217, 0.5498786157345587, 0.904934095037405, 0.02606020087952532, 0.0923382205864608, 0.5394772632357836, 0.2798838829017486, 0.6101542306105141, 0.49387600049174996, 0.03077961682380015, 0.4263052053369968, 0.376789484327543, 0.5517668669576272, 0.6084572517094857, 0.6061470811827125, 0.37596167572821926, 0.6696608621371556, 0.9975880904828817, 0.4793607324482214, 0.10479980959928625, 0.7319455136020511, 0.6553769582163019, 0.4928685744538054, 0.3340824071314624, 0.9994671070131532, 0.15531476618843898, 0.791927167886193]",26625.35162939154,"[(0, 7), (1, 12), (2, 8), (2, 4), (3, 5), (4, 14), (4, 9), (5, 11), (5, 13), (6, 11), (6, 14), (6, 7), (10, 11), (12, 13)]",27.602218627929688
