STT,Best Cost,Best Solution,Best Tree,Time
1,"[0.7929911528430961, 0.8888357718474171, 0.9816719837189881, 0.8321265259865726, 0.6469239973405204, 0.2392757700787842, 0.7586527209124765, 0.37558909095994364, 0.19071025032280242, 0.05473299953090749, 0.6341728929371429, 0.3825032326594968, 0.4315252481082923, 0.7345209371426327, 0.7899410647755258, 0.6525945706293155, 0.828174540121132, 0.7856078006130333, 0.16611124504909025, 0.8060808844844415, 0.9139566837901022, 0.5968728966727658, 0.7813602999776504, 0.8709392172723845, 0.9417998052130685, 0.7091565069377795, 0.6791298163794237, 0.32775442735971816, 0.23515315873845433, 0.397403921201377, 0.7257320403788724, 0.4062252728689064, 0.9195798517905134, 0.8777099981494761, 0.009308128940173632, 0.574659523451861, 0.8878214170765443, 0.9894768369394922, 0.3150705857605085, 0.2752915770111929, 0.6818872089574188, 0.688628491883933, 0.6504026670293033, 0.6020670194403156, 0.15670381077755013, 0.7950027682649136, 0.2471045282890708, 0.0224695907568796, 0.6393096472326266, 0.12815819946761764, 0.15675293947567814, 0.2816304237992646, 0.5296490688571316, 0.42289504833601843, 0.5133009508793742, 0.8989158685984312, 0.6601835004025017, 0.479031824668836, 0.8093448000269162, 0.6837968980169258, 0.14189847445322057, 0.8296293770737175, 0.6511509324601283, 0.3272782442632084, 0.4790862042017039, 0.8400301043093932, 0.7804898443793774, 0.8926497921390736, 0.36493335435911, 0.062480012256108663, 0.9841755275703098, 0.13979752171739834, 0.5948257899854955, 0.04218116831806007, 0.3403808960324962, 0.8191445824350451, 0.9164993662793063, 0.41477319968764703, 0.5316485666745586, 0.03916982225597321, 0.5629819957140819, 0.12475329037331828, 0.1635861434068301, 0.04522876978837986, 0.8175247576410605, 0.8539892502151535, 0.6863945779391596, 0.294770397161528, 0.3180692278481144, 0.531963663255134, 0.8676610334253874, 0.5153564050422189, 0.48706876700154866, 0.9282164794714016, 0.4817703479714789, 0.8060808844844415, 0.7643020784795749, 0.8117664958265056, 0.7790659137910244, 0.30945484103845633, 0.8651152029808419, 0.13958328414389343, 0.16839113961734042, 0.654315951740088, 0.30125480050561915]",28784.49275756075,"[(0, 3), (0, 2), (1, 12), (1, 8), (1, 11), (2, 13), (2, 8), (4, 10), (5, 13), (5, 7), (6, 8), (6, 14), (9, 13), (9, 10)]",20.069485664367676
2,"[0.6728077743615832, 0.48479068958850136, 0.9487356821867444, 0.31458809627203776, 0.7216243610086994, 0.6270234844536616, 0.47967185295178927, 0.9190554058501567, 0.05810286494015826, 0.7388194234823005, 0.773889493399029, 0.5154768538115538, 0.09074714046365084, 0.4725575545077869, 0.7386145878386858, 0.4867396433637593, 0.859659000267803, 0.027418071612920647, 0.975513513931535, 0.7413820103224497, 0.42551375143934256, 0.2403114897087848, 0.43233942703009953, 0.9785639269461475, 0.9412912719353264, 0.5886866139607398, 0.5555369137058063, 0.6572261497110181, 0.30224244374389275, 0.03314375265797931, 0.26591127859480523, 0.8535541628752367, 0.0561898601733658, 0.27959297853605125, 0.7713654763677253, 0.16513387332962415, 0.7805391533579723, 0.7781174938583864, 0.5021463672399537, 0.5894734951688506, 0.9528698026491113, 0.28353644098417796, 0.05595177785127314, 0.06270066459315449, 0.9969489955511671, 0.0618239885258669, 0.7053761485449324, 0.33039023893902864, 0.5331623093477629, 0.4861657013822285, 0.6450861006941481, 0.8096713205377144, 0.03200718327930652, 0.9917174030659195, 0.5046643698424816, 0.8041664277311836, 0.4556933520113271, 0.27120474125085425, 0.2524648672442611, 0.6872180830000956, 0.09238180443578203, 0.07337045296603129, 0.6123046202581272, 0.996636179434642, 0.5978228771228302, 0.7497171595510314, 0.8390425214307957, 0.8061821638499559, 0.06809701764411669, 0.24700050439820043, 0.9064190220572557, 0.7932033299220741, 0.5932338918264715, 0.7004189518678464, 0.26817006017322154, 0.3247765128922815, 0.5040651858666979, 0.4567825028677117, 0.753167761953151, 0.8651992771632266, 0.23827577780713793, 0.2767413852428021, 0.22110706414741121, 0.2202900818357988, 0.6155040076235728, 0.9944546492918264, 0.6957836317072129, 0.5842546980581808, 0.3926132526554873, 0.3634018047202706, 0.16237314197336172, 0.8272204289533798, 0.910034329697669, 0.3604474328862626, 0.007573868790260896, 0.9542841425806093, 0.9146946638532119, 0.8017394658968092, 0.7249951686599142, 0.8360878227191957, 0.6006916103875566, 0.08473655576191863, 0.3932323689269598, 0.4150928416060643, 0.08793007684066867]",32126.54547559651,"[(0, 3), (0, 8), (1, 11), (1, 6), (1, 12), (2, 7), (3, 9), (4, 8), (4, 14), (5, 9), (5, 13), (7, 10), (8, 10), (10, 11)]",20.10193395614624
3,"[0.39886266268320125, 0.14586905472288747, 0.9941769360837787, 0.4807608296172251, 0.8862919948255757, 0.8493371565574548, 0.6794240835436899, 0.017155711436756316, 0.4865555242850852, 0.22690697323343667, 0.1294175783570275, 0.4972637166189394, 0.8932603042409488, 0.4222397991918573, 0.6536447475841973, 0.27586933704191496, 0.9068931746081519, 0.4610444542945906, 0.8534806306317875, 0.8233687768156535, 0.7186630437283861, 0.4826396976638182, 0.9412275259395261, 0.7370916383004721, 0.7598452929635814, 0.35461780626254136, 0.6189437535127618, 0.9197991930571063, 0.07903219178146692, 0.8321493406308899, 0.18255629947970786, 0.10016172131605605, 0.13634017341392424, 0.08561303497089667, 0.7178428510684731, 0.024383645695725487, 0.5371152667284309, 0.6370739937735362, 0.21281461314119698, 0.4135192164586049, 0.31527236585044405, 0.5029222128555967, 0.08300613929629286, 0.41012393117615387, 0.6929256308346062, 0.8567222555682288, 0.37746164960303896, 0.7000783366205762, 0.5713496719987657, 0.3613130308634036, 0.9838521823469855, 0.2827771718143186, 0.26354044966470314, 0.46984930323928364, 0.7701291902636508, 0.40536202973745095, 0.09150702178484893, 0.690000117730719, 0.8013424643326772, 0.07128319657089188, 0.13074234570964793, 0.8937919118384298, 0.8683284136057347, 0.44976978207816687, 0.5187369371000833, 0.8320326486037558, 0.002300912300649216, 0.9294727983667794, 0.018948806592444356, 0.3098381076308875, 0.03712060353112567, 0.781885513086859, 0.3947999836710835, 0.42380791364355763, 0.2432952537990728, 0.16832616146082946, 0.6781911064715138, 0.0394808952355048, 0.24864404539872664, 0.5818733482020718, 0.10399563421465818, 0.7499888535324423, 0.684452802317933, 0.47085497584518565, 0.007827478337647742, 0.7276336796303446, 0.9582648824370144, 0.7687713636347872, 0.47221185408396416, 0.13259230002710798, 0.6533754557509304, 0.5268528603302661, 0.4634444264316244, 0.9150180387687175, 0.6555529805738798, 0.8238201222929274, 0.5989192623964746, 0.6024098209657637, 0.17478572497983924, 0.9834098521554178, 0.4756667031445736, 0.14274601391150898, 0.20407506901370565, 0.14210895555943737, 0.023554457906487025]",32277.051299395454,"[(0, 3), (0, 13), (1, 10), (1, 4), (1, 6), (2, 3), (4, 5), (5, 13), (5, 7), (6, 14), (8, 11), (9, 13), (10, 11), (11, 12)]",18.295634984970093
4,"[0.14501404721543787, 0.08542607254350665, 0.9840706757072867, 0.41313179253605814, 0.6606077322966967, 0.6208502557110129, 0.5558630550966229, 0.22022926667903464, 0.1309944877857444, 0.26947876096662426, 0.5379276004015624, 0.16959202059337652, 0.9165014843790713, 0.18210303203429468, 0.5044649107949134, 0.08992444337569294, 0.4181235867393056, 0.3816013538350297, 0.9866491904333231, 0.1315401139703759, 0.547442098606255, 0.16034923274858126, 0.3317441232745083, 0.7531107398808874, 0.8039467525341827, 0.1554248180376101, 0.5717107911110353, 0.5796765435844853, 0.3220813766350886, 0.551645310245809, 0.3441046356908237, 0.03406785479748109, 0.3829030024585879, 0.8374630736051508, 0.30433545993346667, 0.5553097740458531, 0.21295092552204142, 0.6759647066807569, 0.14428723509488972, 0.22304474128117957, 0.822993989352874, 0.1041849400164252, 0.18395391521096338, 0.580471872456209, 0.9581644260569734, 0.352100938787669, 0.7931109724326249, 0.0297934299883853, 0.40640958807860716, 0.17664725999912645, 0.10938499471930263, 0.9387200767569102, 0.07301422178148065, 0.3593210127575315, 0.5803639262221125, 0.05727004868098606, 0.9191229570818452, 0.04098967802870668, 0.9029168202757322, 0.5658902017994443, 0.023405075013658627, 0.6451402592417784, 0.949619993916163, 0.5416854121088231, 0.6356134449561308, 0.16638005412549373, 0.44362059177474444, 0.8735396447647746, 0.144323401246796, 0.4245161541622564, 0.7887346771857934, 0.22351722186216283, 0.8545376293879222, 0.33312216100834946, 0.23911463389969145, 0.4906187951695239, 0.6434119477882717, 0.2913471776452158, 0.8958980791027815, 0.8993444729909161, 0.37406031345681634, 0.7045042415045968, 0.5573222758503128, 0.3731702295600988, 0.5985568554182399, 0.9863455936380686, 0.9600997657048647, 0.9861221077555007, 0.9479735185803291, 0.9801300868232203, 0.34919658080975613, 0.5275333158538719, 0.20808445312464996, 0.008405861633677514, 0.32132742702662875, 0.4333233849862491, 0.13068091424616757, 0.6867173248568884, 0.8898313697633022, 0.9682093082285642, 0.36806755898323396, 0.43138408525944505, 0.4616042685382574, 0.4730765374250392, 0.055800173418433574]",35537.40798960719,"[(0, 3), (0, 13), (1, 6), (2, 9), (3, 9), (4, 6), (4, 11), (4, 13), (5, 13), (7, 10), (8, 10), (8, 12), (8, 14), (11, 12)]",16.455596446990967
5,"[0.321303946996116, 0.9615411082096421, 0.9358443245338771, 0.18101220499999882, 0.7161232768237179, 0.21284706242832685, 0.7652139305091187, 0.36550826320427554, 0.419919254279137, 0.6252203267092776, 0.2703733539992199, 0.7252727843582095, 0.8104688105034039, 0.4665810004755707, 0.6231125760988427, 0.4638634789777565, 0.39626907544316714, 0.5637035394709836, 0.16411255663593027, 0.2570489550164975, 0.6154192193947389, 0.8149316462801569, 0.27201393760574766, 0.8326652816252856, 0.37849132485276504, 0.3231048418737852, 0.16554838257298055, 0.5338201466748403, 0.5380117002309911, 0.9857932796164691, 0.16559365154636196, 0.3147281194532636, 0.37165183243387, 0.9489514505476756, 0.0903196516027629, 0.4636144794528374, 0.7341541683514161, 0.8238883224941943, 0.690860476678595, 0.6717563176965773, 0.7566760640000114, 0.7059011464228966, 0.818167451361813, 0.3147281194532636, 0.839595491855479, 0.8160352831340729, 0.8046976818397197, 0.496141332773645, 0.7562680458125338, 0.18393552593461693, 0.3983150371700934, 0.9796405575364774, 0.8556459323161386, 0.9036092195671696, 0.4900674140701553, 0.3658479290910187, 0.5817366338797617, 0.805908275286276, 0.025889107534941336, 0.7847610326212284, 0.4274891589374633, 0.23347369274923302, 0.03136180176087766, 0.973958690513525, 0.04326686529296064, 0.28554948393508106, 0.0565863199148926, 0.2514759729019228, 0.10225811868724288, 0.09185319279752258, 0.5887487550232938, 0.7252727843582095, 0.8819424320848568, 0.1599093222762643, 0.8122778480280543, 0.9915281864362574, 0.900388455431178, 0.5171704104084113, 0.6154192193947389, 0.1000466914889937, 0.913030684472555, 0.048078030349914536, 0.6383078523252173, 0.8173596330353805, 0.15036607225116094, 0.07229149575308036, 0.47336403345696976, 0.5373408995772642, 0.5737156144210007, 0.7885723384775797, 0.41031625274113237, 0.7697758004938884, 0.16988446665783663, 0.7734932297666939, 0.19301546054118823, 0.5836850862512518, 0.22641455490034645, 0.8484516108439858, 0.28325607672444053, 0.8672520189907755, 0.6313569253053033, 0.4544045459639262, 0.6593891274323899, 0.20198697893900108, 0.7297057678366236]",31415.89054017528,"[(0, 2), (0, 3), (1, 11), (2, 5), (2, 13), (4, 6), (4, 8), (4, 7), (5, 9), (6, 13), (6, 14), (7, 11), (10, 13), (11, 12)]",18.98614764213562
6,"[0.03046809746828616, 0.9111988981004921, 0.32382977644100885, 0.8011386556572111, 0.9398741700234565, 0.38870242781636477, 0.6741136501419223, 0.5751630816860076, 0.9621048152239982, 0.8842325141235585, 0.03774677920695102, 0.47368069064911644, 0.5960860451773019, 0.7420457022305248, 0.4687657550159864, 0.14680038472525125, 0.3911218305783668, 0.8476091031823345, 0.49355912196400653, 0.8498935640388381, 0.8554850560496584, 0.2566358787845464, 0.39220061368880565, 0.49129207161413324, 0.07889045156251384, 0.44521229015110053, 0.45182128537135313, 0.12387407074976864, 0.3243722670882657, 0.8703914815224053, 0.16060875719505752, 0.6533453291690738, 0.31942400543485405, 0.6015999410440767, 0.94649007124601, 0.07395657198112093, 0.054172991310612706, 0.2647094470470044, 0.3736365973869521, 0.12233418913764427, 0.9040761839701469, 0.558511167015313, 0.3463384196567806, 0.009779347997015075, 0.4542296082580709, 0.7075702243535573, 0.08126151667207615, 0.4448031257020365, 0.47351415772431216, 0.15805548309480277, 0.9706018046197769, 0.9738953775929052, 0.9730705104221685, 0.9217016284627314, 0.8874274566689928, 0.8281923326845796, 0.30494898558679673, 0.07247920469462754, 0.7373766460979039, 0.2620981091883048, 0.6939584520199147, 0.9922221047786411, 0.39986082202712336, 0.36405138961990324, 0.8374578160452425, 0.6922368870599519, 0.43265238234295234, 0.2261589549828753, 0.3383644822909593, 0.559734112429961, 0.7637486540271174, 0.4166106904551071, 0.5704718628685381, 0.8473683899798405, 0.2940301860811301, 0.5447398772625582, 0.7974773717950201, 0.3137511722479156, 0.2750894732279775, 0.10754768869939602, 0.5990322071223548, 0.6123468905738417, 0.5234743586804584, 0.8874515669333545, 0.1314123433628679, 0.7100910204542846, 0.6034749840669688, 0.016447278811868027, 0.0696570809859125, 0.9736516655563863, 0.42486138153184205, 0.5358616730097575, 0.5374627044599645, 0.7055136730551955, 0.03369448997743374, 0.12678260200904634, 0.7086343481855134, 0.18384549124917104, 0.4477526612284366, 0.8325200127157348, 0.5167234458336658, 0.043258691606440136, 0.25957097177910227, 0.4160548509688009, 0.6050572708954984]",32385.815254256762,"[(0, 9), (0, 5), (0, 2), (1, 8), (2, 10), (3, 5), (4, 6), (4, 7), (4, 8), (5, 7), (6, 11), (8, 14), (9, 13), (11, 12)]",19.207020044326782
7,"[0.7274195891365665, 0.5759167586590475, 0.698630543193445, 0.4984555601604619, 0.15542805012610073, 0.6086159913675954, 0.9039419841222405, 0.5920212215964373, 0.8375744987122922, 0.5872523044244413, 0.833736155000421, 0.3728418743381615, 0.2562930527596292, 0.37434552471010674, 0.7673217807150421, 0.3473729305241, 0.6389555121358498, 0.07938169310690013, 0.25107062868483354, 0.025472882113938833, 0.38975590144578554, 0.6392897780898842, 0.14028054758493935, 0.7380698133429625, 0.7702331249041341, 0.17278014090205518, 0.18016207051177524, 0.16613960608561706, 0.49954096201464127, 0.9173031297817927, 0.6224144553722706, 0.7014618526598951, 0.365508990875663, 0.6525750870810884, 0.5725461798064991, 0.6973758155949562, 0.5934154198483217, 0.05709085115383017, 0.4844634351455266, 0.23134498288644711, 0.8947797384996883, 0.1933127383074137, 0.2553147872921516, 0.03305427177167197, 0.9933337250845271, 0.014649728900538506, 0.7067439263294725, 0.5011086303612, 0.4268000185614853, 0.007257209834885425, 0.002692683128073803, 0.05431626531505973, 0.9193083693698662, 0.9087663801259732, 0.4257143973627563, 0.7589318066175041, 0.44068865091907783, 0.9443323622151877, 0.8442588778861082, 0.764785964716023, 0.008661577349838523, 0.13542073566055002, 0.3431828475447477, 0.5953935648403875, 0.4531044505065024, 0.7148989257510822, 0.22425370026812075, 0.1456426106984301, 0.41029042414168826, 0.114632845819997, 0.940646659494244, 0.40317169060238933, 0.3282733536390615, 0.9658185156022407, 0.43341509929049316, 0.5737960578602971, 0.2601820724100463, 0.507153682456556, 0.07713547217746841, 0.6403642456423758, 0.830799995680256, 0.40090924568191744, 0.42502728883160856, 0.23816276808992887, 0.011776723609228656, 0.6297077213362245, 0.4940666039222814, 0.9039643704929353, 0.7425893954568545, 0.9377858910164988, 0.674620733017568, 0.6749812303711642, 0.26615299909654644, 0.9934281686687261, 0.16247745939505787, 0.0007359932439892081, 0.1112557902826482, 0.4253486506767433, 0.21449706237328248, 0.8180765463719568, 0.28370810021833726, 0.8014671182502147, 0.6893046256761161, 0.8994468751927701, 0.5886001295177393]",31682.772286626074,"[(0, 7), (0, 9), (1, 12), (2, 5), (3, 9), (3, 5), (4, 12), (4, 7), (4, 8), (6, 11), (6, 8), (7, 10), (8, 14), (9, 13)]",19.07609510421753
8,"[0.6886928114923638, 0.4513634246613951, 0.8594487608356043, 0.10530184096064799, 0.0822235210876946, 0.7415498777834066, 0.6652843033453067, 0.3083443230325047, 0.868451467867563, 0.5339960595852995, 0.31736741081082864, 0.14810473494099052, 0.4369862983659434, 0.2526416764631263, 0.9353665278117724, 0.07000696774948001, 0.5516331800491945, 0.477607732281059, 0.8960910899538784, 0.5245842143880228, 0.9466173455040855, 0.9632566758166387, 0.44380310142318413, 0.1512601678966512, 0.36909629659640086, 0.898501120482092, 0.6501851297361724, 0.775372500490495, 0.19125252026649286, 0.9093686718879666, 0.6382561525989123, 0.8173691038084719, 0.400723450771736, 0.95684488905483, 0.8309558736658251, 0.7619463642499341, 0.5215953129328619, 0.6161207637147795, 0.19006523897244199, 0.0248303995714817, 0.1995007561893648, 0.6541270105192094, 0.051656123941673404, 0.6914765022049576, 0.02356124580681984, 0.13262089399265375, 0.8827962517968351, 0.4278370504043335, 0.5444277254335106, 0.6983305587341084, 0.0214785095745178, 0.9978146760173552, 0.499623090673075, 0.48635171226908525, 0.6379827267422847, 0.3297020431481471, 0.33189735658041286, 0.6838484986501513, 0.2270109726528141, 0.24412195242302204, 0.0098338948983685, 0.8184197548344696, 0.23517617855578832, 0.46721423967391174, 0.9220680772993961, 0.8390243464542687, 0.8351793118464211, 0.16212590103388713, 0.2520303565248697, 0.18391307594264894, 0.532740760084226, 0.9130309510922054, 0.11265608083321266, 0.043105912463028195, 0.5115042502254813, 0.42168448816817106, 0.5372219710580963, 0.23137614086347968, 0.07419380584314972, 0.8404851123210935, 0.978264740699457, 0.9373718601021745, 0.6093136929091381, 0.2974689590892995, 0.15522934317609927, 0.5265628786194224, 0.2702296088724885, 0.660995057157602, 0.28599209157723415, 0.43244771906091595, 0.3375876908882436, 0.7522216941124822, 0.8121409832864809, 0.9147093338857786, 0.29019855300063646, 0.5863128256845976, 0.5365401377447258, 0.19055864933953293, 0.07783105348948849, 0.9449431170223912, 0.07823764406468092, 0.8960910899538784, 0.7864405269984089, 0.07105144059137547, 0.7402518615005707]",43352.83710925532,"[(0, 3), (1, 9), (1, 8), (1, 6), (2, 9), (2, 5), (2, 3), (4, 6), (5, 10), (7, 11), (7, 10), (9, 13), (11, 12), (11, 14)]",18.880208492279053
9,"[0.46674572897527744, 0.8984137706421721, 0.9708058101248782, 0.9429991063388824, 0.9664584552822809, 0.6332579803193066, 0.9643243688927023, 0.7256856430393908, 0.16074553204170072, 0.9116553728998892, 0.4965765215909471, 0.7143203782485873, 0.3553300050348378, 0.7557892668077856, 0.6785376833397045, 0.696153612136738, 0.1221448444213411, 0.20325624609334414, 0.698012470498774, 0.1511624528591874, 0.10081983043889897, 0.14760819888446142, 0.9855484305733928, 0.14098087145608262, 0.9636860924890778, 0.6061986649374654, 0.5286762423963592, 0.7392170273675385, 0.2598711720580834, 0.8422216701300345, 0.5739867991380528, 0.7259201391452365, 0.22479283957930973, 0.14069534073247647, 0.2920988640172322, 0.8276582590373827, 0.5475782118816538, 0.22468647265520614, 0.3239876254105062, 0.6420239465370126, 0.40140776921415666, 0.07087470474406399, 0.5934405512912059, 0.8263442550779229, 0.6544765733367253, 0.7574499130572482, 0.5325649606401558, 0.8614290091783469, 0.2766244742039061, 0.7458602925840176, 0.40071568608225205, 0.10405723975105652, 0.502091868969621, 0.5455641041191253, 0.7146902172134412, 0.02892530976048302, 0.8420283526642044, 0.04192477171496156, 0.24792574548625823, 0.59162905069993, 0.7229090487328541, 0.7806647007426273, 0.36334637818874305, 0.27000830102473883, 0.5699846860323623, 0.6029191617414065, 0.1647073941786683, 0.9407866256609628, 0.48479448125748814, 0.4363927880824543, 0.2380496467463724, 0.20587956997838264, 0.8382244196018118, 0.23927081677933537, 0.1986275470280766, 0.5305347892970325, 0.3794086243861414, 0.5224055412668173, 0.8459535044994752, 0.9033018708218921, 0.6663115140347111, 0.3479351227497127, 0.7875531345578617, 0.40767658591319555, 0.16883106127444747, 0.841277457296457, 0.21362130616124886, 0.7357367699982233, 0.6531034243918591, 0.040662276686398546, 0.43518426013542577, 0.3039260404710453, 0.24942215057152728, 0.42431449169142443, 0.8139491222613038, 0.6928887416967151, 0.850901575932591, 0.10145835694730454, 0.30254982501142536, 0.8671767961178203, 0.17141973717566872, 0.585956745177535, 0.6784165013203038, 0.86924283717927, 0.32845798553260375]",40072.347216995375,"[(0, 3), (0, 5), (0, 7), (1, 10), (1, 12), (1, 6), (2, 5), (4, 11), (5, 13), (7, 10), (7, 9), (8, 10), (11, 12), (12, 14)]",21.306374549865723
10,"[0.25623140658802945, 0.3111218105486083, 0.9229289089148893, 0.8086265166736362, 0.829464794902557, 0.18047104511140732, 0.776975033574116, 0.411951589167063, 0.4566748163451714, 0.2395341947193329, 0.49651245451028125, 0.16566237864983369, 0.5243124956547791, 0.2000968147560681, 0.6670862116634897, 0.3838095242104189, 0.8301170199623811, 0.6349525420274549, 0.14446660283029922, 0.3080661978842446, 0.8660243100883749, 0.8965444357982354, 0.26986693666516703, 0.9531414566878046, 0.21861998899136326, 0.14076431444547421, 0.1665750343012936, 0.4403442350682688, 0.9229655967592328, 0.5274926971094342, 0.6453748161318813, 0.7195015384196111, 0.21888332665934096, 0.07203506513641622, 0.04417003838000566, 0.08650621888221799, 0.5451844958332005, 0.03355622451627349, 0.11445460856383283, 0.947004603144352, 0.5210706527554738, 0.4765379402039487, 0.31290677675624023, 0.5323859030493207, 0.6893982942914196, 0.46823029338736677, 0.12156060278485137, 0.6697232279756398, 0.6993852153037813, 0.38568398172658047, 0.15345943301040488, 0.7923342803922726, 0.2664212847191715, 0.4192740436840524, 0.6443901107195159, 0.44255628357259424, 0.9150588193133135, 0.3337083568529404, 0.8116194235351114, 0.7630770709619429, 0.8202787980042059, 0.20965777592699775, 0.10346814961211082, 0.9203889386175871, 0.0617420397120817, 0.286630961972555, 0.7386950201809589, 0.8425798378282516, 0.08041107360386379, 0.21533210586390372, 0.6929849975073832, 0.6242381336521254, 0.589542741934633, 0.8975936766255007, 0.9592809286359778, 0.019038311816857556, 0.03191050478084234, 0.4494610796536478, 0.9402058367866293, 0.11978304693058461, 0.1447262762605419, 0.5271185297018954, 0.3252795437158238, 0.04099473849958746, 0.7925070729639987, 0.16807702340181396, 0.6527890755124492, 0.45623712197300603, 0.6255915113197245, 0.7553449199093019, 0.9444172117345373, 0.16963716154067632, 0.621642670187059, 0.15046229793835808, 0.457987090091416, 0.14723335479466326, 0.006327648663678076, 0.10316158300558143, 0.36927298635582695, 0.9366407219664047, 0.5590131178644138, 0.3196205551825331, 0.02791975007659031, 0.6301844765422127, 0.41077430516484625]",37086.30495537548,"[(0, 3), (0, 5), (1, 11), (1, 8), (2, 4), (3, 4), (4, 11), (5, 9), (5, 13), (6, 12), (7, 9), (8, 14), (9, 10), (11, 12)]",17.716891765594482
