STT,Best Cost,Best Solution,Best Tree,Time
1,"[0.8043846734089154, 0.1307679181253082, 0.578093851808441, 0.09986497232723135, 0.3735008589496258, 0.07401886638034116, 0.71373679788106, 0.7328074705080165, 0.7934503743547087, 0.5660318372301116, 0.0689691704053208, 0.037429077742181516, 0.6208177977289415, 0.24116159285086958, 0.398521032039333, 0.8669594819243435, 0.9717778043085983, 0.5516824999760899, 0.29486337852169964, 0.004531358927014728, 0.7074305415143257, 0.41204659404901756, 0.8475439828237755, 0.8666834178993735, 0.8747989698917304, 0.8454802539789196, 0.7456392404941908, 0.39546874101944607, 0.31400196352046883, 0.10345156219727492, 0.24199843444238123, 0.40890306986486835, 0.05572877909719742, 0.47049746413925164, 0.31418565187982195, 0.35423017789857036, 0.20180522261184375, 0.7583556217116224, 0.7220495042449654, 0.5581986838310259, 0.8614599911882034, 0.4260942965917325, 0.2470739199895653, 0.45543991334784806, 0.832257116279384, 0.3038180613720505, 0.9709175138243581, 0.49030448991814424, 0.46411765908712344, 0.707286608234693, 0.4552456002615807, 0.8174572521055427, 0.5309726381187987, 0.2678409431173592, 0.11425990823184862, 0.024997832059486358, 0.2898276575275198, 0.36259611903395406, 0.7838969355930275, 0.10830975454559288, 0.6759358551378605, 0.4770935789045113, 0.7631714041241238, 0.4621146724327144, 0.8577682746106059, 0.10259130203465905, 0.4391353293538873, 0.1310018306618267, 0.8715083840615889, 0.736187252897827, 0.2182399384026399, 0.9221707637714885, 0.014739383194606659, 0.9502779137526631, 0.6139515560690896, 0.9037560893925257, 0.23078036135280222, 0.3210482203498761, 0.4577367945609162, 0.9314411936354775, 0.6069552612190626, 0.30348553983660476, 0.16359035896564678, 0.5594972216292025, 0.8642394858991488, 0.13731017563010406, 0.7271879601668437, 0.1378684895457023, 0.9788481914218059, 0.2782722144684585, 0.18080354581974256, 0.4101157503425883, 0.6835342282655084, 0.7252436401977106, 0.4543628165157958, 0.6353014058807465, 0.5014729554040891, 0.1285752351812085, 0.25636911096843495, 0.27161022637826715, 0.5348771879998999, 0.2598181624161833, 0.4214540714489493, 0.21894206585315779, 0.2262702999004954]",30113.83978960626,"[(0, 9), (1, 4), (1, 12), (1, 3), (2, 13), (3, 11), (3, 5), (5, 14), (5, 10), (6, 11), (6, 9), (6, 13), (7, 10), (8, 13)]",18.789280891418457
2,"[0.0008786158674457534, 0.9982346065321258, 0.009393636603773126, 0.6402842925985567, 0.445810707598986, 0.5730426980912723, 0.1959502412557107, 0.8717308592408467, 0.9705035631965453, 0.5942838609221781, 0.16338047912828735, 0.4693215554596184, 0.1401038122128665, 0.5553055577883922, 0.8168774113662108, 0.2656702397877364, 0.9458871033307097, 0.4517591084295126, 0.471077097682302, 0.6927559954441046, 0.8024954138483144, 0.31409878357731436, 0.15587369312633315, 0.41509623828833686, 0.8548728706677895, 0.70044087672575, 0.12406707120387872, 0.6465085199062384, 0.47877946325141185, 0.5954942955829089, 0.8581920911692963, 0.6146907134150674, 0.8851787237314, 0.5125012810971852, 0.16906784712028622, 0.04478210553448769, 0.7846511669198208, 0.7066392927737376, 0.3424245121881675, 0.8074532647525584, 0.8712886641592775, 0.1144064077164445, 0.7874942780258084, 0.03155814261564338, 0.3677460866426022, 0.8783528139892574, 0.0010496134053861184, 0.3768015448775478, 0.7526762939852909, 0.9390751485707277, 0.7604423282812609, 0.9172194380392884, 0.5067971875300832, 0.005914366777735491, 0.364003752665092, 0.1343194194125341, 0.8631917562202701, 0.04910095303343487, 0.28891752015445904, 0.1658996383664837, 0.3905827793124771, 0.02774665969512702, 0.1876144284095702, 0.02538016498411866, 0.03903680699764012, 0.5855389333025264, 0.5826971774508178, 0.6792779447060756, 0.8756378215903996, 0.7403209825781989, 0.979062106652263, 0.9141314471761168, 0.7729705906424769, 0.48793901797889483, 0.8961416342958333, 0.18916687369745244, 0.30815322643346155, 0.8500311315500556, 0.047546242101072056, 0.9248006311255978, 0.8581920911692963, 0.6617480065358439, 0.6832761337158695, 0.45181914912600163, 0.06278989990482853, 0.18400170983671527, 0.4795943281302576, 0.08020331858761931, 0.8768200092863068, 0.7009729823216403, 0.8542566733517033, 0.7435703766253844, 0.16070982496667818, 0.2810496342907908, 0.4735806151126103, 0.8376869567623748, 0.5896508421238378, 0.7790873370658234, 0.49439627523027496, 0.38134515683306347, 0.35738540165353283, 0.2855207012217684, 0.11849865841522877, 0.41674274024100344, 0.30628392592800924]",31439.218916557176,"[(0, 2), (0, 9), (1, 4), (1, 12), (3, 14), (3, 10), (4, 6), (4, 11), (5, 14), (6, 8), (6, 9), (7, 10), (7, 11), (8, 13)]",19.5018527507782
3,"[0.8483924730348817, 0.8697771872022527, 0.7685057446480056, 0.5706448709711817, 0.49196938612025487, 0.5852383772618927, 0.42452083416775144, 0.6085220913573058, 0.5288655850385302, 0.8100032059498536, 0.4258617632133961, 0.6207715985183772, 0.3889918703796117, 0.9485343508222628, 0.15490315009129452, 0.5075066240009551, 0.7168458366139313, 0.674653295171434, 0.680036304242191, 0.7338097123095484, 0.1944966470440297, 0.16846430666820844, 0.3985980943930949, 0.16190140761331961, 0.9314242796166443, 0.3364200288814262, 0.7087322561182231, 0.6628397883425575, 0.8062437554916679, 0.7173229452527323, 0.3038568297912648, 0.048654236887182956, 0.49904878152153687, 0.6393488845928001, 0.723846719635474, 0.8909645688306538, 0.3422879000526471, 0.08976629777027811, 0.86815333939896, 0.2634480272947296, 0.9822329136583545, 0.6011855878736487, 0.4176488566520269, 0.758384422136491, 0.18609946155123347, 0.8524412689835786, 0.72866698124287, 0.10006599685543505, 0.48313234639416225, 0.9353509587697609, 0.678491996487803, 0.9041193985628742, 0.9482752515934121, 0.7559461759319053, 0.8434753753627641, 0.7653040807461526, 0.6011246985476303, 0.5369260330203145, 0.700077494241603, 0.4062713382680222, 0.736010921229311, 0.21121217789114832, 0.6487613582739642, 0.5017274975245752, 0.4893835183226355, 0.5310261689339083, 0.8982948730705272, 0.7895515050769801, 0.05474481861056524, 0.7329899154682273, 0.4727527217753913, 0.8620897081983767, 0.6583399060068685, 0.7451606451533578, 0.7310742685925381, 0.3293995908016274, 0.8673237451513549, 0.1142460769930096, 0.4190870629721528, 0.20417320988925824, 0.8259315569065694, 0.9880722219962214, 0.10201891341552594, 0.3574617645382441, 0.9908497151421702, 0.3983630523821511, 0.19134557522861406, 0.7728065666870525, 0.9891809141442015, 0.8723798234220755, 0.7723960055749048, 0.5363019057166684, 0.51873113716301, 0.6695171912198378, 0.34937250672753495, 0.2911456202443329, 0.06689810262947304, 0.38427020235312137, 0.7379864144963375, 0.5108462910798114, 0.8053032004431852, 0.9967503092446369, 0.48109100620327383, 0.40864832143180485, 0.29468179486986035]",41224.236383199364,"[(0, 14), (1, 12), (2, 11), (3, 5), (3, 14), (3, 10), (4, 7), (4, 6), (5, 12), (6, 9), (7, 12), (8, 9), (8, 13), (11, 14)]",19.547807693481445
4,"[0.9461311672045037, 0.8607271636930391, 0.07376527181966741, 0.46817053697883326, 0.20564516001164101, 0.5133547155789905, 0.09421992146697122, 0.9139402742614641, 0.3895688448746508, 0.3440325349650951, 0.695309444647758, 0.07159603194929431, 0.8298222539697223, 0.7457974050595482, 0.1316719260677809, 0.9272765761526899, 0.45482752945997396, 0.1510292332798624, 0.08910198160772653, 0.31606804036382996, 0.2710351683273472, 0.520706058618735, 0.09615979990591661, 0.26161346155463294, 0.7797448457498499, 0.15703109109311286, 0.14496099667483942, 0.24681152581452914, 0.45252198761439355, 0.28528708307818196, 0.9017591292518428, 0.30219691148816974, 0.347433359501754, 0.3931583493994625, 0.928411685183259, 0.7665782608447368, 0.16709197065185766, 0.5039060424865623, 0.03235207816090069, 0.13891019246823122, 0.5063889275468478, 0.621256125756396, 0.6888798268666022, 0.427763718875826, 0.9454559070960772, 0.6621324161409573, 0.9290751038935888, 0.11156873051193616, 0.34557135885979406, 0.3060209180087865, 0.6715139540100391, 0.009898379548875735, 0.6702084839578314, 0.0609351841785839, 0.8643956640030519, 0.5638372011306404, 0.8322997515581257, 0.00973315452443646, 0.7160383775332367, 0.2584102699098293, 0.28943772146923374, 0.5078775085335422, 0.17362821008171647, 0.09931351687860102, 0.3699153889627844, 0.07260443914361903, 0.21989911115962368, 0.7416745749254408, 0.9307855012147704, 0.27454707112246757, 0.721060791596882, 0.10570912580187108, 0.5588453144120095, 0.567330477270047, 0.02893147850200717, 0.3495493724660287, 0.045748234458920845, 0.6192638158899354, 0.8106598536544306, 0.7535639425066248, 0.44356370189342775, 0.713022347246895, 0.15141141981214212, 0.9568411510546471, 0.945991514249886, 0.22606329847134254, 0.16897280659664304, 0.3320869215758897, 0.7579343917451344, 0.12288300243919503, 0.810644235039101, 0.6464831353018773, 0.784553022454185, 0.936018441012963, 0.24274639827962308, 0.8155063843619678, 0.21643488126163846, 0.7324449261898872, 0.14500868802979738, 0.3352051461223141, 0.13020815542678144, 0.2762754182467091, 0.7724183234019932, 0.4260903870608632, 0.2507244282098403]",49123.23513778565,"[(0, 1), (0, 2), (1, 3), (1, 12), (2, 10), (2, 6), (3, 9), (3, 11), (4, 11), (5, 14), (7, 14), (7, 10), (8, 9), (9, 13)]",19.363396644592285
5,"[0.5939710394776482, 0.964517820342208, 0.6711606285991493, 0.25524460502346813, 0.9871913793768632, 0.5152598416417572, 0.34109908377818854, 0.8343847563224603, 0.1116606010890584, 0.6874413944848237, 0.32210979812152396, 0.09042160271250221, 0.20280934086646873, 0.6959467734600038, 0.5111215228049217, 0.670585614351581, 0.5609761811570967, 0.21728668113601035, 0.08799791455863792, 0.34748314140206127, 0.752652277710799, 0.8951024079634927, 0.06838843978438203, 0.9171672270350418, 0.26746843058426206, 0.790317095354847, 0.6143430963751623, 0.439993085750778, 0.8408433090090482, 0.2907250282582041, 0.8948857564084213, 0.5617484560137006, 0.7356913712343891, 0.4011525929868287, 0.7923790824504452, 0.0884868098615571, 0.1039805657923808, 0.2225215369477903, 0.6399569646582205, 0.3579736381834251, 0.9574330189964385, 0.06909554808704998, 0.8315570503552681, 0.5751235452387594, 0.6337129906994657, 0.35426917218960063, 0.4462718815211729, 0.9399064845288145, 0.7240372574118481, 0.5135323324571336, 0.6939539896765015, 0.08611269051428894, 0.23995969242516813, 0.72019263023841, 0.2615601970350221, 0.5536485904406923, 0.9690548479470825, 0.6621582240051295, 0.27539969641271655, 0.06706935881926224, 0.7985546630597984, 0.7985499802312608, 0.22361534246593584, 0.44252409146671934, 0.6427968024180614, 0.2700374278926916, 0.769422317024367, 0.45067612656220946, 0.7423989130505226, 0.145374940544297, 0.9235070714824589, 0.9852027941197029, 0.08525453047210163, 0.7399119945800212, 0.24079858030487422, 0.6496057683436631, 0.31262036241549007, 0.3419485363518485, 0.472994981883753, 0.6045494716973572, 0.04515629910079355, 0.7283194082378791, 0.2917228901857991, 0.04926761790197354, 0.48728689642583234, 0.12334437799564302, 0.8883643368220048, 0.23286112874187503, 0.2941843035127867, 0.3863117753209211, 0.46404799616221737, 0.7141556892265245, 0.4629627854233259, 0.9736644839593099, 0.08036804143415177, 0.5779921985255165, 0.8973316778344326, 0.7278430356871193, 0.3506169156968032, 0.4696597268147259, 0.8953945669090208, 0.7947045112174485, 0.7996804305311256, 0.20253798314827975, 0.5624301151150166]",33045.60567480476,"[(0, 5), (0, 2), (1, 11), (2, 6), (3, 5), (3, 12), (3, 7), (4, 11), (5, 14), (6, 9), (6, 8), (9, 13), (10, 12), (11, 13)]",21.08594799041748
6,"[0.7654869492853948, 0.9543212704531583, 0.405603834454457, 0.7396981976908276, 0.9476144615951256, 0.018407684440173266, 0.14690317469227288, 0.968819481804472, 0.28415395171196, 0.14288228324534158, 0.9522522854609327, 0.256600494413586, 0.47466741667696655, 0.6946287845195643, 0.7547501716554407, 0.9356593429151021, 0.3496113026626455, 0.14690317469227288, 0.4567781516598408, 0.5939094075142292, 0.5779420771898574, 0.4233542722396929, 0.8086904706601168, 0.5215660141434989, 0.005842496876492409, 0.04649740261457891, 0.13161362165964086, 0.9639144947664076, 0.967887768193696, 0.9124102383606042, 0.5042182963696767, 0.7899139826118058, 0.4646919447485003, 0.14780198423388013, 0.899742877509508, 0.25399343622388215, 0.5713837024447259, 0.7132184736690027, 0.593313197395232, 0.16531903917222357, 0.39100632684632264, 0.3561638933830138, 0.7735464988515147, 0.201609686383994, 0.6639921595262794, 0.31861502803015784, 0.48674890835534357, 0.35575204478834166, 0.45538271925661633, 0.8953287937716515, 0.1519915063560604, 0.41735122739857666, 0.520723493468357, 0.5097909426852459, 0.6042940805549623, 0.4417891330235867, 0.991566255245091, 0.7042336839374834, 0.029382261053378045, 0.6758249378644964, 0.32867301835120066, 0.9379267368460945, 0.9218502776983177, 0.3226758979297538, 0.024009038424961604, 0.31086593452079003, 0.22469359532665323, 0.7976279813771484, 0.9960385332514254, 0.1407035116013312, 0.6184228890869506, 0.14878579054814478, 0.11697827231349811, 0.7457160007393211, 0.3561638933830138, 0.4311966778936679, 0.2807273198620137, 0.40895193817322106, 0.00871874683769469, 0.45904318015270373, 0.9569544177153423, 0.7788430833393942, 0.5957357352002549, 0.4268229344984066, 0.8803414914049715, 0.8092751665088193, 0.6994371384838857, 0.21139272449220614, 0.4417891330235867, 0.300166904414663, 0.5907984560505708, 0.4701698628569626, 0.5198049452743859, 0.846522451353196, 0.7298348157794172, 0.5169890012220607, 0.83243952726761, 0.9237866639854493, 0.7589163247693214, 0.5042182963696767, 0.2467761327526432, 0.6939969908951799, 0.6517543869716738, 0.04238423687997139, 0.11945139985195818]",34684.974550894854,"[(0, 8), (0, 2), (0, 5), (1, 3), (2, 4), (2, 3), (4, 11), (5, 14), (6, 11), (7, 11), (8, 9), (9, 13), (10, 13), (10, 12)]",19.68776774406433
7,"[0.8846579634304848, 0.988214058198206, 0.5760431646383686, 0.07768145617870614, 0.3997348109304535, 0.8974259772654921, 0.5570799586612978, 0.3651405822462812, 0.06282270453451988, 0.5935327625578375, 0.514412273091265, 0.3128210944761516, 0.5492897161042498, 0.3231497159854335, 0.5708857816179304, 0.9761310257616976, 0.5498328484312609, 0.39576290695400684, 0.4583790245751954, 0.5519771658077546, 0.22965868756797103, 0.6685420473552325, 0.07519194726787615, 0.7531907680465776, 0.9941424037011952, 0.16076916155231225, 0.6389366105996461, 0.5288976395914586, 0.20694558759253612, 0.04714082279123333, 0.7421300048420296, 0.2182213767401704, 0.12291627926429705, 0.5483881326290934, 0.9078904402049446, 0.2873112329400551, 0.7636699722799126, 0.8580501029307712, 0.1674873484741901, 0.8609426830313096, 0.9435573099957423, 0.5374544976156663, 0.131743926408454, 0.7146463017722996, 0.47335131037148837, 0.14630966003726464, 0.6496125668021524, 0.25943229674847235, 0.5486088560260991, 0.296800755183517, 0.3152691614774791, 0.7486872810116595, 0.6236003979760046, 0.2508587478116039, 0.38110446075234905, 0.14943489735580318, 0.738448492840744, 0.12611115185110466, 0.05106979316486593, 0.28469154784251005, 0.7127124524405054, 0.3240385409857792, 0.05951464351881297, 0.16292784977421948, 0.06690315497626853, 0.7133208049785312, 0.5812408628213646, 0.10223226155805853, 0.7299132626721075, 0.6803117115013607, 0.04165867478718743, 0.21853833135369438, 0.8624510439661328, 0.08967540339067459, 0.8602742668740522, 0.9119473657282449, 0.211601068103914, 0.6348286191196025, 0.23864728173382965, 0.8061149200553113, 0.29655628752023144, 0.3825589884794135, 0.3317641186824192, 0.3315341183410512, 0.8934713408344226, 0.05279792731860555, 0.5828295876954649, 0.15657240627062863, 0.23177743294190245, 0.6534602287060653, 0.09217402359662819, 0.19716735520454298, 0.0953309980790139, 0.7884560846840966, 0.16055381012087788, 0.5245705172063104, 0.9168190192261528, 0.8466446162343128, 0.1687350092612634, 0.6529342423730361, 0.22459658001704408, 0.5089713853606076, 0.5431794721707439, 0.30004186031834057, 0.21385727629696938]",24409.43034587464,"[(0, 2), (0, 6), (1, 12), (1, 3), (1, 11), (2, 10), (3, 5), (3, 4), (5, 14), (6, 13), (7, 10), (8, 9), (9, 13), (10, 12)]",19.459855318069458
8,"[0.06758814796012658, 0.9643113900826827, 0.2827610234310378, 0.7461827167297259, 0.49292763931219075, 0.8319699966848709, 0.14122562698090302, 0.2750034869926584, 0.8350860255574495, 0.33749068269338034, 0.031759510580948835, 0.20589171788560223, 0.06268638465913057, 0.9044753978810929, 0.9140294094344757, 0.889200106485005, 0.3073379365469212, 0.9644968893714801, 0.2616582802980816, 0.34718828830527926, 0.29897963197726163, 0.7435498451588519, 0.8580771698479577, 0.03948528483061009, 0.20218510183055594, 0.7881180108932392, 0.49321690155898235, 0.6258906647358432, 0.3401874541351281, 0.020666306080315056, 0.8921051694379759, 0.7052714369975047, 0.17573079101711186, 0.035203872797755054, 0.5051715261106717, 0.5384473790022294, 0.28070445222316165, 0.2092201417208871, 0.2773074164818077, 0.8284363933006083, 0.7971996665292602, 0.3521337293282698, 0.5249688040449274, 0.015872595661055477, 0.7866457596736312, 0.9195286670681997, 0.8952294691555653, 0.16254405642440717, 0.25275900107291793, 0.5216598373216726, 0.2333136443620889, 0.5850958607317266, 0.27350009863125146, 0.05284680205640291, 0.15119382158488914, 0.706850498776988, 0.6618134210719233, 0.15473455947882075, 0.2804673686903918, 0.600393674918059, 0.0425386010659613, 0.4516637515894273, 0.6901084711237474, 0.17804404891305847, 0.2256593019446964, 0.22115804334314826, 0.8451561168946238, 0.328360783213957, 0.27418149289566873, 0.7004333083558971, 0.1822237491920119, 0.3824730562015247, 0.6062554624939306, 0.5380642472764657, 0.6021896043239042, 0.9288107178259098, 0.5458366452193516, 0.13500737085659065, 0.33900393724634303, 0.9258718759312506, 0.28385262513535703, 0.694601380130836, 0.4984599914071135, 0.809489051578501, 0.8598873849133447, 0.5247935647345674, 0.15531885818625857, 0.5327336156698569, 0.018661140940778975, 0.26822175284377303, 0.4886395056464974, 0.165145023344475, 0.8194709802416854, 0.22145006209966334, 0.551703547271582, 0.6358302057097235, 0.9835140444739284, 0.0909473198747427, 0.31655235858474995, 0.6849763923448414, 0.3036355165209713, 0.19645274517026812, 0.028192717429629366, 0.563681489989416, 0.4946862825653223]",29317.37932574659,"[(0, 2), (0, 14), (0, 9), (1, 5), (1, 2), (1, 3), (2, 6), (3, 10), (3, 11), (4, 11), (6, 13), (7, 10), (8, 9), (10, 12)]",19.01413369178772
9,"[0.949644604707688, 0.92485240337911, 0.24281703907493546, 0.5855363454069497, 0.009492523104728146, 0.7519598990631567, 0.6384620225559577, 0.04347515681174441, 0.9299156893248405, 0.7534996735178374, 0.3948304677299662, 0.24832825666691316, 0.5820970430926156, 0.31668394631777697, 0.35243617016174456, 0.08603067270725329, 0.8219484381752943, 0.3254418979008865, 0.5962592673138793, 0.06104520562135518, 0.11688794102107303, 0.3605604502386156, 0.24748385594151634, 0.8964663287892831, 0.9859976817018545, 0.8708806729665384, 0.260344564202982, 0.04687721612411799, 0.19552173052952426, 0.08816906106272748, 0.9215426826099063, 0.6861737755431283, 0.46704564859855546, 0.8496082396558166, 0.3157967738374452, 0.7913508201388877, 0.9000305420009381, 0.46933826664872325, 0.9274059139915101, 0.16390849619693126, 0.7518692070332958, 0.6088945610535365, 0.9987399031488167, 0.885252623458742, 0.19377211264092253, 0.9853053475225289, 0.9498308754297052, 0.13687011798389925, 0.5134711091391053, 0.04176662706310574, 0.7820427928553334, 0.1535721010570691, 0.05736962833871395, 0.22401943558528692, 0.6612732180499525, 0.5317809037466329, 0.8584626461105914, 0.6864078433264184, 0.1257395455823872, 0.5441895780129016, 0.8853292626684628, 0.8160484744088434, 0.2903649869913908, 0.7477684930563725, 0.7571047864710484, 0.5851236510411577, 0.1871150004941491, 0.2169731131573811, 0.8910385999753849, 0.29309386956761574, 0.5486474615382334, 0.14151045693002606, 0.3523527482947676, 0.23199113077278422, 0.09203751880882549, 0.737743121264617, 0.5943808040910716, 0.16000074811352316, 0.7730205181324482, 0.17482514143581496, 0.01430409766039542, 0.8752053920267863, 0.4196891805873041, 0.5726148449742473, 0.8316407635926432, 0.12812256055504767, 0.3554029341143763, 0.19686772088631466, 0.7950621145517129, 0.7002376329379544, 0.44496662554922517, 0.3207429404161267, 0.543370344155666, 0.9941370799754233, 0.5175600646511339, 0.6730256877018415, 0.2973916965217188, 0.2664286956048407, 0.43650635631953616, 0.6608498998813767, 0.431106991503476, 0.25338460830395426, 0.29320711428436796, 0.38269369611023474, 0.20946427668129242]",33682.34902679275,"[(0, 1), (0, 9), (0, 2), (1, 12), (1, 11), (2, 14), (2, 6), (3, 7), (3, 10), (3, 11), (4, 11), (5, 14), (8, 9), (9, 13)]",19.772306203842163
10,"[0.759800242962927, 0.9162211763103216, 0.05019406032439511, 0.23359740975208043, 0.2346384648077008, 0.4493440094739003, 0.1762285449935136, 0.6676874845013093, 0.6645014432910827, 0.22881229417782345, 0.11172038399257056, 0.5737203348625209, 0.06297516482863752, 0.5984672023539465, 0.6113605141556252, 0.9897941726742923, 0.6976352359008413, 0.3415504596813045, 0.7705014371113088, 0.3580206514771578, 0.09633463538021869, 0.7726087220378766, 0.06843457571608202, 0.08308252749373246, 0.8776275251829618, 0.4196935881220767, 0.6335626363028862, 0.04426121606893674, 0.23397318917496146, 0.9223301404952127, 0.18188183994943496, 0.27248938169272785, 0.13385652127252656, 0.7372631169396094, 0.8350040917260622, 0.30099892002995765, 0.5603526826641968, 0.8972182875013728, 0.0065322601110104905, 0.6334532452966716, 0.7958593125024357, 0.726374662897429, 0.3848621968813658, 0.7156034572087655, 0.17902111640810525, 0.027761825735883372, 0.9431827847839308, 0.23998375456227117, 0.7141831812135123, 0.46205637368798735, 0.22338624100351212, 0.6861319299086857, 0.6783583390600058, 0.2548578332459197, 0.4728513287455114, 0.9274695900600656, 0.03653354317933144, 0.1475079184839443, 0.05115681671983152, 0.204114923125162, 0.5368935657625103, 0.43466594534475655, 0.4115328980720503, 0.4431762099234179, 0.7710295410472533, 0.13192267283527925, 0.8253934589562256, 0.2376543089914962, 0.5885412635518948, 0.5129407984223826, 0.4833808536254044, 0.3720947518071436, 0.04458174363164813, 0.9095751406448849, 0.11534100736165886, 0.9566564025257757, 0.3148833883105804, 0.16254528645905675, 0.5501450968486695, 0.8706120756829605, 0.9020003114001183, 0.7131476874500257, 0.31160094440416386, 0.772428917822677, 0.9599709415456784, 0.40542691874319103, 0.5268144663348899, 0.47212418786975885, 0.28058152269171965, 0.5536315721855735, 0.5146890241659366, 0.04743728432266059, 0.13100024864141402, 0.7781722810637499, 0.4801170877316041, 0.06994500806273163, 0.31601622314987954, 0.372101279423267, 0.5464794201324997, 0.46792727488761376, 0.376379883223505, 0.36149049815273027, 0.17748451366111118, 0.8609631192145386, 0.6183206999231788]",26633.199027142804,"[(0, 2), (1, 3), (1, 12), (2, 5), (2, 13), (3, 11), (4, 10), (6, 13), (6, 11), (7, 11), (7, 10), (8, 9), (9, 13), (12, 14)]",20.03754711151123
