STT,Best Cost,Best Solution,Best Tree,Time
1,"[0.7285507463226604, 0.5668875785542946, 0.10838451740215793, 0.8335394233574777, 0.47609179840464455, 0.894203004102464, 0.7981315335029149, 0.842697405124384, 0.5014130501572348, 0.008551085317382023, 0.5980787783375727, 0.9045904255068404, 0.04812008962747838, 0.17862439220089865, 0.6427446219343629, 0.501648227009832, 0.31352624235700377, 0.507693362998186, 0.9577204423486283, 0.05490077782820246, 0.7154630638964314, 0.27550847314564186, 0.11452622453267858, 0.513077589235984, 0.21776346703099725, 0.4432633085178169, 0.5811380886406576, 0.5840472740490359, 0.6991591714469436, 0.14290106728124874, 0.48545169028464685, 0.006849528051985687, 0.45558062688364176, 0.4631570254983086, 0.052215692984798334, 0.4939818120657268, 0.9797855674704266, 0.36996362245170933, 0.3485864469800424, 0.9393341411136603, 0.9281732706205107, 0.01315905819452079, 0.5040572808956558, 0.6429790173116169, 0.9155116580695929, 0.4792586138896663, 0.7849867576672996, 0.3917452342861488, 0.3406408300458095, 0.403080836368614, 0.7358481360282768, 0.6853634404385301, 0.5428207874856438, 0.7583329602315825, 0.7274783984981352, 0.31936099727242206, 0.6838355074996981, 0.8457607310514851, 0.8769094113257948, 0.012098645045192535, 0.06371492320801142, 0.818889000745507, 0.24323794369824392, 0.05459672257999848, 0.5179838382964425, 0.4196093989142242, 0.21900939073820092, 0.69369392583349, 0.9269638566431951, 0.7965809777043651, 0.27858387580595734, 0.2071913940525547, 0.7865781589401825, 0.7036324917577111, 0.4193019646860455, 0.011369123135075765, 0.9076956489023793, 0.3002480519447501, 0.47591869759017835, 0.12041380878649366, 0.1685244720372484, 0.7370831871564812, 0.8014601274840667, 0.07772369452848837, 0.6171099498747149, 0.28456803570636136, 0.4647971649086623, 0.5022049258138992, 0.28521036162373603, 0.06235311545359645, 0.39504581817381823, 0.5858898473703174, 0.844800485235818, 0.8315551739264688, 0.8039558636447791, 0.2926403659627287, 0.3881246616478422, 0.5662256635798893, 0.7220232758263566, 0.3980465324875281, 0.5275362175939761, 0.3263493448471376, 0.740850924111426, 0.41318932562467414, 0.3275256150667687]",34609.98890400991,"[(0, 12), (0, 6), (0, 8), (1, 6), (2, 12), (3, 4), (3, 5), (3, 9), (4, 13), (4, 11), (5, 14), (5, 7), (6, 14), (10, 14)]",18.782264709472656
2,"[0.28396504494580266, 0.8921557454765194, 0.1882771851057644, 0.30390888925039783, 0.28616082097441453, 0.9961089928952569, 0.2514421300923888, 0.5138174086434707, 0.034358340480142635, 0.5427083564533229, 0.16729655540209454, 0.9534141466074203, 0.9017541056244981, 0.0669681617930864, 0.2376040079188373, 0.8893520080356419, 0.6558968220100239, 0.7702445985943137, 0.9066832129454109, 0.8993186096528625, 0.7325304279196744, 0.12386179408180442, 0.34633483857753344, 0.07450206166418094, 0.18275694946224186, 0.5468935027347375, 0.10791336258423456, 0.08911181516610045, 0.6160087724845187, 0.8709515760594712, 0.7320995077494642, 0.8441145742139968, 0.46635161190195507, 0.837003839968787, 0.07294966609696296, 0.8398799657844084, 0.17508504182407691, 0.2973138027941358, 0.9682525351280251, 0.05916466320678915, 0.047633068027687075, 0.3364066473876749, 0.33171239714390055, 0.19454687217611366, 0.8683522666784318, 0.376887883786034, 0.1975464210999992, 0.4250112617567293, 0.9401188066724152, 0.5274739640077385, 0.5783024805407122, 0.47375609755861325, 0.7959362824707323, 0.7455670453825876, 0.932895702999376, 0.016217581844672257, 0.6565725502621411, 0.47470849777977453, 0.9000741290058927, 0.007896644018067112, 0.3904125162406069, 0.42931116515500756, 0.11890630127310242, 0.9696936597608876, 0.05979067392907944, 0.9178087196885582, 0.344652082284865, 0.3534577228790804, 0.7458562160774592, 0.9386230619955207, 0.31938747980895144, 0.03993470270494848, 0.304772327215763, 0.6300230295439684, 0.2500182287712044, 0.3297794421563883, 0.868017431206093, 0.4006696500566592, 0.1879898868090838, 0.9666819913714874, 0.2579199560215758, 0.9062894887353583, 0.04100593651885698, 0.7765285839789384, 0.5616074190644594, 0.9946577375703598, 0.0888851785705318, 0.9970768733341099, 0.7240746845602066, 0.2895976549955408, 0.23384769364148095, 0.01213113721096859, 0.4764345098428081, 0.9949083333970027, 0.2906196247180064, 0.6161954230930629, 0.30985586905742424, 0.13841505949316857, 0.8820027651671255, 0.9151785782324102, 0.16514327447520205, 0.11042744663576398, 0.450829868568565, 0.6502972140934938, 0.002787652489400161]",27504.92963126353,"[(0, 6), (0, 12), (0, 2), (1, 6), (2, 14), (3, 13), (4, 9), (5, 9), (5, 11), (7, 10), (8, 12), (8, 10), (9, 13), (11, 12)]",19.019127368927002
3,"[0.9650732485262843, 0.6748175550934958, 0.8098766126362882, 0.14871264027355047, 0.2924806443271464, 0.974984966489502, 0.45319330195203467, 0.3438290269649549, 0.2179014454203283, 0.9160574588947427, 0.08184952217681674, 0.5812475241679704, 0.650750985187434, 0.9844064029945655, 0.30625325879474297, 0.006641536069769471, 0.39880090396526724, 0.1317656890233252, 0.6621786425593262, 0.7901588766425186, 0.7730682798206934, 0.7986832913583547, 0.8804437871836867, 0.3284330373543697, 0.2842471323652125, 0.3198922089585725, 0.8577059440133565, 0.3696233569418106, 0.04411158733241205, 0.6554313663599152, 0.3049818559774935, 0.5619462235400685, 0.5812552665974104, 0.4770488545165924, 0.08162602040656664, 0.4285191379361786, 0.998067325009959, 0.22204055149212742, 0.3187179772375758, 0.21982009193375796, 0.6822048886560842, 0.08893658075964539, 0.10192646578401887, 0.520032055027369, 0.5762765065289668, 0.2895321194941437, 0.4318252955355282, 0.17957029691967596, 0.9504630673271337, 0.18269730107439475, 0.8156619730780681, 0.485348194785281, 0.22055881245231523, 0.7867537796871277, 0.7825567771709728, 0.76638994220624, 0.7079505927955739, 0.3661768810078663, 0.9325117766522463, 0.6746870333110705, 0.32508595863070455, 0.7274041330037138, 0.6392886829871229, 0.34883513408210787, 0.861429041834333, 0.4169568486977481, 0.7977133902222624, 0.06863071682454636, 0.7791373187116359, 0.7978957706683828, 0.8854507386115572, 0.46590327374947815, 0.012361343169978278, 0.3638525288098141, 0.17539596853444506, 0.7305937806716805, 0.8857245615429905, 0.23632935929235965, 0.5763069289663508, 0.45683131488613193, 0.3783865485785167, 0.6619353470698448, 0.47013840017580477, 0.10638001967445221, 0.7918081665892205, 0.4912069338406194, 0.1107257779541515, 0.9123664577030189, 0.6995064579557467, 0.930657872179956, 0.19739104241029892, 0.9170096778635148, 0.09900463762015954, 0.8281068514496116, 0.42215986495848157, 0.48510007890009654, 0.9513661442665057, 0.44667090104644624, 0.4805739338555819, 0.48825635215486185, 0.08184952217681674, 0.35726622490679916, 0.7583663260363412, 0.850394326781912, 0.38204404120310387]",32455.707203932412,"[(0, 14), (0, 6), (0, 1), (2, 12), (3, 13), (4, 13), (4, 5), (5, 10), (6, 7), (8, 14), (8, 12), (9, 11), (9, 13), (10, 12)]",19.754608392715454
4,"[0.44302210924184704, 0.002900694915449309, 0.440072113152414, 0.3588080384481074, 0.5365679521086592, 0.9938632632723697, 0.40156093568676166, 0.27786263616861195, 0.5950356268328056, 0.06686535809067351, 0.08854835902096447, 0.9703630181561171, 0.5052010379419438, 0.703903371518166, 0.2718592211421932, 0.006214802333521452, 0.6097984398448244, 0.11414974457118288, 0.9984189480240352, 0.39838972812615003, 0.5172608620786397, 0.05171808650516596, 0.16228881645897886, 0.08529577740440963, 0.8994677736385626, 0.6692620134611909, 0.2719551088650919, 0.5578442830839206, 0.730632223744473, 0.8876663512045239, 0.7051901462470389, 0.6847237877549671, 0.9506018784075827, 0.23785118637063196, 0.5480357842558462, 0.09491512323568851, 0.45956519260219963, 0.0480675060129252, 0.9144390646499447, 0.978660517219297, 0.12297273289256239, 0.10588838340827689, 0.6278827780284878, 0.55295633930035, 0.8126877887680822, 0.4517389641663522, 0.30997870398383276, 0.3879189404693948, 0.6975267013730773, 0.2036142629208303, 0.3152822754644281, 0.18469244286120012, 0.08529577740440963, 0.7955920645415632, 0.07473174888510203, 0.10214861602709191, 0.11940730747160355, 0.04101652588493221, 0.5103528159865712, 0.22239670951346835, 0.23128924805617002, 0.4641448950470416, 0.727328097857878, 0.3609936193831832, 0.2526984799692068, 0.7630316254148992, 0.36443758152944283, 0.019444868416826577, 0.7747448701126698, 0.5743638278765384, 0.9816299771163676, 0.26803279622173637, 0.9748965439793409, 0.44420286343803217, 0.7575464918505087, 0.3623531489100841, 0.26426477661259207, 0.15139604551068442, 0.7531726679654991, 0.852474857241931, 0.2198670022468533, 0.7758308687915013, 0.5733791764424239, 0.5152731814089856, 0.6329217513611839, 0.6663237171750173, 0.7342449277351494, 0.9927560950409485, 0.1512137227777529, 0.5040859604072007, 0.2264973034576454, 0.9199878030112703, 0.7522556002252465, 0.9223973371497813, 0.8207231458792911, 0.02732679477789146, 0.8877487098703448, 0.4332314044808835, 0.42250136883911404, 0.44624966659021637, 0.23656107993035436, 0.8606200149209233, 0.42277568401819077, 0.4875731409917161, 0.28896350859232756]",28598.603739782808,"[(0, 6), (1, 6), (2, 8), (2, 14), (2, 5), (3, 4), (3, 9), (6, 8), (7, 10), (8, 12), (9, 13), (9, 11), (10, 12), (11, 14)]",18.528390407562256
5,"[0.8549032665131392, 0.6954495827038826, 0.24152037919911418, 0.6638196355589319, 0.5403455596819714, 0.42386846631893915, 0.20666895534927054, 0.9807555776040027, 0.3227037673897367, 0.5903321561611257, 0.5818272442234778, 0.8035271539666907, 0.05001099343896387, 0.03885701339810854, 0.48523644799565613, 0.2555748622506774, 0.41535111374070666, 0.7395842287647455, 0.5271112768098635, 0.7614322082967253, 0.2529315208233345, 0.49925215286169655, 0.3108184279128019, 0.8683350547232421, 0.9832331425889638, 0.43771899750543075, 0.16790274932088645, 0.18582224214534593, 0.5012357057154282, 0.6463400565199868, 0.5368868967513011, 0.15276413210898843, 0.08500503868342346, 0.2870854722021866, 0.6933421614451074, 0.8242957865306304, 0.2585459970489593, 0.09663675464726196, 0.704308459370856, 0.17585807335377557, 0.22321911664316363, 0.49925064710034417, 0.17021194293294473, 0.39240681445247394, 0.9057856228170509, 0.17070773039849674, 0.8537588883731341, 0.8285557898432226, 0.8845957872460977, 0.6570839776808786, 0.3640805043495602, 0.219067991597246, 0.38804348592835236, 0.5271112768098635, 0.985974851430426, 0.12199715777415243, 0.8549032665131392, 0.9502286096045858, 0.4315250032018476, 0.20357625218587294, 0.7526183256882828, 0.045160338336234784, 0.07036646119610102, 0.8958905412682917, 0.08976755592937669, 0.8026004512789311, 0.6692476909639903, 0.11037180237008093, 0.5512132554739946, 0.18582224214534593, 0.7990123596415135, 0.7829957933963164, 0.20472386613099092, 0.872263231327404, 0.7671635884223305, 0.24513553665860632, 0.004887322633162383, 0.6632958206534257, 0.6587605072416709, 0.9990025016599395, 0.50480753399261, 0.20859066027569828, 0.6917294839797754, 0.5602416481386394, 0.324392260543777, 0.08380508112764096, 0.16359498482596768, 0.8780614182595549, 0.21467428298154656, 0.4820998829248817, 0.6536201369333593, 0.5781204595203524, 0.753165932258614, 0.3108184279128019, 0.8688171636721205, 0.26708849511322874, 0.3264179226807895, 0.08064594538852632, 0.7430167611144616, 0.7644456434337309, 0.5300973073213654, 0.4717276912912618, 0.8049422885957337, 0.9056752285104703, 0.8499200485751361]",34115.36429906878,"[(0, 8), (0, 1), (1, 12), (1, 11), (2, 11), (3, 9), (3, 13), (4, 9), (4, 12), (5, 9), (6, 11), (7, 10), (10, 14), (12, 14)]",19.4439058303833
6,"[0.9806170904182733, 0.22164514572254346, 0.42808347209259767, 0.7054090790625913, 0.31669474341116954, 0.8519257325801836, 0.8385284911053418, 0.4318354277199511, 0.07430285966463046, 0.6709295042522255, 0.34804422507958643, 0.11609448286956658, 0.4625489343478696, 0.04777408912033354, 0.7116004961381491, 0.17278239740639068, 0.9848310851749097, 0.4545633799780294, 0.9837428111409949, 0.652119319827922, 0.3224751477173159, 0.5868052742713404, 0.11967433968566654, 0.38514431164420704, 0.7262726735503326, 0.9640028482889547, 0.1770463512958368, 0.2869236305059043, 0.5958018578440012, 0.5886113420250604, 0.6723481976797243, 0.06828690003304605, 0.9498233243340848, 0.7267289066113116, 0.503812137758287, 0.1308398432718464, 0.3886329265925794, 0.031420399248878295, 0.5021316034788594, 0.3262372862909956, 0.3477018347799562, 0.19840230084880595, 0.18083293891527763, 0.319789569140021, 0.8469038951223512, 0.9013457321389281, 0.1035215134777383, 0.678639758467841, 0.9053879602448056, 0.9789714219749501, 0.07412863486373444, 0.9621822442337615, 0.6175619499904255, 0.7105148970016285, 0.0047494318728992235, 0.32815487623451745, 0.5079283983006092, 0.9173728462749029, 0.39079503596635345, 0.6243385409914101, 0.3910148303142369, 0.4506597337083308, 0.23339863876451894, 0.3941456917894184, 0.8925886541592869, 0.4710305058751254, 0.7664040978354151, 0.9329568076633082, 0.8072994666868907, 0.740177625585076, 0.5955679851262817, 0.532331667923671, 0.24524479441194036, 0.30750946409092905, 0.5601037271288145, 0.37057565148391103, 0.9695647793140744, 0.8611038340743173, 0.06096056920947046, 0.3307583920177055, 0.08900289820799157, 0.8287473655446638, 0.12655200748235984, 0.6837548189823124, 0.6620580569244419, 0.7563960577608784, 0.5170605962597069, 0.537624003759741, 0.15166201944375757, 0.8588312373790652, 0.16252145395479645, 0.1286468201458355, 0.7517432352633326, 0.9846985798989343, 0.027637894832091336, 0.2355293409832252, 0.9454595470904349, 0.8390181696067193, 0.041969293114843986, 0.3934400642863781, 0.6010568041487183, 0.31690527901851195, 0.13886567890767376, 0.21300352234508457, 0.4449669823146948]",46538.353064930765,"[(0, 1), (1, 4), (1, 6), (2, 8), (3, 14), (3, 13), (4, 12), (4, 11), (5, 13), (6, 14), (7, 8), (8, 14), (9, 13), (10, 12)]",24.694884061813354
7,"[0.9170827436310818, 0.9486940244724019, 0.05661643428329055, 0.11313296947017737, 0.6854549087037151, 0.9281634684295174, 0.8401286332275438, 0.7822904375165314, 0.7725107292466483, 0.9076034560296025, 0.6797703000014008, 0.8235938715212417, 0.3167826210555855, 0.7083342743803135, 0.8483344570300679, 0.056466824095121826, 0.08593596530207337, 0.8403454647092543, 0.27879539934224173, 0.4176402728538636, 0.5218611857712672, 0.1454944194346749, 0.9092297002806585, 0.8671214709736293, 0.2969606901918075, 0.013673683430516448, 0.23443758436981943, 0.28675862614498304, 0.46050160064573786, 0.23131068494144047, 0.1824722442713207, 0.32782003999983556, 0.8287149295793564, 0.41595344944469614, 0.8862857375037853, 0.413563156239092, 0.4569981045044498, 0.5976199403832765, 0.894559835695241, 0.8582248401768857, 0.5005281314154721, 0.11102646759844392, 0.479599676627663, 0.4467278098697862, 0.8957991669408415, 0.36807992983326165, 0.7750813833696653, 0.8046609128730018, 0.020613937325265952, 0.017970876793573676, 0.3074861701566557, 0.8483530064128656, 0.7106056086013849, 0.31899389411846224, 0.009155569913710249, 0.07329704356228506, 0.9889724778739236, 0.0034738054462868373, 0.14215679303026574, 0.904175935380122, 0.4292014084965985, 0.2958802552253722, 0.3840133058111337, 0.6854549087037151, 0.234768974554885, 0.7872877311724428, 0.8125523734115523, 0.9190114937400498, 0.4842115408630425, 0.7488939760866624, 0.9169250750018648, 0.8405814230782017, 0.08960547764468818, 0.5701283073109364, 0.9544155493493353, 0.7690957213095198, 0.3701066979718598, 0.22009691826063715, 0.6684610423201247, 0.15337008012696585, 0.10856150817809784, 0.800757452342772, 0.20947524932563455, 0.28343742611577316, 0.3256012290308632, 0.29873758565575803, 0.8807384615989355, 0.17123578338399448, 0.5088939932934906, 0.6878157329245038, 0.37720671429646013, 0.48322477093237803, 0.8514779911692194, 0.8727961815104773, 0.7211593749949835, 0.7157846991994026, 0.481952679724423, 0.35872138359028316, 0.8768711729842845, 0.8201710298197877, 0.40295445963562027, 0.973093970646259, 0.4467278098697862, 0.3679395950199652, 0.5234017468571721]",30501.142928745463,"[(0, 2), (0, 6), (0, 1), (1, 10), (2, 14), (3, 9), (3, 4), (4, 11), (5, 13), (6, 12), (6, 8), (7, 12), (9, 13), (11, 14)]",20.32736110687256
8,"[0.1559607990255476, 0.01718904889943962, 0.29988946242601555, 0.14241949409325816, 0.9567386958700438, 0.755059033800408, 0.3151008740050496, 0.6935234795266287, 0.7692712097247334, 0.6299243000844001, 0.9944562063144987, 0.967654803146752, 0.09107108776404271, 0.9612027523708367, 0.8637161317152171, 0.3269327039159805, 0.03316723681473255, 0.7789806082285821, 0.840473847708465, 0.1660049882475937, 0.13918761461861295, 0.2610614283327264, 0.2163653286684888, 0.7515140734059015, 0.2774203268095282, 0.08814988846031857, 0.81914620607759, 0.20974074956788002, 0.02785854105095098, 0.4610481166387782, 0.6650432636640874, 0.5162217028754252, 0.27375353078363995, 0.8186995832860086, 0.21147216227072352, 0.719226239841345, 0.563778052791543, 0.11171922884758989, 0.3078862447929175, 0.49271070899772895, 0.1462040491739166, 0.6102817895477018, 0.32898580595966864, 0.49275432106244454, 0.6428115570859049, 0.29061730109049067, 0.16070073422407116, 0.18867135082493813, 0.6202834865979642, 0.14161985622214024, 0.4745674027834458, 0.06692247390479666, 0.5938189133967829, 0.8130913541722632, 0.9067394219606321, 0.5924790839626835, 0.6199586248431226, 0.8864981124941215, 0.7953997480924779, 0.7591021230464612, 0.208251381504438, 0.273452906112179, 0.5628828093809951, 0.4081228969498728, 0.8418822013644898, 0.34540767480733203, 0.3834670226682345, 0.44279023066945733, 0.23279188144383367, 0.6354247791404275, 0.9389364858951689, 0.08637019240008958, 0.8492636513000789, 0.4932226654357157, 0.43213049729145525, 0.7365525020248848, 0.12270839549056889, 0.49908588598077264, 0.5402105557280061, 0.8042783533507303, 0.6619128085918478, 0.022773109441296846, 0.3197547994545985, 0.5323922714328879, 0.679306029956422, 0.9809826375212213, 0.528547211189892, 0.415456233060319, 0.07007972358629999, 0.2562887284615316, 0.3618521167302833, 0.9499827759490929, 0.5601511041407818, 0.904196726727812, 0.6318517888322385, 0.40690582284173094, 0.15621464457602685, 0.41642974076587547, 0.5781131330281462, 0.28932549855999967, 0.8670420726595176, 0.5933991486634719, 0.13227235957402783, 0.12235650238605356, 0.8230714709917872]",32709.577154343326,"[(0, 11), (0, 12), (0, 14), (1, 2), (1, 6), (1, 14), (3, 13), (4, 9), (5, 10), (6, 8), (7, 10), (8, 10), (9, 11), (9, 13)]",19.35793399810791
9,"[0.8298861105028592, 0.37052588610337867, 0.4394805552192286, 0.13734191230031645, 0.15746767855386945, 0.2675872415632148, 0.2599000831078856, 0.08944161546538809, 0.8033074724126291, 0.6544377132734002, 0.8781627132976301, 0.3461018638814958, 0.04537247708874359, 0.9863953371412811, 0.2783422584177119, 0.8327612345396029, 0.7883839958997588, 0.02068634361725219, 0.9768500896038832, 0.4440332932045511, 0.16776957763603517, 0.09257055192869834, 0.21424988924222133, 0.4479720043953188, 0.014671035178551284, 0.22658621304088233, 0.9278101349387256, 0.571735456164504, 0.26569543468156376, 0.042934263472651946, 0.9580877549692518, 0.2910089795611821, 0.9543258074549535, 0.8071317163502237, 0.8873135532716676, 0.1488718241280078, 0.47925841861279017, 0.9227809642342213, 0.33690318530642394, 0.969186116257448, 0.45650213167901266, 0.5167901994633528, 0.37631912975446413, 0.3493918481981467, 0.7913006466163153, 0.19377097569126078, 0.8256362252484091, 0.19914148661339226, 0.2318682540434165, 0.9038608554017293, 0.5579538034334807, 0.26517558349532766, 0.7104422874466164, 0.8488481931255624, 0.05777258674028152, 0.7902884233924864, 0.9844796703564095, 0.6083987719292792, 0.9440530914924429, 0.5991281332754701, 0.9006041942333092, 0.06997823006120285, 0.40458167915351295, 0.11203636062292, 0.04866228713051857, 0.008877707775266308, 0.057261453271163276, 0.5592876846326467, 0.136191055845564, 0.7518031346000504, 0.11005816829798842, 0.7956135106201228, 0.3505191663001368, 0.9436759210024063, 0.04666182909403438, 0.6065333304043177, 0.11807386787836482, 0.3903245098380279, 0.14614265617859368, 0.9943112114254578, 0.8771809615835399, 0.9370353585262697, 0.3171080271303386, 0.15146194667745383, 0.7325440157810743, 0.43210087737633074, 0.19402736508276786, 0.8450463221897653, 0.5845215631997879, 0.1973442335936324, 0.5210566943216646, 0.5539984304725667, 0.5169382535003584, 0.929437673502174, 0.6421563883700873, 0.7059974077249728, 0.6823046153744017, 0.5587932652701139, 0.935334561747967, 0.4135872456201797, 0.2970673348019084, 0.951557485024085, 0.2578347534790062, 0.9734291007772722, 0.18315193965253018]",33070.341662100494,"[(0, 14), (1, 6), (2, 6), (2, 8), (3, 4), (4, 11), (4, 13), (5, 13), (6, 11), (7, 10), (7, 12), (9, 13), (11, 14), (12, 14)]",22.722033977508545
10,"[0.9158560644724896, 0.8652189738873545, 0.19897286651993218, 0.47386913645494433, 0.8597372692702445, 0.07474812390596697, 0.39485879604843843, 0.9258912759681409, 0.12969286055131635, 0.9089590180393459, 0.40456262097309315, 0.9708705590541129, 0.4275489635683978, 0.8224077251691069, 0.11157282657326806, 0.11502674812098679, 0.862216918654054, 0.8674016456258083, 0.3487387129303843, 0.01581608942015278, 0.9241910506987154, 0.4223701089367168, 0.38727652652630584, 0.43140022335140205, 0.6455564389688058, 0.699222057648211, 0.6384755102778679, 0.9151659662705959, 0.2786705808761467, 0.68652780490845, 0.21947015012841542, 0.8425947538748357, 0.9696632712487584, 0.28867879176298594, 0.13197041564243717, 0.9967738511385745, 0.49552477539814166, 0.5920152644951167, 0.521318756537671, 0.6000190927763823, 0.11215320955609465, 0.09472332880347889, 0.4897141448494282, 0.7432600535087532, 0.9210839785151467, 0.9653456658459395, 0.9233819321974508, 0.596622055173322, 0.40154436125170934, 0.5051047802374723, 0.41775191979237736, 0.11701779515568367, 0.47897790241231, 0.18934697209355666, 0.5930292737485797, 0.03846107210665395, 0.8921245367750469, 0.934091988241002, 0.97620556694198, 0.11510851455644056, 0.4838773267990992, 0.7333173948857998, 0.5188652860853249, 0.4588283892661408, 0.5430340570683845, 0.30678913023023857, 0.26633868495810975, 0.7677275120611451, 0.8804656166812134, 0.6189941761534667, 0.10755907527615349, 0.6712310667377372, 0.839452078318143, 0.7534461878905389, 0.9997852687775141, 0.007067060799540781, 0.8736691536078031, 0.551591921964066, 0.28298290560294026, 0.9026277681158588, 0.3663630327359111, 0.3381773067703102, 0.160356874536432, 0.10290245433995282, 0.7877954075167056, 0.1958882964421288, 0.8249438179300417, 0.7217810186858551, 0.23169780029731357, 0.9914148771979384, 0.42907964334629667, 0.02483387947693594, 0.6727971227798424, 0.7564567734702556, 0.7450815339023109, 0.11920509674927926, 0.41637872524573716, 0.27983031950332626, 0.6374837345760106, 0.36324417680625276, 0.20638541305152902, 0.0935528560245672, 0.4388948674717885, 0.023049833488687166, 0.3649371524892112]",34369.46858183871,"[(0, 12), (0, 8), (0, 1), (2, 11), (2, 8), (3, 10), (3, 11), (3, 9), (4, 13), (4, 12), (5, 14), (6, 12), (7, 10), (8, 14)]",20.601202964782715
