city,latitude,longitude
0,60666.6667,24600.0
1,60066.6667,24200.0
2,62150.0,24333.3333
3,62633.3333,30933.3333
4,60700.0,26050.0
5,65316.6667,25366.6667
6,64866.6667,27600.0
7,63316.6667,23933.3333
8,61833.3333,27900.0
9,60150.0,23000.0
10,60171.9444,24742.5
11,61533.3333,24300.0
12,64600.0,29150.0
13,61233.3333,27833.3333
14,63566.6667,22583.3333
15,63833.3333,25416.6667
16,65166.6667,29100.0
17,63850.0,25133.3333
18,62050.0,24433.3333
19,61133.3333,27666.6667
20,62100.0,29833.3333
21,67050.0,25600.0
22,60600.0,21700.0
23,60350.0,22583.3333
24,63516.6667,27933.3333
25,60500.0,24900.0
26,64333.3333,27383.3333
27,61666.6667,23950.0
28,60050.0,24483.3333
29,64166.6667,25166.6667
