city,latitude,longitude
0,60033.3333,24416.6667
1,65966.6667,24766.6667
2,60151.9444,24050.5556
3,61816.6667,23066.6667
4,62033.3333,21333.3333
5,61016.6667,22166.6667
6,65516.6667,29500.0
7,61116.6667,28800.0
8,63966.6667,26650.0
9,62616.6667,30233.3333
10,61933.3333,26466.6667
11,63366.6667,22416.6667
12,60533.3333,21550.0
13,65683.3333,25066.6667
14,62883.3333,30500.0
15,60950.0,24633.3333
16,60633.3333,24550.0
17,64250.0,26600.0
18,64316.6667,24950.0
19,63566.6667,26200.0
20,60400.0,21383.3333
21,60083.3333,24033.3333
22,63500.0,26400.0
23,61116.6667,23916.6667
24,62666.6667,27900.0
25,66700.0,27433.3333
26,63266.6667,30483.3333
27,63566.6667,26816.6667
28,61966.6667,26966.6667
29,62516.6667,29900.0
