city,latitude,longitude
0,61900.0,30116.6667
1,60433.3333,23333.3333
2,62716.6667,29200.0
3,62816.6667,22833.3333
4,62700.0,31116.6667
5,61550.0,29500.0
6,60733.3333,25666.6667
7,60316.6667,22300.0
8,62133.3333,23916.6667
9,61883.3333,28483.3333
10,65366.6667,27283.3333
11,67100.0,26600.0
12,63150.0,23166.6667
13,61600.0,23533.3333
14,63716.6667,27066.6667
15,60016.6667,20333.3333
16,61800.0,24366.6667
17,65333.3333,28983.3333
18,61400.0,29366.6667
19,60483.3333,26883.3333
20,65833.3333,24250.0
21,61200.0,27966.6667
22,62766.6667,30966.6667
23,63766.6667,27133.3333
24,60366.6667,24133.3333
25,61300.0,29133.3333
26,60633.3333,27750.0
27,63483.3333,28500.0
28,60933.3333,27966.6667
29,63533.3333,29716.6667
