city,latitude,longitude
0,61916.6667,30250.0
1,64666.6667,25100.0
2,63333.3333,22516.6667
3,60550.0,24983.3333
4,61750.0,22983.3333
5,63400.0,28750.0
6,60583.3333,27800.0
7,62133.3333,25766.6667
8,63133.3333,27850.0
9,65483.3333,27500.0
10,60916.6667,22950.0
11,61566.6667,23533.3333
12,62083.3333,28933.3333
13,64666.6667,29800.0
14,61516.6667,23783.3333
15,61066.6667,24383.3333
16,63183.3333,21616.6667
17,62583.3333,29850.0
18,64833.3333,25916.6667
19,60833.3333,21483.3333
20,63933.3333,23433.3333
21,61116.6667,28800.0
22,66783.3333,27450.0
23,62483.3333,30366.6667
24,67292.5,28158.0556
25,61966.6667,28600.0
26,63416.6667,23666.6667
27,60933.3333,27966.6667
28,65316.6667,25283.3333
29,62150.0,22250.0
