city,latitude,longitude
0,63600.0,23033.3333
1,61450.0,28150.0
2,63433.3333,27766.6667
3,62550.0,29050.0
4,60933.3333,26716.6667
5,62466.6667,25816.6667
6,66816.6667,28416.6667
7,66950.0,25600.0
8,62300.0,30600.0
9,63150.0,23233.3333
10,64033.3333,27033.3333
11,60033.3333,23116.6667
12,62450.0,29583.3333
13,61766.6667,29433.3333
14,60000.0,23233.3333
15,61600.0,23200.0
16,60566.6667,21866.6667
17,64600.0,27783.3333
18,62033.3333,28850.0
19,60066.6667,24283.3333
20,61766.6667,23716.6667
21,60183.0556,24758.8889
22,61033.3333,21683.3333
23,62716.6667,28750.0
24,64750.0,27300.0
25,62666.6667,24283.3333
26,60066.6667,24500.0
27,62500.0,31150.0
28,65216.6667,28400.0
29,63000.0,24200.0
