city,latitude,longitude
0,63366.6667,27616.6667
1,61050.0,24633.3333
2,65166.6667,28350.0
3,61783.3333,28100.0
4,62750.0,24166.6667
5,64266.6667,24800.0
6,60300.0,21300.0
7,60416.6667,24083.3333
8,60650.0,22600.0
9,61316.6667,23466.6667
10,61366.6667,24250.0
11,64200.0,27016.6667
12,65333.3333,25483.3333
13,61000.0,22316.6667
14,61700.0,21850.0
15,60750.0,27966.6667
16,61683.3333,22400.0
17,64100.0,24850.0
18,62750.0,22583.3333
19,61616.6667,22350.0
20,60083.3333,23366.6667
21,63183.3333,24483.3333
22,61616.6667,28750.0
23,60100.0,23733.3333
24,61316.6667,22800.0
25,62633.3333,21316.6667
26,61483.3333,24383.3333
27,60083.3333,22650.0
28,67266.6667,28116.6667
29,63616.6667,26066.6667
