city,latitude,longitude
0,61133.3333,24616.6667
1,62466.6667,28833.3333
2,60883.3333,21400.0
3,65066.6667,28916.6667
4,62300.0,24200.0
5,61033.3333,28450.0
6,61433.3333,28500.0
7,62450.0,27966.6667
8,61283.3333,27400.0
9,63650.0,23400.0
10,67266.6667,25533.3333
11,61100.0,25233.3333
12,61600.0,22600.0
13,63066.6667,22766.6667
14,60533.3333,22216.6667
15,63850.0,25000.0
16,63883.3333,25550.0
17,61400.0,26800.0
18,62933.3333,23733.3333
19,67166.6667,26233.3333
20,66266.6667,25200.0
21,65450.0,27666.6667
22,66800.0,27400.0
23,64916.6667,25750.0
24,64616.6667,24616.6667
25,64266.6667,23966.6667
26,62433.3333,29433.3333
27,61166.6667,21483.3333
28,60533.3333,21616.6667
29,64300.0,26150.0
