city,latitude,longitude
0,60066.6667,20100.0
1,63100.0,23183.3333
2,60500.0,26200.0
3,62316.6667,22750.0
4,62933.3333,25066.6667
5,61166.6667,23066.6667
6,62166.6667,25916.6667
7,66716.6667,26850.0
8,60300.0,23650.0
9,62450.0,23333.3333
10,61866.6667,26100.0
11,61100.0,21500.0
12,63083.3333,23216.6667
13,62650.0,23750.0
14,59900.0,23450.0
15,62750.0,23766.6667
16,69100.0,27200.0
17,62516.6667,29850.0
18,64566.6667,27500.0
19,62483.3333,30350.0
20,63983.3333,25633.3333
21,60650.0,25600.0
22,64166.6667,25533.3333
23,62383.3333,30150.0
24,62266.6667,29750.0
25,64216.6667,27750.0
26,61116.6667,23916.6667
27,60900.0,24600.0
28,61250.0,29100.0
29,60283.3333,24683.3333
