city,latitude,longitude
0,62750.0,26083.3333
1,65266.6667,29500.0
2,61216.6667,22083.3333
3,60966.6667,28533.3333
4,61766.6667,28433.3333
5,60166.6667,24800.0
6,61833.3333,28833.3333
7,60633.3333,23400.0
8,60283.3333,21933.3333
9,65816.6667,24533.3333
10,62783.3333,29550.0
11,62950.0,22050.0
12,61383.3333,23050.0
13,63750.0,27016.6667
14,62533.3333,30616.6667
15,60450.0,25366.6667
16,61016.6667,25300.0
17,65050.0,24883.3333
18,61433.3333,22566.6667
19,65833.3333,24150.0
20,64216.6667,25050.0
21,63883.3333,26916.6667
22,62283.3333,21383.3333
23,64183.3333,25033.3333
24,62050.0,28133.3333
25,61300.0,28583.3333
26,62700.0,30766.6667
27,60783.3333,23366.6667
28,61166.6667,25983.3333
29,60716.6667,25600.0
