city,latitude,longitude
0,63866.6667,26466.6667
1,62933.3333,24166.6667
2,60600.0,24533.3333
3,62800.0,21666.6667
4,63750.0,29466.6667
5,61083.3333,27800.0
6,60966.6667,21416.6667
7,60700.0,25550.0
8,61250.0,21916.6667
9,61333.3333,27383.3333
10,62666.6667,22883.3333
11,60700.0,23183.3333
12,62216.6667,26783.3333
13,64416.6667,27583.3333
14,62100.0,27666.6667
15,62116.6667,22266.6667
16,60333.3333,23800.0
17,60066.6667,23666.6667
18,61000.0,28583.3333
19,61916.6667,28033.3333
20,63616.6667,28900.0
21,60966.6667,28166.6667
22,61333.3333,26050.0
23,60333.3333,21900.0
24,60700.0,24466.6667
25,65233.3333,25333.3333
26,62200.0,23183.3333
27,62433.3333,29266.6667
28,63266.6667,22066.6667
29,65350.0,25366.6667
