city,latitude,longitude
0,67166.6667,24966.6667
1,62433.3333,22050.0
2,62550.0,22616.6667
3,62516.6667,25600.0
4,62433.3333,30300.0
5,63066.6667,25533.3333
6,61400.0,28366.6667
7,62766.6667,24133.3333
8,61116.6667,25000.0
9,60016.6667,23083.3333
10,64400.0,27466.6667
11,63100.0,26333.3333
12,61083.3333,26166.6667
13,61183.3333,25633.3333
14,62600.0,29200.0
15,60383.3333,24633.3333
16,61500.0,22700.0
17,63600.0,23033.3333
18,61816.6667,28683.3333
19,60216.6667,22216.6667
20,59950.0,21000.0
21,62333.3333,28666.6667
22,61283.3333,27400.0
23,63316.6667,24200.0
24,62833.3333,23483.3333
25,65966.6667,29150.0
26,60166.6667,21950.0
27,66666.6667,27616.6667
28,65350.0,27050.0
29,61550.0,26600.0
