city,latitude,longitude
0,63416.6667,27233.3333
1,60800.0,24116.6667
2,63000.0,24600.0
3,62133.3333,29950.0
4,67283.3333,24233.3333
5,60221.6667,24964.7222
6,63100.0,23333.3333
7,60483.3333,25850.0
8,62266.6667,30800.0
9,61416.6667,28016.6667
10,61566.6667,25183.3333
11,62400.0,25633.3333
12,60433.3333,26600.0
13,60900.0,23500.0
14,63283.3333,22083.3333
15,62633.3333,29383.3333
16,60616.6667,27150.0
17,62350.0,22050.0
18,63216.6667,30016.6667
19,60283.3333,23783.3333
20,61300.0,24333.3333
21,62533.3333,22666.6667
22,62666.6667,21100.0
23,60050.0,20483.3333
24,64533.3333,27916.6667
25,62333.3333,23783.3333
26,60700.0,23450.0
27,63216.6667,28366.6667
28,61466.6667,27583.3333
29,68100.0,27133.3333
