city,latitude,longitude
0,60366.6667,20133.3333
1,60700.0,27183.3333
2,61916.6667,28883.3333
3,63900.0,23583.3333
4,65700.0,29183.3333
5,67916.6667,23933.3333
6,64083.3333,27733.3333
7,62316.6667,30366.6667
8,61016.6667,25350.0
9,62616.6667,23000.0
10,61050.0,25483.3333
11,63283.3333,21666.6667
12,61100.0,25233.3333
13,65300.0,25616.6667
14,60800.0,25833.3333
15,61116.6667,27250.0
16,61183.3333,23000.0
17,64100.0,28800.0
18,60783.3333,22050.0
19,60066.6667,23883.3333
20,61000.0,26766.6667
21,63600.0,30150.0
22,64150.0,27200.0
23,60098.8889,24413.8889
24,62300.0,28900.0
25,61866.6667,22083.3333
26,61133.3333,27116.6667
27,63350.0,28183.3333
28,62516.6667,22000.0
29,62183.3333,27700.0
