city,latitude,longitude
0,61250.0,29100.0
1,61633.3333,26800.0
2,60900.0,21300.0
3,61650.0,26216.6667
4,60666.6667,24950.0
5,60316.6667,22416.6667
6,64566.6667,28216.6667
7,62116.6667,27216.6667
8,62300.0,25866.6667
9,63600.0,28166.6667
10,64400.0,27700.0
11,61016.6667,24616.6667
12,62383.3333,30100.0
13,66150.0,28616.6667
14,61066.6667,21333.3333
15,60850.0,26233.3333
16,62400.0,29233.3333
17,62700.0,26333.3333
18,61166.6667,27683.3333
19,60100.0,23533.3333
20,61083.3333,22033.3333
21,66166.6667,28850.0
22,66450.0,29000.0
23,60205.0,24824.7222
24,62866.6667,29516.6667
25,60133.3333,21966.6667
26,62150.0,24333.3333
27,60066.6667,20033.3333
28,62250.0,30583.3333
29,63216.6667,23750.0
