city,latitude,longitude
0,61133.3333,27666.6667
1,60500.0,25533.3333
2,63450.0,22366.6667
3,64300.0,28816.6667
4,67716.6667,25416.6667
5,60666.6667,23300.0
6,60616.6667,24450.0
7,63766.6667,27650.0
8,62700.0,30766.6667
9,60700.0,25033.3333
10,60166.6667,22566.6667
11,60616.6667,22983.3333
12,60166.6667,23916.6667
13,64450.0,27700.0
14,61433.3333,29166.6667
15,60983.3333,26050.0
16,65616.6667,25300.0
17,62900.0,26283.3333
18,60150.0,23750.0
19,67033.3333,25116.6667
20,65366.6667,26900.0
21,61666.6667,21900.0
22,60933.3333,21450.0
23,63383.3333,27616.6667
24,61550.0,21683.3333
25,64083.3333,24833.3333
26,60500.0,27466.6667
27,65733.3333,27966.6667
28,60933.3333,22900.0
29,62383.3333,23850.0
30,63683.3333,22650.0
31,62700.0,30866.6667
32,59900.0,23300.0
33,62850.0,26850.0
34,64916.6667,27183.3333
35,63683.3333,30033.3333
36,60750.0,24500.0
37,65283.3333,27933.3333
38,62450.0,27666.6667
39,60533.3333,21616.6667
40,61500.0,22833.3333
41,61833.3333,21533.3333
42,60350.0,22250.0
43,63016.6667,22550.0
44,61183.3333,25550.0
45,63866.6667,23550.0
46,61500.0,24566.6667
47,60850.0,28000.0
48,60966.6667,23000.0
49,65750.0,27350.0
50,63966.6667,23600.0
51,61916.6667,25166.6667
52,61083.3333,21650.0
53,60130.0,24459.4444
54,61433.3333,22566.6667
55,62733.3333,30700.0
56,61483.3333,29316.6667
57,63600.0,27333.3333
58,66266.6667,24116.6667
59,60966.6667,27416.6667
