city,latitude,longitude
0,61300.0,28633.3333
1,60134.1667,24220.8333
2,62766.6667,24133.3333
3,62850.0,23283.3333
4,64666.6667,24500.0
5,61800.0,22600.0
6,62533.3333,30283.3333
7,60483.3333,23350.0
8,60783.3333,28033.3333
9,64150.0,24716.6667
10,61066.6667,22700.0
11,62966.6667,23950.0
12,61733.3333,24333.3333
13,62883.3333,26966.6667
14,60366.6667,22983.3333
15,62316.6667,27916.6667
16,66350.0,24100.0
17,60850.0,21816.6667
18,62700.0,27650.0
19,65183.3333,29583.3333
20,63716.6667,23116.6667
21,60366.6667,23116.6667
22,65216.6667,28233.3333
23,62483.3333,23366.6667
24,63166.6667,30216.6667
25,60766.6667,22666.6667
26,61450.0,28550.0
27,66383.3333,26583.3333
28,60700.0,26766.6667
29,62983.3333,29766.6667
30,60366.6667,21350.0
31,61516.6667,21800.0
32,62483.3333,22966.6667
33,62533.3333,23283.3333
34,63316.6667,29216.6667
35,66733.3333,24316.6667
36,62800.0,22600.0
37,62116.6667,29283.3333
38,61333.3333,24266.6667
39,63216.6667,23983.3333
40,60450.0,23983.3333
41,63766.6667,23450.0
42,63083.3333,24750.0
43,60883.3333,26833.3333
44,61800.0,24800.0
45,65266.6667,25366.6667
46,62150.0,22933.3333
47,61100.0,25950.0
48,60533.3333,21083.3333
49,61500.0,22950.0
50,62450.0,30066.6667
51,62633.3333,30983.3333
52,65166.6667,25250.0
53,63266.6667,22666.6667
54,65166.6667,26050.0
55,63250.0,27200.0
56,61000.0,22000.0
57,61066.6667,26633.3333
58,61466.6667,23600.0
59,63583.3333,23116.6667
