city,latitude,longitude
0,60850.0,25916.6667
1,65300.0,25366.6667
2,64483.3333,25000.0
3,60250.0,22883.3333
4,60550.0,25300.0
5,61683.3333,27950.0
6,62600.0,29516.6667
7,61483.3333,23583.3333
8,60800.0,24866.6667
9,61050.0,21933.3333
10,62800.0,22550.0
11,62516.6667,22666.6667
12,67474.7222,28372.2222
13,62150.0,30133.3333
14,65333.3333,27250.0
15,62983.3333,30500.0
16,62383.3333,30166.6667
17,62116.6667,23050.0
18,63416.6667,25550.0
19,66016.6667,26000.0
20,60583.3333,26350.0
21,63000.0,23450.0
22,60883.3333,28216.6667
23,60200.0,21850.0
24,63383.3333,28700.0
25,61066.6667,28333.3333
26,62850.0,27166.6667
27,61216.6667,21833.3333
28,64600.0,29133.3333
29,64516.6667,24816.6667
30,65916.6667,27150.0
31,64250.0,27583.3333
32,61416.6667,28650.0
33,60150.0,22266.6667
34,60750.0,24750.0
35,61483.3333,27450.0
36,64516.6667,27133.3333
37,69533.3333,25866.6667
38,60300.0,23933.3333
39,62100.0,26733.3333
40,60950.0,28416.6667
41,61633.3333,23950.0
42,63666.6667,22600.0
43,63883.3333,24666.6667
44,62566.6667,25633.3333
45,60416.6667,22983.3333
46,61883.3333,25183.3333
47,60283.3333,22566.6667
48,60633.3333,21300.0
49,60633.3333,26100.0
50,59883.3333,23100.0
51,63033.3333,28933.3333
52,60433.3333,23050.0
53,62066.6667,28733.3333
54,63200.0,27216.6667
55,66666.6667,27600.0
56,65150.0,27833.3333
57,63133.3333,28900.0
58,60216.6667,19983.3333
59,63600.0,26950.0
