city,latitude,longitude
0,63233.3333,23200.0
1,62266.6667,27100.0
2,61883.3333,23800.0
3,63933.3333,29966.6667
4,64083.3333,23766.6667
5,62383.3333,23850.0
6,61350.0,22933.3333
7,64250.0,28516.6667
8,61700.0,24483.3333
9,60516.6667,26700.0
10,61016.6667,25833.3333
11,62466.6667,23983.3333
12,62200.0,25616.6667
13,60085.0,24436.9444
14,64116.6667,23666.6667
15,62550.0,29433.3333
16,62616.6667,29466.6667
17,62733.3333,29050.0
18,60166.6667,23100.0
19,69416.6667,27733.3333
20,60533.3333,25716.6667
21,62300.0,22766.6667
22,60383.3333,22400.0
23,63916.6667,29933.3333
24,62016.6667,27216.6667
25,60151.6667,24730.5556
26,61500.0,25966.6667
27,60900.0,25533.3333
28,61600.0,26950.0
29,62283.3333,30516.6667
30,60800.0,26100.0
31,63883.3333,27366.6667
32,64750.0,26383.3333
33,65366.6667,27033.3333
34,63116.6667,22800.0
35,65066.6667,26316.6667
36,61300.0,22933.3333
37,64483.3333,29900.0
38,60866.6667,28116.6667
39,61666.6667,26916.6667
40,66250.0,24566.6667
41,63733.3333,26716.6667
42,67216.6667,24850.0
43,62733.3333,27650.0
44,61783.3333,21666.6667
45,65483.3333,27500.0
46,61983.3333,22216.6667
47,68450.0,22500.0
48,64966.6667,28833.3333
49,63116.6667,23383.3333
50,67820.0,27737.2222
51,60650.0,27766.6667
52,62150.0,23616.6667
53,60533.3333,22216.6667
54,60733.3333,26433.3333
55,62316.6667,27916.6667
56,67716.6667,25416.6667
57,61583.3333,29033.3333
58,60200.0,21850.0
59,63616.6667,27650.0
