city,latitude,longitude
0,65100.0,25683.3333
1,60850.0,21400.0
2,64766.6667,28800.0
3,60133.3333,19983.3333
4,60533.3333,27616.6667
5,63400.0,27883.3333
6,62900.0,24166.6667
7,62750.0,24166.6667
8,62433.3333,30683.3333
9,63016.6667,26450.0
10,60216.6667,22816.6667
11,62150.0,30450.0
12,63766.6667,29016.6667
13,63916.6667,27550.0
14,69400.0,25833.3333
15,61216.6667,23950.0
16,60733.3333,27383.3333
17,60400.0,25033.3333
18,60400.0,23583.3333
19,60750.0,28133.3333
20,61500.0,29483.3333
21,61133.3333,25366.6667
22,64266.6667,27866.6667
23,62683.3333,22300.0
24,62300.0,29750.0
25,61566.6667,27766.6667
26,66733.3333,26283.3333
27,62483.3333,30283.3333
28,62500.0,31083.3333
29,67916.6667,24533.3333
30,63116.6667,28416.6667
31,60500.0,25100.0
32,64766.6667,28283.3333
33,61966.6667,24783.3333
34,64066.6667,24783.3333
35,62233.3333,30250.0
36,65316.6667,25316.6667
37,65533.3333,27950.0
38,60866.6667,23483.3333
39,63200.0,21633.3333
40,66416.6667,23666.6667
41,64316.6667,29083.3333
42,60250.0,19750.0
43,61850.0,26250.0
44,65050.0,25983.3333
45,60300.0,25000.0
46,65233.3333,27566.6667
47,61550.0,22300.0
48,64333.3333,23950.0
49,63283.3333,23133.3333
50,61766.6667,26816.6667
51,60450.0,26733.3333
52,66583.3333,27866.6667
53,63866.6667,27400.0
54,62916.6667,28650.0
55,65550.0,29516.6667
56,61050.0,24283.3333
57,64833.3333,26166.6667
58,64300.0,26416.6667
59,60566.6667,22800.0
