city,latitude,longitude
0,60750.0,27383.0556
1,60933.3333,27416.6667
2,61616.6667,28666.6667
3,60916.6667,22500.0
4,67050.0,28950.0
5,60983.3333,24300.0
6,66633.3333,27400.0
7,61383.3333,24500.0
8,62450.0,29400.0
9,62583.3333,28550.0
10,66200.0,23800.0
11,64133.3333,24150.0
12,65450.0,28233.3333
13,60983.3333,25800.0
14,62883.3333,25533.3333
15,61700.0,23150.0
16,60188.3333,24089.1667
17,63916.6667,23400.0
18,61250.0,22300.0
19,62033.3333,30116.6667
20,60100.0,22516.6667
21,60016.6667,23933.3333
22,61650.0,26216.6667
23,62916.6667,23333.3333
24,63250.0,27683.3333
25,61366.6667,27200.0
26,62466.6667,30000.0
27,65800.0,24533.3333
28,62200.0,26166.6667
29,64216.6667,27750.0
30,60700.0,22583.3333
31,67966.6667,23666.6667
32,66333.3333,28150.0
33,60800.0,27500.0
34,64033.3333,24716.6667
35,61833.3333,25150.0
36,61633.3333,29250.0
37,61983.3333,26883.3333
38,64650.0,27966.6667
39,60683.3333,23166.6667
40,64283.3333,27583.3333
41,66866.6667,24666.6667
42,62833.3333,29150.0
43,62766.6667,30500.0
44,65800.0,29333.3333
45,63316.6667,23450.0
46,61500.0,27266.6667
47,60916.6667,25650.0
48,63266.6667,26850.0
49,63000.0,22000.0
50,65750.0,29416.6667
51,64033.3333,24050.0
52,64250.0,23950.0
53,63183.3333,28550.0
54,60766.6667,26083.3333
55,68750.0,27600.0
56,60700.0,23183.3333
57,60216.6667,19716.6667
58,61533.3333,28066.6667
59,60800.0,24583.3333
