city,latitude,longitude
0,61300.0,24316.6667
1,61016.6667,22600.0
2,63666.6667,23416.6667
3,62366.6667,30333.3333
4,60350.0,22433.3333
5,63600.0,27600.0
6,61883.3333,25416.6667
7,62466.6667,21600.0
8,66633.3333,27400.0
9,62683.3333,30100.0
10,62750.0,24016.6667
11,60000.0,24450.0
12,63533.3333,23066.6667
13,62566.6667,22600.0
14,62933.3333,25016.6667
15,65300.0,27483.3333
16,63933.3333,23433.3333
17,61316.6667,27466.6667
18,62350.0,27866.6667
19,62966.6667,24716.6667
20,63616.6667,24033.3333
21,65333.3333,27600.0
22,62650.0,22300.0
23,61000.0,26666.6667
24,60383.3333,26333.3333
25,63183.3333,23133.3333
26,62316.6667,27366.6667
27,61300.0,26516.6667
28,64783.3333,24833.3333
29,60350.0,19800.0
30,62600.0,30550.0
31,65150.0,25333.3333
32,62983.3333,28500.0
33,62083.3333,28183.3333
34,60700.0,24916.6667
35,59933.3333,23366.6667
36,69100.0,27200.0
37,64633.3333,25300.0
38,60216.6667,22600.0
39,60900.0,26816.6667
40,61933.3333,29950.0
41,63616.6667,23216.6667
42,63116.6667,29266.6667
43,60466.6667,26983.3333
44,60350.0,22400.0
45,62616.6667,23000.0
46,62466.6667,21250.0
47,62666.6667,25800.0
48,64050.0,30000.0
49,59933.3333,23700.0
50,62466.6667,27450.0
51,60150.0,23550.0
52,61066.6667,28500.0
53,63450.0,22566.6667
54,62816.6667,28650.0
55,62766.6667,28033.3333
56,64466.6667,28150.0
57,64100.0,27950.0
58,65816.6667,29533.3333
59,64283.3333,27733.3333
