city,latitude,longitude
0,61400.0,27066.6667
1,62616.6667,22883.3333
2,64433.3333,26800.0
3,67245.5556,27903.6111
4,61000.0,28616.6667
5,60916.6667,26383.3333
6,60366.6667,23550.0
7,63933.3333,26416.6667
8,62850.0,26850.0
9,60966.6667,26116.6667
10,64666.6667,27066.6667
11,61766.6667,24450.0
12,64983.3333,27500.0
13,61633.3333,26333.3333
14,66200.0,26933.3333
15,62983.3333,29766.6667
16,68166.6667,23300.0
17,64550.0,27233.3333
18,62650.0,29233.3333
19,60450.0,20950.0
20,62033.3333,30400.0
21,63583.3333,28550.0
22,63366.6667,22050.0
23,63450.0,22433.3333
24,63116.6667,26266.6667
25,62316.6667,22750.0
26,63833.3333,25416.6667
27,63366.6667,27400.0
28,64250.0,28516.6667
29,61066.6667,25833.3333
30,61366.6667,29133.3333
31,60100.0,22733.3333
32,65166.6667,28366.6667
33,60900.0,27800.0
34,61600.0,29600.0
35,61783.3333,28383.3333
36,64516.6667,24816.6667
37,61100.0,27533.3333
38,62716.6667,27016.6667
39,60366.6667,23966.6667
40,60883.3333,25716.6667
41,62133.3333,24733.3333
42,61833.3333,22700.0
43,65600.0,27200.0
44,62716.6667,29616.6667
45,61266.6667,22216.6667
46,60616.6667,24450.0
47,60416.6667,22900.0
48,62900.0,26733.3333
49,65550.0,27216.6667
50,63116.6667,21716.6667
51,62950.0,22800.0
52,65050.0,25450.0
53,64066.6667,27683.3333
54,61083.3333,22033.3333
55,61283.3333,22216.6667
56,60216.6667,21350.0
57,62766.6667,26500.0
58,61750.0,23883.3333
59,63583.3333,25733.3333
