city,latitude,longitude
0,61016.6667,23966.6667
1,61383.3333,23133.3333
2,63633.3333,29066.6667
3,60833.3333,27800.0
4,61050.0,25200.0
5,63283.3333,29300.0
6,64333.3333,26200.0
7,67500.0,25616.6667
8,64400.0,27200.0
9,61016.6667,28000.0
10,60650.0,22416.6667
11,62716.6667,21300.0
12,61750.0,23883.3333
13,61183.3333,23550.0
14,65633.3333,24716.6667
15,61116.6667,28150.0
16,61766.6667,29183.3333
17,63500.0,22850.0
18,60883.3333,24016.6667
19,60266.6667,23633.3333
20,63033.3333,21633.3333
21,62750.0,25366.6667
22,61766.6667,24750.0
23,61050.0,24633.3333
24,67200.0,23916.6667
25,62483.3333,29900.0
26,61516.6667,23950.0
27,62950.0,21766.6667
28,61633.3333,26333.3333
29,62733.3333,27416.6667
30,62133.3333,30066.6667
31,62983.3333,28766.6667
32,66133.3333,29050.0
33,64600.0,28666.6667
34,63466.6667,22450.0
35,63116.6667,28600.0
36,60833.3333,26666.6667
37,64166.6667,28166.6667
38,63616.6667,27650.0
39,60600.0,24816.6667
40,60450.0,25950.0
41,60450.0,25616.6667
42,66650.0,27633.3333
43,63033.3333,23833.3333
44,61600.0,28950.0
45,61983.3333,29400.0
46,65600.0,27616.6667
47,63500.0,22450.0
48,60250.0,20233.3333
49,61833.3333,25016.6667
50,62933.3333,22633.3333
51,62100.0,23366.6667
52,63000.0,25000.0
53,60666.6667,22766.6667
54,67100.0,26600.0
55,64433.3333,24400.0
56,64766.6667,28850.0
57,64233.3333,26950.0
58,63366.6667,27200.0
59,64200.0,26466.6667
