city,latitude,longitude
0,61966.6667,25683.3333
1,60116.6667,20016.6667
2,64400.0,28066.6667
3,61650.0,22100.0
4,62900.0,30666.6667
5,63950.0,25900.0
6,64500.0,29983.3333
7,61833.3333,28833.3333
8,62500.0,21833.3333
9,68216.6667,27050.0
10,61433.3333,27900.0
11,62616.6667,29466.6667
12,63900.0,24833.3333
13,60500.0,27466.6667
14,63083.3333,24550.0
15,63566.6667,27466.6667
16,63483.3333,28216.6667
17,61583.3333,23366.6667
18,63316.6667,22816.6667
19,61816.6667,27800.0
20,62733.3333,29433.3333
21,61200.0,28016.6667
22,65683.3333,24650.0
23,62183.3333,30033.3333
24,62550.0,30783.3333
25,59983.3333,23650.0
26,60100.0,23516.6667
27,67150.0,23983.3333
28,61883.3333,29766.6667
29,62866.6667,30550.0
30,64866.6667,26666.6667
31,63316.6667,23500.0
32,65183.3333,29583.3333
33,61150.0,27850.0
34,61533.3333,29633.3333
35,60800.0,24366.6667
36,62166.6667,27300.0
37,61900.0,22050.0
38,60633.3333,26100.0
39,63300.0,26466.6667
40,61666.6667,27200.0
41,60250.0,21616.6667
42,63016.6667,27183.3333
43,61350.0,22933.3333
44,60850.0,23083.3333
45,62733.3333,29050.0
46,62683.3333,23300.0
47,65933.3333,28533.3333
48,62383.3333,30833.3333
49,60733.3333,21650.0
50,64216.6667,28033.3333
51,62583.3333,29800.0
52,61866.6667,21833.3333
53,60500.0,26983.3333
54,61300.0,22900.0
55,61216.6667,25383.3333
56,60233.3333,21816.6667
57,60883.3333,26400.0
58,63900.0,23333.3333
59,61966.6667,22783.3333
