city,latitude,longitude
0,64516.6667,24816.6667
1,62650.0,21216.6667
2,63883.3333,26433.3333
3,61483.3333,22566.6667
4,62650.0,26033.3333
5,60666.6667,25850.0
6,62550.0,29050.0
7,60383.3333,25116.6667
8,60800.0,26450.0
9,61983.3333,25750.0
10,59983.3333,23483.3333
11,60433.3333,23283.3333
12,63016.6667,21633.3333
13,60666.6667,27483.3333
14,61866.6667,25200.0
15,60750.0,24916.6667
16,62566.6667,26083.3333
17,63316.6667,29900.0
18,65900.0,29400.0
19,63066.6667,22766.6667
20,60150.0,24750.0
21,60533.3333,21616.6667
22,61566.6667,21533.3333
23,64083.3333,28083.3333
24,61650.0,23583.3333
25,60150.0,23550.0
26,64866.6667,28150.0
27,61716.6667,28700.0
28,62316.6667,29416.6667
29,64483.3333,29100.0
30,60100.0,24583.3333
31,66633.3333,25233.3333
32,64350.0,27600.0
33,64150.0,27933.3333
34,61116.6667,27883.3333
35,64183.3333,28233.3333
36,60153.3333,24528.8889
37,68916.6667,27066.6667
38,61933.3333,26983.3333
39,65683.3333,25066.6667
40,64233.3333,24800.0
41,61000.0,26800.0
42,62100.0,29650.0
43,62933.3333,24950.0
44,63100.0,21616.6667
45,60183.3333,19933.3333
46,60850.0,22983.3333
47,63650.0,29850.0
48,61600.0,25316.6667
49,65716.6667,28300.0
50,60216.6667,21350.0
51,64400.0,27450.0
52,63766.6667,24250.0
53,63416.6667,22450.0
54,65250.0,27850.0
55,60173.0556,24110.0
56,60066.6667,24283.3333
57,60066.6667,20800.0
58,64616.6667,28316.6667
59,61883.3333,24483.3333
