city,latitude,longitude
0,63016.6667,24283.3333
1,66383.3333,26583.3333
2,64266.6667,27050.0
3,62183.3333,27833.3333
4,64066.6667,28050.0
5,65133.3333,25383.3333
6,63333.3333,22716.6667
7,63983.3333,26550.0
8,61966.6667,25683.3333
9,60750.0,24500.0
10,63533.3333,23066.6667
11,61050.0,22700.0
12,64916.6667,27233.3333
13,65716.6667,26666.6667
14,63333.3333,26416.6667
15,62366.6667,23000.0
16,61400.0,23250.0
17,63816.6667,22866.6667
18,61383.3333,22466.6667
19,63050.0,24266.6667
20,60316.6667,22383.3333
21,62133.3333,23916.6667
22,60666.6667,21700.0
23,63066.6667,28733.3333
24,63933.3333,25200.0
25,64033.3333,26050.0
26,61116.6667,28550.0
27,62033.3333,21333.3333
28,61033.3333,26300.0
29,61833.3333,22750.0
30,61083.3333,22400.0
31,66616.6667,26200.0
32,64366.6667,27933.3333
33,63183.3333,21683.3333
34,60700.0,23000.0
35,63666.6667,27066.6667
36,62500.0,22600.0
37,60900.0,21816.6667
38,60950.0,25933.3333
39,61300.0,26100.0
40,64833.3333,29550.0
41,62066.6667,22033.3333
42,60255.8333,25142.2222
43,63433.3333,26883.3333
44,60266.6667,22650.0
45,59966.6667,22533.3333
46,59950.0,23050.0
47,60433.3333,23900.0
48,61000.0,27933.3333
49,65166.6667,25966.6667
50,60333.3333,23800.0
51,61216.6667,25383.3333
52,61350.0,23800.0
53,61583.3333,21866.6667
54,60033.3333,23683.3333
55,64350.0,28050.0
56,61733.3333,29100.0
57,64700.0,27816.6667
58,60866.6667,25966.6667
59,64800.0,28250.0
