city,latitude,longitude
0,59850.0,22433.3333
1,61100.0,27483.3333
2,62183.3333,23166.6667
3,60633.3333,26483.3333
4,65516.6667,25283.3333
5,61166.6667,21750.0
6,61233.3333,22416.6667
7,64416.6667,27483.3333
8,60383.3333,23716.6667
9,62450.0,30816.6667
10,62950.0,25450.0
11,66883.3333,28916.6667
12,61950.0,29250.0
13,61733.3333,23450.0
14,63450.0,27116.6667
15,61583.3333,28700.0
16,60116.6667,24483.3333
17,64033.3333,25633.3333
18,62166.6667,23933.3333
19,62883.3333,27933.3333
20,62983.3333,28266.6667
21,64033.3333,30266.6667
22,62316.6667,23316.6667
23,64100.0,27950.0
24,64066.6667,28850.0
25,63900.0,24500.0
26,63116.6667,29783.3333
27,65016.6667,29100.0
28,61483.3333,21850.0
29,60650.0,27300.0
30,60233.3333,20383.3333
31,60016.6667,23450.0
32,60533.3333,23550.0
33,60170.5556,24929.7222
34,60616.6667,24283.3333
35,64766.6667,25550.0
36,60566.6667,22683.3333
37,64350.0,26516.6667
38,62416.6667,25950.0
39,62150.0,30133.3333
40,60416.6667,23950.0
41,61683.3333,23900.0
42,60300.0,21900.0
43,62433.3333,25200.0
44,61350.0,28333.3333
45,61100.0,24350.0
46,65183.3333,25300.0
47,64083.3333,29433.3333
48,61683.3333,29350.0
49,61783.3333,29100.0
50,60716.6667,21700.0
51,60216.6667,22200.0
52,64333.3333,25133.3333
53,61966.6667,22666.6667
54,61783.3333,28866.6667
55,63200.0,27950.0
56,61150.0,24800.0
57,60150.0,21766.6667
58,61100.0,22166.6667
59,62800.0,21300.0
