city,latitude,longitude
0,68050.0,27400.0
1,63183.3333,25500.0
2,64683.3333,27800.0
3,63050.0,25583.3333
4,66450.0,27366.6667
5,59966.6667,23166.6667
6,60216.6667,22916.6667
7,65866.6667,27616.6667
8,62616.6667,27133.3333
9,60866.6667,22800.0
10,63500.0,23600.0
11,61350.0,27133.3333
12,62450.0,27650.0
13,64466.6667,27466.6667
14,61650.0,25900.0
15,63966.6667,24766.6667
16,64516.6667,27783.3333
17,61700.0,28750.0
18,62433.3333,28600.0
19,63183.3333,27950.0
20,60783.3333,22450.0
21,67092.5,28821.9444
22,60150.0,21816.6667
23,65983.3333,24066.6667
24,61133.3333,28433.3333
25,64183.3333,27000.0
26,62383.3333,28950.0
27,61016.6667,22400.0
28,62366.6667,23783.3333
29,62883.3333,25100.0
30,63266.6667,22750.0
31,60133.3333,21483.3333
32,63516.6667,27100.0
33,62200.0,29866.6667
34,62566.6667,28016.6667
35,65666.6667,24750.0
36,66450.0,28150.0
37,62750.0,27616.6667
38,61983.3333,30250.0
39,62883.3333,29166.6667
40,65000.0,25500.0
41,60220.2778,24463.3333
42,65783.3333,27316.6667
43,65250.0,27950.0
44,62916.6667,23400.0
45,60816.6667,26700.0
46,60966.6667,23700.0
47,61450.0,29133.3333
48,62633.3333,26833.3333
49,62716.6667,21666.6667
50,61966.6667,22200.0
51,60516.6667,25950.0
52,62466.6667,27450.0
53,60483.3333,26900.0
54,60366.6667,23550.0
55,63133.3333,21850.0
56,60116.6667,22950.0
57,64483.3333,27900.0
58,62850.0,23283.3333
59,61900.0,24066.6667
