city,latitude,longitude
0,62616.6667,31200.0
1,66483.3333,27383.3333
2,61366.6667,26416.6667
3,60383.3333,25233.3333
4,60103.3333,24494.7222
5,64133.3333,30100.0
6,60533.3333,23766.6667
7,61900.0,28850.0
8,62983.3333,23866.6667
9,60000.0,23416.6667
10,64083.3333,29783.3333
11,60916.6667,25650.0
12,61433.3333,25283.3333
13,65783.3333,27383.3333
14,62216.6667,23650.0
15,63833.3333,23516.6667
16,60666.6667,21566.6667
17,62500.0,27616.6667
18,61350.0,21616.6667
19,61183.3333,24333.3333
20,60433.3333,22600.0
21,61966.6667,26783.3333
22,62550.0,29083.3333
23,62316.6667,27050.0
24,60450.0,20950.0
25,63216.6667,22816.6667
26,60966.6667,27150.0
27,61350.0,26750.0
28,60616.6667,22066.6667
29,66083.3333,24000.0
30,67500.0,26616.6667
31,60100.0,23750.0
32,65600.0,27633.3333
33,64133.3333,23800.0
34,60300.0,25966.6667
35,61916.6667,21433.3333
36,61066.6667,27616.6667
37,62616.6667,29416.6667
38,61150.0,27500.0
39,60483.3333,21733.3333
40,60516.6667,22200.0
41,60466.6667,26650.0
42,60416.6667,24716.6667
43,62366.6667,22733.3333
44,61400.0,21966.6667
45,60516.6667,25850.0
46,62766.6667,26183.3333
47,62383.3333,26383.3333
48,64300.0,28816.6667
49,62800.0,30150.0
50,63016.6667,22550.0
51,61100.0,28016.6667
52,66766.6667,23966.6667
53,60250.0,22316.6667
54,64383.3333,27666.6667
55,60500.0,22150.0
56,62400.0,22200.0
57,60216.6667,24783.3333
58,61733.3333,29100.0
59,60716.6667,23600.0
